8.2224,-0.87657,0.36312,0.69311,0.66857,0.31407,-0.42223,0.089177,0.071294,-1.282,1.1866,0.57259,10
-5.0604,5.8722,4.0244,-0.92134,0.57558,1.1612,-0.53482,0.011228,1.3482,-0.12366,1.0667,-0.99709,8
-2.5688,-1.5464,2.0838,-0.81078,-2.8367,-1.3311,0.23663,-0.40153,-0.58081,0.027378,1.3337,0.017573,7
-5.357,6.915,4.1422,0.05713,0.51489,0.73947,-1.224,-1.2072,0.69258,0.3663,0.82988,-1.3257,8
9.5628,-0.11573,1.1595,-0.84486,0.76768,0.53055,-0.46114,-0.47988,0.13959,-0.045596,2.2053,3.2256,10
7.3016,-0.96629,-0.378,2.7058,0.58418,1.2796,1.4576,0.49708,-2.1481,1.3127,-0.70414,3.0345,10
-3.3424,-2.1551,3.6376,-0.057372,0.84155,-1.7385,-0.16442,0.56871,-1.4517,-0.46274,-0.5917,0.18887,7
-4.3121,-2.9964,5.2269,0.032221,0.78313,-2.0203,-0.034684,0.35615,0.59889,0.30764,-0.080939,-0.5941,7
6.0771,-0.32248,0.72956,0.38359,-0.91278,0.80724,1.3975,-0.97137,-1.1665,-0.33452,0.16878,0.57131,10
-3.8476,5.8719,2.2842,0.53799,0.018761,-1.6582,0.43892,-0.36463,0.79533,0.087821,-1.3384,-1.6808,8
-0.27127,-0.18915,-9.4843,-4.1426,1.7942,3.2944,-2.4054,1.0846,1.0748,-0.9614,-0.95637,-2.6109,9
6.9656,-0.82667,0.5561,0.79161,1.0943,1.3277,1.0091,-0.75606,-0.81228,-0.97262,1.6955,-0.68955,10
-0.35992,-1.5785,-7.6996,-1.9072,1.305,3.2124,1.1053,2.0791,-1.8037,-1.5591,0.97497,-2.2564,9
-0.96381,-0.68723,-7.5109,-3.1311,1.0461,3.9654,-4.8095,-2.6611,1.1382,0.43462,-0.74888,1.0483,9
-5.4533,5.4475,5.4309,0.18403,0.52684,-0.073967,0.2888,0.18142,0.67836,-1.281,-0.8055,-0.21685,8
-3.929,-1.8516,3.8431,-1.0168,-0.016171,1.0292,1.5865,-2.4558,0.70843,0.19803,-0.073623,-0.2406,7
-2.3468,-1.4381,2.0863,-0.76535,-0.39337,-0.42,0.61039,-2.0911,-0.57592,-0.45501,1.1417,-2.0643,7
-1.5772,-0.41728,-5.2689,-3.7572,1.5832,1.2491,-4.1782,-1.2276,-1.494,-3.5842,-0.20513,-1.8859,9
8.8612,-0.097381,0.22914,-2.4148,0.8348,0.28303,0.41237,-0.8502,-0.15693,1.2918,-0.81708,-3.6188,10
-2.7219,-1.5561,3.2867,-0.022706,0.00016835,0.25379,-1.1113,-1.2586,0.62654,-0.49108,0.55761,-1.7235,7
-4.9338,5.9443,3.2654,-0.87009,0.96225,0.71081,0.25352,-0.2684,0.5489,0.81384,1.0408,-1.664,8
-3.8123,-1.3687,2.9922,-0.24287,-1.4291,-3.6698,-0.89239,1.2771,-1.1411,0.34171,1.2505,-0.56185,7
7.2633,-0.030986,0.57425,0.91388,1.0994,0.75101,0.52646,-0.60176,0.44837,-0.16668,2.8031,2.02,10
-5.2238,-2.0126,2.8632,0.065238,1.3224,0.85678,2.5882,1.4509,0.60287,-0.42361,0.49704,-2.2494,7
-0.84429,-0.60909,-5.6127,-1.0381,-0.051668,0.14162,2.1645,-3.5928,-2.4179,-2.2797,1.1701,-1.2964,9
7.8806,-0.62664,0.49093,-0.51926,-1.6265,0.50679,-0.14814,-0.48241,-1.0695,-1.2985,2.1526,-1.0175,10
8.709,-1.0716,2.0123,-0.67443,0.6993,1.4262,0.65568,0.15572,-0.53683,-1.0089,-0.27885,4.7611,10
-0.42331,1.7149,-3.0198,4.5347,-14.702,-2.742,-0.16808,2.2052,-1.2282,-0.71317,-0.95823,1.0928,3
-5.1262,-3.0077,4.4719,0.51437,-0.4622,-1.1583,0.35577,1.1126,0.10711,0.031878,2.6952,-2.1279,7
-2.9495,3.4817,2.8551,-0.22455,0.59358,-3.2992,-1.0937,0.6339,-1.0543,0.17778,0.027525,1.3491,8
-3.505,-1.4362,3.758,0.23052,0.81386,0.23841,1.2375,-0.92307,0.23961,0.14342,2.5298,-1.5706,7
-3.7422,-2.167,4.2083,0.30103,-0.84975,-1.0272,-0.2081,0.98826,-0.3532,-1.3317,-0.99248,-1.8234,7
-3.3669,-1.9449,4.1046,0.35544,0.56336,-1.4775,-1.2271,0.26241,-0.4128,-0.50045,-0.71965,0.86703,7
1.7999,-0.80004,-2.2468,1.4577,-4.7673,-7.4211,-0.79011,2.1132,-0.34223,-0.58313,1.1636,-1.3388,2
0.093467,-0.25565,-2.7748,4.3897,0.68793,1.3039,4.8136,-4.3011,-2.5139,2.0915,1.5901,0.46313,4
7.4446,0.17164,1.1213,-1.4521,0.68061,-1.3907,-0.23317,-1.6057,1.6785,-0.26189,-0.77574,-4.7844,10
-0.23051,-0.78315,-2.4276,4.2141,-2.388,-3.7075,-0.26044,0.73199,0.33961,-0.96181,0.4222,0.063567,2
-4.8559,-2.9615,4.9155,0.017646,-0.22966,-0.39361,0.62987,0.68225,0.85158,-0.67099,1.0098,-1.3668,7
-3.8773,-2.6396,4.2567,-0.7531,0.46509,-0.25215,0.099784,-0.68409,0.22144,-1.7957,1.8659,-2.1232,7
0.21612,-0.83438,-5.8068,-1.783,-1.0263,1.2284,0.14171,-0.01102,-0.2246,0.98103,-0.42359,-1.1129,9
-0.63497,-0.18366,-7.9265,-3.3214,1.7317,2.3676,-1.8858,-0.96263,3.1932,0.94549,1.5883,-0.13142,9
-4.9859,-0.95509,4.3297,-0.017151,0.11032,-2.5442,-0.33958,0.50721,-0.70954,0.21236,-1.066,0.59632,7
-4.2731,5.71,4.9057,0.32793,0.4839,0.61067,0.49257,-2.0933,0.14161,1.1898,0.077451,-2.1995,8
8.6525,-1.1299,0.2702,-0.060518,-1.1695,0.91627,-1.3373,-1.2644,1.394,0.020375,2.0489,2.143,10
-4.1885,-1.9638,4.3622,-0.022042,0.078593,-1.6056,0.40462,0.73367,-0.97154,-0.52119,0.25155,0.75369,7
-1.9853,-1.1278,-9.0311,-2.185,0.97067,3.3018,-4.8169,-2.3568,-1.1726,-0.46686,-2.3249,1.719,9
-3.9318,3.7723,4.7346,0.10135,0.016659,0.51378,-1.0983,1.9606,-0.82858,-1.4885,-0.89422,0.66373,8
-4.6235,-2.2807,4.1273,-1.0857,-0.32639,-0.69781,0.63131,-1.7004,-0.3067,0.74086,0.36644,-0.67818,7
8.7613,0.090118,1.0792,-0.62181,-2.2118,1.4465,-0.044234,0.19657,2.743,1.2858,0.23681,-0.83398,10
-4.8523,-1.7626,4.2369,3.1301,-0.4483,-0.36694,-0.40562,2.2638,1.1499,-1.2119,1.4208,-2.1728,7
8.724,-0.9533,-0.16512,1.4406,0.96794,1.6517,0.61081,2.3445,-1.7922,2.1676,1.8856,6.2233,10
-5.6565,0.035425,5.2552,-0.05454,-0.34392,-0.94893,0.18867,0.45401,-1.6967,-0.80403,1.9044,0.27544,7
-4.5636,-2.3887,4.6904,1.4752,0.69178,-2.4302,-0.41298,2.1072,-0.28757,-0.22343,0.81512,0.10881,7
2.7297,-0.66632,-4.548,4.7099,0.92721,1.9464,4.4016,1.2448,-0.37677,1.0213,-0.46571,-1.405,13
-5.3714,-3.765,6.0464,-0.28807,0.47387,-2.6162,-0.46329,1.8278,0.50482,0.37024,0.29492,-0.98176,7
-0.77746,4.0622,-2.2197,0.97067,-12.792,-6.1198,-1.2585,1.9632,-1.5271,0.72713,-1.2815,0.8659,3
10.314,-0.41849,1.1363,0.232,1.4292,0.799,0.44589,-0.22619,2.8322,-1.7076,-1.6774,-1.813,10
6.7889,-0.84631,-0.92103,-0.56609,0.28724,1.7053,1.6414,1.4761,-2.0135,2.4975,-0.91022,4.9539,10
-4.6138,-2.2983,3.8368,-1.1935,0.40807,0.078803,0.27595,-0.39718,-0.28154,-0.9093,-1.0028,0.70039,7
-3.7047,6.2217,3.6226,0.44418,0.21485,-0.046244,0.33663,0.7689,-1.585,-2.6934,2.0001,-1.5991,8
8.7198,-0.34555,-0.4531,-1.2583,-0.11677,1.2001,0.19514,1.1113,1.8842,-2.3759,-1.4622,3.9648,10
-4.8773,5.8536,5.9703,-0.38511,1.2785,-0.52813,0.4158,0.34387,1.8099,0.1144,-0.0098709,-0.71951,8
7.9101,-0.75335,0.3505,0.39921,0.055114,1.9223,0.78832,0.85033,-1.2954,3.2948,1.6289,2.0434,10
7.2589,-0.61482,0.2205,-1.4609,-1.3902,0.55934,-0.18592,0.76763,1.5452,1.7098,-0.45254,2.4794,10
6.6422,-0.58553,-0.84335,-1.1156,0.79501,-0.33349,1.493,-1.7742,0.84248,0.37863,-0.68447,-2.7935,10
-5.3589,-1.6165,3.8431,0.72135,0.003171,-2.2969,-0.52467,2.569,-0.80676,0.21875,-0.84366,-0.022315,7
7.0469,-0.97447,0.71819,0.99541,-0.71518,0.6651,1.1802,-0.79501,0.082608,-1.344,-0.35366,1.2179,10
1.5687,-0.88811,-6.2814,-2.7539,1.7614,3.3019,-0.12312,2.3942,0.32864,0.51697,-2.4233,-1.1506,9
10.515,-1.1972,2.8021,-2.1491,0.74362,1.3837,-0.93758,0.51178,2.042,-0.57694,2.5084,3.3163,10
-3.5539,-1.9794,2.7417,-0.46737,0.30818,-0.3094,0.98788,0.16744,0.043539,-1.0949,0.31551,2.1193,7
10.625,-0.50314,0.58405,0.90076,0.94313,2.0298,0.83281,0.42644,-0.35889,-1.6279,1.3001,0.90436,10
-0.12982,-1.4563,-5.8081,4.2366,-1.05,3.0726,3.0257,0.46673,-1.1068,1.5381,0.39018,-0.26018,13
0.75787,-0.90034,-3.4618,4.1156,-2.3206,-6.5022,-0.36589,1.522,-0.01336,-0.112,0.6015,-0.32579,2
-4.7658,4.2491,3.3347,0.1982,0.54216,-2.2456,-0.8644,0.1208,-0.77085,-0.12629,-0.67938,0.70426,8
-4.7752,5.6399,3.6627,-0.01833,0.22819,-3.2377,-0.51857,2.3447,-0.45205,0.60348,-0.41295,0.24043,8
0.67004,-0.62119,-6.085,-2.709,0.47771,2.277,-3.045,-1.3265,2.0571,3.952,-1.1604,-0.96847,9
-4.5481,5.7439,5.075,0.058891,0.8241,-0.33828,-0.19034,0.32167,0.11011,0.62254,0.25557,-0.0093576,8
-2.3227,-1.8381,2.7206,-1.5574,0.63947,-1.1653,0.12972,-1.458,2.1316,-0.63415,0.89978,-0.72184,7
10.02,-0.76146,0.84186,1.0292,0.44736,2.4564,0.74007,2.0307,1.0469,0.26601,1.0435,5.1516,10
0.5195,0.37413,-2.4264,2.5699,-0.20324,-0.65488,5.0796,-5.4129,-2.0602,3.1158,3.7284,-0.54902,4
8.3934,-1.0175,0.50043,0.24616,0.26712,0.37417,1.1997,-0.95816,0.73227,0.84376,0.31478,-0.43504,10
10.571,0.11391,2.1026,0.060363,1.9074,2.0805,-0.1697,1.7535,2.951,-0.80832,0.58714,6.2745,10
8.7404,-0.14639,0.8769,-1.7555,-0.09814,0.2519,0.20864,-2.4077,1.5276,0.97613,-0.6494,-0.061255,10
5.733,1.5797,-0.80907,-1.5821,0.89186,-0.0022907,0.52047,-0.86962,0.68682,-2.0212,0.082569,0.2827,10
-4.5653,-2.8052,4.3512,0.88724,-0.6199,-0.31546,-0.066524,0.40087,0.15103,-0.25129,-0.85713,-0.33994,7
11.054,-0.68642,1.9749,0.3447,-0.70543,0.58845,0.18468,1.2577,2.7461,-0.44987,0.23516,-1.297,10
-4.7053,4.4701,3.075,-0.039862,0.14272,-2.1968,0.29003,1.0623,0.7109,0.2951,-0.1106,-0.40611,8
-5.3948,7.6782,4.9372,-1.1397,0.94582,0.86897,0.20545,-0.77336,0.98146,-0.83117,0.73529,-1.8378,8
-2.998,-1.4225,3.6088,-0.97326,0.68757,-0.20573,0.65311,-0.92171,1.9493,-1.8164,0.15169,1.8516,7
11.641,-0.65753,1.6457,0.47212,0.8945,1.2943,-0.19979,0.49338,0.67816,-0.4528,-0.27208,-0.4368,10
-4.1771,-2.7654,3.5328,-0.32599,0.59878,0.41163,1.0274,0.34196,0.071264,-0.41605,1.1235,-0.014433,7
2.3937,-2.2066,-2.4028,5.1086,0.40434,-0.69333,4.2551,-3.9428,-2.9817,2.8008,-5.0983,-0.44121,11
0.021655,-0.55165,-2.855,2.4054,-5.2577,-2.9503,0.83119,-1.1641,-1.7926,1.0027,-0.6882,0.099965,2
-3.9989,7.3201,2.2216,-0.88452,0.24144,-3.1692,-1.7365,0.0075901,0.49068,-0.38883,-0.18029,-0.58768,8
-4.1321,-2.8443,5.2185,0.48176,0.28598,-1.3629,0.44336,0.63774,-0.29865,0.10609,-1.6215,-0.38501,7
8.6399,-0.99744,0.78201,-0.97707,-0.083438,-0.096743,1.1829,-0.356,-0.77233,1.0775,0.097953,-2.162,10
0.93796,-1.1442,-3.3143,3.2439,-0.17219,-3.8063,-0.1576,0.78063,0.67196,-1.7951,1.525,1.1337,2
-4.1756,5.9952,2.2525,-0.5621,0.68559,-0.58512,-0.57222,-0.70478,-0.55907,0.98412,1.5114,-0.40349,8
-0.092889,-1.0293,-6.4991,-2.9599,-1.5209,2.3713,-6.888,-0.69412,-0.69101,-0.43062,0.13937,-0.21517,9
8.6996,-0.52791,1.0281,0.14305,0.62291,0.45005,-0.82408,1.3688,1.5073,-0.33929,1.1349,2.7782,10
-3.2555,-2.5744,3.4866,0.47196,0.55331,-2.0237,-0.46079,1.6542,0.86158,-0.40611,-0.7211,0.34555,7
-5.5045,7.1126,3.9097,-1.3865,0.66414,0.31646,0.24593,0.48125,0.16563,-2.2897,-0.96205,-2.8062,8
8.2773,-1.0222,-0.26908,1.3257,0.95635,0.66729,1.4571,0.93514,0.011568,1.8246,-1.7552,0.86961,10
-0.013603,-0.38042,-5.3027,4.6177,0.67263,1.4315,2.5291,-0.40306,-0.20757,-0.52378,2.378,0.63645,13
7.5494,-1.4234,0.48124,0.60334,0.81147,-0.02592,0.64211,-0.33494,1.4025,-0.2476,-0.15757,1.2863,10
-1.1088,-0.88445,-1.6811,-0.0092751,-6.0461,-7.9102,-1.2607,1.522,-0.83488,1.2963,-0.97764,-0.5053,3
9.2305,-1.0903,0.64343,0.11615,-0.47036,1.7704,1.1708,-0.89818,-0.069808,0.079094,-2.0653,0.72562,10
6.5774,-0.96559,-0.39441,0.78056,0.33694,0.18085,0.58512,0.29909,-0.7873,0.12895,1.9116,-0.16368,10
0.043674,-0.4746,-7.4621,-3.0069,1.3838,1.893,-0.052834,1.0862,0.46504,0.30049,-0.33418,-0.7163,9
7.6059,-0.65527,1.216,0.96289,1.5332,0.95348,-1.0523,-0.5955,3.2665,0.01452,0.83925,2.7975,10
-4.7454,-2.4356,2.4433,-0.44537,-1.1229,-1.0062,-0.1421,1.026,-1.5586,-0.65603,1.0033,-1.4365,7
-4.4519,-3.0837,4.9513,-0.49879,0.61069,-0.75181,-1.1357,1.8818,-0.41625,-1.2751,-0.19843,-1.0448,7
9.5343,-1.007,0.95797,0.20166,1.0977,-0.048174,0.50001,0.7424,2.1365,-1.6025,-2.4557,1.9934,10
-3.76,1.6297,4.0604,0.94945,-0.06826,-1.6938,-0.40196,1.3853,-0.54907,0.13446,1.1904,-0.23736,8
3.201,-1.1515,-2.9226,2.72,-1.0106,1.7716,5.9567,-3.0138,-0.7893,3.1224,0.74344,1.0393,4
7.9135,-1.959,0.62057,0.89802,0.022271,1.5438,1.4976,2.0727,-0.72112,2.3674,0.48838,3.8466,10
-2.0515,-0.92146,-7.9819,-2.7795,1.3591,2.7474,-1.6997,0.86112,-0.2266,-1.5008,-0.53458,-0.44406,9
7.4613,-0.45608,0.09904,-0.16989,0.89333,-0.42721,0.43913,-1.24,2.5452,-1.7221,0.48424,0.14193,10
2.4318,-1.2217,-2.8733,3.8178,-0.17047,-0.42604,3.7396,-3.2428,-2.4796,2.1272,-0.55035,0.3245,11
-0.83437,-0.097145,-2.1008,-0.29609,-4.9003,-6.2389,-1.6197,0.26012,-0.33608,1.6055,-0.66607,0.13828,2
0.46335,-0.43887,-6.3167,-1.8437,1.1119,2.0924,-2.0488,-1.1689,-1.0528,-0.53888,-0.86549,-1.5561,9
0.49397,-0.77531,-6.3434,-2.9461,1.2581,2.8031,0.45278,1.3377,2.2764,0.25793,-1.1625,1.3063,9
9.4674,-0.71179,1.5248,-1.5118,0.1951,0.52329,-0.44253,-2.1799,1.1374,-0.23213,0.092143,2.1219,10
8.4707,-0.69436,1.2821,-0.43077,0.5985,0.94709,-0.42853,-0.18546,-0.73318,-1.0802,3.1334,-2.043,10
8.7677,-0.44213,1.1213,0.21108,0.39891,-0.77647,0.15671,-0.54571,2.2896,-2.0013,-0.024327,1.2869,10
-3.7059,-1.4983,2.5545,-0.75785,0.37919,0.75261,-0.312,0.59897,1.9503,-0.53163,3.4869,0.10544,7
8.8365,-1.2857,0.85504,-0.91927,1.1106,0.17853,-0.99821,-0.2512,2.2627,-1.3079,1.5353,2.5199,10
6.598,-0.43678,1.2126,-0.79806,0.49604,-0.15928,0.54035,-0.78519,0.083978,-1.3535,1.1208,-1.4727,10
-4.3589,-2.0598,4.1952,0.59146,0.19723,1.0454,0.70841,1.0343,-0.099837,0.94162,1.1339,-1.3365,7
-0.87341,0.29327,-6.6313,-3.0232,0.23918,2.5416,-2.1911,-0.82778,-0.26375,0.16451,-1.3485,-0.50738,9
10.196,-0.40897,2.4337,-0.83139,1.055,0.94946,-0.50905,0.030236,2.5572,-1.6694,0.30308,2.4854,10
-0.164,-0.77768,-4.6679,-1.0064,1.0294,0.9174,-0.4409,-1.5987,-0.25009,0.55777,-0.28538,0.5971,9
-5.1156,-3.7329,5.1808,-0.40802,0.29936,-1.4999,-0.50368,1.2545,0.061096,-0.05006,0.32086,0.39061,7
-5.9143,-1.9519,4.5207,1.1137,0.14821,-3.6874,-0.95016,2.9872,0.32024,0.6588,-1.2267,-0.95278,7
1.7625,-1.024,-1.8345,3.4261,-1.4055,-1.7049,5.452,-5.5532,-3.1685,-0.15511,-2.2095,2.705,1
-3.9312,6.2794,3.0905,-1.0961,1.0614,-0.49789,-1.8786,-1.4168,0.18321,-0.26211,-0.044788,-0.38171,8
1.3227,-1.6406,-6.545,3.181,0.85492,2.6922,3.553,1.4166,1.0842,0.57981,2.4154,1.4373,13
0.73459,-0.8819,-6.6368,4.2961,0.41143,2.2319,4.1578,1.6642,2.2771,-0.066151,-0.66623,0.68064,13
-3.8014,4.9399,3.9272,-0.52859,0.8966,0.73061,-0.091094,-1.0983,1.3346,-0.46254,0.29124,0.53058,8
-0.014777,-1.1844,-6.5742,-3.5776,0.23057,2.7255,1.2606,2.1536,-1.9693,0.0041618,-0.46446,-0.94942,9
-5.1707,-2.2946,4.9625,-0.42026,-0.14104,-1.0267,0.74325,0.34717,0.45705,0.53194,1.0545,-0.29302,7
11.949,-0.46315,1.5424,1.0029,1.1102,1.2318,0.21518,0.324,-1.3719,-0.026833,-0.35003,-0.49701,10
1.9328,-1.3516,-3.1635,5.5658,0.38861,1.7149,5.3803,-3.592,-2.5908,3.8196,-0.23253,2.9381,4
-4.3966,-2.0751,4.6285,0.79261,0.57962,-0.77998,-0.80563,0.15182,-1.0108,-0.27811,0.22581,-0.41884,7
-4.8086,3.4533,3.7557,0.040472,0.30496,-2.7425,0.42603,0.82342,-1.4373,-0.46546,-0.74909,-0.41991,8
9.5603,-0.53706,0.95619,-0.95809,0.40355,0.91177,-2.6073,0.97249,2.4371,-1.6983,1.2234,1.6639,10
-4.5421,-1.571,3.9986,-1.0317,-1.0844,0.4036,0.17468,-1.3178,-1.7753,-0.23758,2.6746,-1.9078,7
0.43568,-1.8339,-2.8081,5.3571,-2.1569,-2.8407,-1.4618,2.0419,-0.16592,-1.9238,2.3789,-0.71726,2
-1.0577,-0.7033,-5.9614,-0.55999,0.83742,1.6809,-2.7075,-0.87537,-0.82038,1.1669,1.7141,1.0714,9
-4.5949,-1.8525,5.2325,0.29904,0.83989,-1.8756,-0.94484,1.3949,-0.34285,0.73686,0.98324,-0.52342,7
-0.44216,-0.63497,-7.7665,1.5182,1.4404,3.3926,-0.92841,1.3107,-0.22577,-1.6948,-2.9718,0.99238,13
4.9094,-1.0218,-1.4287,-1.2736,-0.055842,-0.27859,1.4969,-1.687,0.97038,-1.4438,1.7681,-3.9638,10
-0.23601,-1.2497,-1.5204,1.2755,-2.3673,-4.2276,-0.16491,-0.74255,0.3434,0.75945,1.3476,-0.041797,2
2.0283,0.38258,-2.7141,1.6991,0.17611,-0.099249,4.1396,-3.4542,-3.0206,2.6218,1.8594,1.5603,6
-1.0299,0.56102,-8.6459,-1.5106,0.50109,4.6651,-4.4266,-1.0936,0.87894,0.071943,-0.25185,0.59909,9
-1.5159,-0.56852,-10.448,-3.5024,2.525,5.2881,-6.612,-0.7518,0.19893,0.15665,-0.19096,-1.159,9
-4.8259,-0.89552,3.4251,-1.1503,1.0373,-1.7738,0.2854,1.6886,-0.46987,-2.0166,1.3598,-2.3007,7
6.5718,-0.64091,1.3697,-0.93757,-1.9602,-0.50192,1.6123,-2.695,-0.012391,-1.3539,-2.8981,0.06685,10
