-0.89043,-0.1771,4.5099,7.7711,-0.93037,6.6075,0.35963,-0.52701,0.53223,0.13654,-0.030268,9
-0.5602,-0.55283,4.0059,7.9103,-0.713,6.5066,0.018201,1.0354,0.98167,-2.9623,-3.4216,9
0.23928,-0.3519,4.9396,7.1225,0.084005,5.7165,-2.2832,0.26142,-3.0967,-0.05898,-4.4154,9
-6.1392,-1.8928,0.96658,-0.28045,0.93132,-0.37701,0.37774,-0.85533,2.3757,-0.88866,-0.44739,10
-13.763,-3.3383,-2.9788,-1.6733,-0.26904,-0.57918,-0.72323,0.24006,2.4339,-3.8537,-0.22429,10
3.4867,6.9143,-3.6632,-1.6825,-0.072999,-0.42694,0.3264,-0.49739,0.30674,-0.22993,0.72387,8
0.35247,-0.8244,7.7944,0.76359,-1.1964,5.6597,0.16539,-1.6169,-1.3792,-0.16893,-0.76473,13
-9.2177,-3.168,1.1596,-2.363,2.5351,-0.27643,-2.3089,-0.25388,1.2809,-0.15838,1.0467,10
-0.084677,0.26084,3.2474,9.7849,0.12038,7.0528,-1.9694,2.8255,-4.7535,-1.3774,-4.7427,9
0.78816,-0.25465,4.0626,7.4109,-0.85988,5.2559,1.5621,-1.3735,2.081,0.40793,1.9474,9
2.7937,5.693,-4.831,-2.3183,-1.1129,-0.65005,0.35523,-0.34298,-0.92359,-1.5464,-0.81557,8
5.0795,-4.1604,-5.6361,-2.0412,0.55483,-0.83397,-0.014438,1.0869,0.29556,-0.031664,1.4092,7
4.8672,-2.4409,-4.0583,-1.7483,-0.47641,-0.46385,0.047414,1.1316,0.58676,0.28389,1.6144,7
-11.009,-3.3547,-0.22384,-3.0595,1.0494,0.49445,-1.8335,0.22014,-0.32557,0.90305,2.2922,10
-5.7292,-1.7934,3.7971,-1.3136,2.7649,-0.22447,-1.3511,-0.44297,-1.4863,4.9167,-0.79546,10
4.6534,-0.92577,-4.4583,-2.5977,0.75415,-0.55195,0.1763,-0.26144,0.029087,0.18645,0.04379,7
0.11731,-2.3237,6.4814,-0.33762,10.071,-3.5883,1.9707,0.95344,0.82777,-2.2936,0.98873,4
-0.36933,-0.82774,5.4731,-0.65562,9.7332,-3.2724,0.85382,-0.92752,-0.37632,-1.8263,0.86308,4
2.5223,8.1248,-3.4415,-1.4801,-1.1421,-1.9665,0.6285,0.31833,-0.43764,0.113,0.90836,8
0.5485,-0.57173,6.3212,-0.79659,-7.0998,-7.485,5.6861,2.0184,6.9523,4.9112,-11.506,3
4.7972,-3.2352,-5.5069,-1.8842,-0.36833,-1.0021,0.43764,0.18851,0.52707,1.4475,0.73539,7
-0.17486,-0.26701,3.4452,8.6499,0.64982,4.0587,-0.61084,-0.49405,-1.342,0.51502,-4.6012,9
-15.653,-3.7153,-2.4452,-2.8523,-0.29853,-0.42377,-0.037125,-0.49803,4.0845,-2.9767,-0.235,10
3.1654,5.686,-4.6297,-1.5789,-1.7144,-1.0826,-0.25258,1.7737,0.23592,0.61701,0.78247,8
-11.901,-2.8593,-0.13135,-1.8112,1.5656,-0.11195,-1.675,1.3785,4.1506,-4.8003,-1.6746,10
4.0197,-1.449,-2.403,-1.2257,-0.35239,-2.4809,-1.3603,-1.0444,2.3472,1.1665,-1.1621,7
0.075998,-0.96018,7.994,0.2749,2.3181,4.4791,0.96201,-0.99624,0.58952,0.29837,0.41015,13
-16.707,-4.1884,-2.402,-4.2615,1.313,0.52086,-0.10658,-1.0823,-3.7185,5.8007,1.1898,10
5.5908,-3.3304,-4.1187,-2.7531,-1.4479,-0.63172,0.98875,2.078,-1.2634,-0.40395,0.55971,7
-12.005,-3.2393,-1.2476,-3.5421,3.0351,2.5891,-0.57142,-0.30871,-2.4702,5.0689,0.60114,10
-10.492,-3.0393,-0.7602,-1.7443,0.62291,-0.66143,-2.6322,-1.1348,-0.60001,0.42647,1.5485,10
-0.31637,-0.43156,3.3988,5.344,0.029571,3.0815,1.0546,-1.2816,0.28468,1.0621,1.2909,9
2.6853,-1.3027,-2.1091,0.21495,-0.25857,-1.8955,0.61178,-0.33768,0.53073,-0.22296,1.0731,7
3.2917,7.3184,-3.0438,-1.6563,-2.0188,-2.0491,0.9167,0.38839,-0.73757,-0.38431,0.90098,8
-0.52042,-1.0876,7.3572,-0.60856,13.236,-4.0357,-0.3302,-0.54297,-1.5183,-0.75595,1.9903,4
3.1476,5.5481,-4.0741,-1.1378,-1.5912,-1.5745,0.33444,-1.0197,-0.00091112,-0.013194,0.085819,8
-0.058035,-1.9939,7.6727,-3.0146,2.9484,2.5465,-2.3081,-1.174,-0.46596,0.88568,0.39147,12
2.8478,6.4475,-3.5388,-0.87386,-1.8801,-2.6578,1.4196,-0.58546,0.42692,-0.60646,0.31784,8
2.5501,2.9113,-2.4994,-0.002045,-1.9556,-1.3331,-0.16672,-1.1574,-0.12803,-0.016059,-0.15918,8
-1.4528,-2.1702,5.828,-2.249,1.3676,-4.0506,-8.1168,2.5738,2.6337,5.0555,-1.5022,1
-10.323,-2.1342,-2.07,-1.1449,0.53087,-0.71987,-0.54403,-1.7267,-1.3711,1.4585,1.4016,10
3.0891,7.9474,-3.5609,-1.3101,-2.0385,-2.4788,1.0175,0.96459,-0.92307,-0.55136,1.3709,8
5.2284,-3.2589,-5.6157,-1.4293,1.3431,-1.2572,0.82146,0.62794,0.47041,-0.06944,1.0459,7
3.3961,4.4696,-2.9789,-2.4627,-1.0636,-1.2921,0.67718,-0.77656,-1.1262,-0.30114,0.15122,8
4.6593,-3.2911,-5.4311,-0.94798,-0.35141,-1.6287,-0.35768,0.60508,0.62633,0.15662,1.1551,7
-8.1601,-2.5524,-0.31322,-1.3842,0.7845,-0.51667,-2.1793,-0.80493,0.31808,-0.070957,1.03,10
-0.36758,-0.6661,3.0275,1.6513,-3.622,-6.2576,1.0752,1.4631,1.2403,1.0913,-1.371,2
5.125,-1.6271,-2.1703,-5.2707,-2.1072,0.66276,0.29865,-2.0411,-2.1468,-0.87962,-2.0038,7
-16.284,-4.5324,-3.3226,-2.3871,1.2877,0.21006,-0.70074,1.8645,3.9982,-6.7892,0.035672,10
-7.7786,-1.7801,0.47509,0.099144,0.34468,0.059757,-1.1352,-0.73698,2.8005,-0.81064,-0.521,10
2.7496,-2.7562,-1.9777,-0.15443,-2.0779,-0.46014,-0.58568,0.89433,-0.84216,0.26198,-0.12597,7
5.5256,-3.6573,-3.6507,-1.7776,-1.4026,-1.8179,1.0113,1.7286,-0.14872,-0.033291,0.77024,7
4.699,-2.7687,-4.0091,-1.5627,-0.077681,-0.32499,-0.12899,0.14909,-0.0088372,0.51545,-0.83056,7
-1.9264,-0.96911,2.4956,-0.18993,-6.9007,-4.3662,2.9428,-1.2215,-2.45,-1.8602,1.0459,2
3.6371,4.7708,-2.8379,-1.4176,1.1685,-1.4564,1.473,-1.4109,-0.037224,-0.74706,-0.63006,8
-3.3822,-1.5814,6.3427,-3.0176,1.8786,-2.5545,-11.699,0.45983,2.0076,0.81178,1.4151,1
-0.51751,-1.0474,8.4363,-1.3811,5.7857,-3.6887,-8.406,1.4984,3.1162,2.5095,-0.77039,11
3.1568,5.5508,-5.2214,-1.6998,-0.46268,-0.6448,-0.21638,-0.98871,0.083488,-0.11022,0.089397,8
6.3,-4.8067,-4.7089,-2.1664,-1.3139,-0.72512,0.5434,3.6213,-0.63059,-0.38327,1.71,7
3.3944,7.3391,-4.6317,-0.94545,-0.4468,-2.0261,0.69597,0.011886,-0.090485,-0.29155,0.8287,8
4.8913,-2.1734,-4.1859,-2.4627,-0.78658,-1.2334,0.26753,-1.435,0.79604,-0.71352,0.36411,7
1.7192,6.2143,-1.1284,-1.5221,-1.6867,-0.81968,0.58439,0.54276,0.10848,0.29218,1.4332,8
-0.20493,-0.79514,8.3791,1.2197,0.40776,5.3286,-3.2915,-0.82764,0.48103,1.9746,0.58539,13
-8.8903,-2.0999,0.32352,-1.2439,0.12599,-0.94947,-0.37738,-1.3512,-0.36933,1.0742,0.57707,10
-0.60139,-0.6935,3.2034,6.9099,-0.34575,3.9114,0.26104,0.26981,1.3447,0.95811,-2.2292,9
4.6636,-4.163,-2.7661,-0.91571,-1.1577,-0.64053,0.60915,3.2268,-0.49865,0.16234,1.8287,7
2.6381,6.6679,-2.7107,-1.1116,-1.9916,-0.39219,0.41801,0.66958,0.72796,-0.22346,0.88011,8
-0.45546,-0.26047,3.1588,11.439,0.8734,7.5165,-2.0699,0.19805,-1.7515,-0.45869,-3.3534,9
-0.21915,-0.25122,2.5198,9.3745,-1.1092,4.2662,-0.68761,-0.9576,-1.4028,0.23368,-1.3169,9
-10.44,-2.5064,0.62912,-1.2077,2.3034,-1.6416,-1.5408,-1.4357,-1.082,3.5795,1.4206,10
4.9116,-2.8383,-2.3003,-2.6488,-0.046884,-0.28316,-0.072207,1.0037,-0.8138,0.42522,-1.6736,7
4.2391,3.4654,-3.6914,-1.5598,-1.2099,-2.9514,0.87001,-1.8763,-0.25296,-1.0541,0.18129,8
4.8685,-2.125,-3.683,-0.78369,-0.84998,0.25849,0.19331,-0.14115,1.228,0.5889,0.36116,7
-1.4036,-0.74305,6.9278,0.05005,12.085,-3.362,2.1589,-0.80586,0.30232,-1.9475,0.63711,4
-1.2218,0.41177,4.2869,6.3083,-0.52622,5.7795,-2.0007,-0.49393,-1.4915,-0.25664,-0.65039,9
5.3861,-3.3659,-5.1733,-1.0913,-0.41151,-0.74779,0.46275,1.3654,0.041098,0.93551,1.0309,7
2.9711,5.9382,-3.5546,-0.83911,-0.67451,-1.0494,-0.29304,-0.47945,-0.27075,0.61708,0.25575,8
0.18846,-0.2201,2.9004,7.3903,-0.40379,3.8116,-0.25344,-1.3234,-0.12846,-0.06919,0.86816,9
4.4323,-1.8813,-3.4277,-0.71545,-1.0019,-0.81358,-0.6954,-1.1718,0.092844,0.035146,0.42475,7
-0.22174,-0.31309,6.0619,-0.23133,-7.9419,-7.0093,6.1112,2.178,6.0684,4.6143,-11.526,3
1.9602,7.1504,-3.0354,-1.2269,-1.0642,-0.97135,0.87757,1.6003,0.55814,0.80965,1.74,8
-7.4244,-2.0083,1.3235,-1.0908,1.5549,-0.44441,-0.55609,-0.76962,-0.55402,6.9731,2.9545,10
3.2618,5.8524,-5.0828,-1.8459,-0.20411,-1.0858,-1.2086,-0.83089,0.68149,0.0029871,0.87623,8
-0.94307,3.2974,3.3943,1.0918,-4.8816,-3.7583,1.4948,1.5383,-0.14165,-0.89126,-0.87839,2
-13.891,-3.0672,-2.699,-1.6241,0.38762,0.40421,0.6742,0.59119,2.8147,-1.0107,-1.2826,10
1.2673,0.12495,3.168,6.1852,-1.1997,4.8245,-0.74732,-0.70044,0.12422,0.65698,-1.655,9
-0.74189,-1.3332,9.0482,2.1315,4.2422,8.8047,0.6265,-1.0732,-0.18347,0.70753,0.95267,13
-0.22624,0.13449,4.7205,8.2848,-1.1398,6.6428,-1.5675,0.95912,-1.3016,-0.45588,-1.3168,9
-0.32743,0.082645,3.7949,4.7487,-1.2442,3.3598,-0.13988,-0.047197,0.95195,-0.46431,-1.0258,9
3.6567,5.0991,-3.8924,-0.76269,-0.83344,-1.3693,-0.26294,-0.44393,0.12007,-1.0717,-0.4025,8
5.4468,-2.8348,-3.0472,-3.0521,-1.4893,-0.7275,0.59105,0.090031,-1.0727,0.37524,0.13917,7
0.60338,-0.43501,3.0225,3.7682,-5.94,-6.7328,2.5593,0.050634,-1.1694,-1.1516,-0.20323,2
3.5829,7.5358,-4.3785,-2.2714,-0.72345,-0.94672,0.43146,-0.047623,0.11757,-0.81083,0.505,8
3.6757,-2.241,-3.0026,-0.14432,-0.62237,-2.0416,-0.85581,0.048171,0.086619,1.0371,0.89509,7
5.9452,-4.8175,-5.5947,-2.2431,-0.71735,-0.70237,-0.031597,3.5447,-0.21598,-0.38595,0.72488,7
5.3674,-2.431,-4.6659,-1.0444,-0.23402,-0.64138,0.13452,-0.073655,1.0812,1.03,0.1758,7
2.5932,6.6476,-3.669,-1.3827,-0.47214,-1.8729,1.4235,2.5144,-1.802,-0.9987,0.99185,8
-0.084271,-0.12984,2.4488,6.2363,-0.75719,5.8436,-0.030536,-0.97067,-0.057129,0.30635,-0.52896,9
0.18081,-1.0784,8.443,-0.43294,-0.28926,6.9073,1.1389,-1.7129,1.0554,1.2621,1.6208,13
-14.567,-3.531,-1.7382,-3.3379,0.88059,0.8903,-2.736,1.3454,3.0828,-4.7819,-0.44057,10
5.1762,-4.0887,-5.205,-0.67633,0.62224,-0.94889,-0.045224,2.3077,-0.23048,0.011748,0.90086,7
-0.78763,-1.1278,8.6245,-0.15691,8.875,-5.5516,-8.9544,1.537,2.2035,4.9042,-0.64447,5
4.075,5.5311,-3.7062,-1.6496,-2.6967,-1.9814,1.3721,-0.8159,-1.0662,-0.98497,-0.36597,8
-0.099728,-0.42873,2.9558,8.5449,0.25986,5.1083,-0.48988,-0.038086,0.030445,-0.80789,-1.7543,9
4.3098,-1.5789,-2.6319,-1.6759,-1.3051,-1.6188,0.3708,-1.2323,-0.23241,-0.42146,0.45564,7
3.255,8.8898,-4.0051,0.19512,-1.6085,-0.67047,-0.072673,2.3204,-1.7118,-0.11242,-0.43668,8
2.535,4.5923,-3.6864,-1.3495,0.16921,-0.95473,-0.61544,-1.3999,0.35532,1.2232,1.0285,8
-12.338,-2.4636,-1.6638,-1.6839,2.4269,-0.36951,-1.1819,2.7546,1.1552,-1.1681,0.70919,10
-0.55787,-0.56344,4.4801,0.82431,-7.183,-5.7813,2.6642,-0.66907,-1.2114,-2.0146,-0.775,2
0.87192,0.23005,3.3749,10.815,-1.5992,5.4112,-1.4094,-0.21033,-2.4414,0.22654,-2.8902,9
-2.52,-1.4559,6.2273,-2.9743,0.91368,-3.3807,-9.0919,0.27392,2.1261,0.48556,0.1286,1
0.94237,-0.040795,4.4725,10.157,0.76996,8.7816,0.099423,0.32289,-2.2136,-1.3325,-2.5229,9
3.0025,7.0239,-3.237,-1.4469,-1.0836,-3.1599,0.6159,0.55822,-0.29496,-1.0059,1.7877,8
3.5114,5.5791,-4.4939,-0.87184,-0.70185,-1.9074,0.11793,-1.1362,0.15107,0.59643,-0.3334,8
-14.458,-2.9403,-3.1024,-2.3298,-0.13349,0.13026,0.29706,-1.9717,-1.5495,1.0047,1.1064,10
-14.777,-3.5703,-3.03,-0.93533,0.77988,0.75769,-1.0537,0.9661,-0.10482,-1.618,0.81971,10
-1.8329,-2.0767,4.4687,-1.5843,13.477,-2.8196,2.0564,0.40558,-2.079,-1.4623,1.6907,4
5.0276,-2.9301,-4.7505,-1.7879,-0.9587,-1.7468,-0.21155,0.54092,0.61712,-0.70032,-0.29534,7
0.11111,-0.96453,7.5464,0.32686,-0.94643,4.4513,0.18713,-1.0596,0.27531,0.90885,1.0365,13
3.8557,5.0725,-3.6677,-1.0621,-2.4281,-3.3983,1.7456,-0.15647,-0.126,-2.1794,1.0587,8
5.2157,-3.1932,-5.6839,-1.15,0.036067,-0.30794,-0.053224,2.1138,0.65859,0.21524,1.3843,7
2.4705,5.7242,-3.9436,-0.88812,-1.8107,-1.8596,-0.34712,-0.53417,0.4332,-0.41256,0.17624,8
-0.1543,-1.0902,6.6971,-0.21928,15.142,-4.7875,3.8315,-1.8881,-2.2571,-2.6291,1.7521,4
-18.275,-4.3943,-1.7423,-4.2998,2.6359,1.3855,-0.71394,3.2221,13.026,-14.381,-5.461,10
0.41004,-0.60722,9.0655,0.49988,-1.996,7.5896,2.0728,-1.3518,1.5479,0.50692,1.5809,13
0.80521,0.072593,4.5116,1.4352,-4.9968,-6.3645,2.147,0.23106,0.14706,0.079998,-1.4719,2
-0.20499,-0.80975,4.4495,0.81001,8.9197,-4.542,2.0989,-1.1521,0.38965,-2.1528,2.4472,6
0.82721,-0.089374,3.4336,11.197,-0.99387,7.0079,-2.2949,0.25378,-3.3471,0.17241,-4.2896,9
4.6439,-3.7492,-4.9944,-1.6395,-1.1106,-1.8452,0.27118,2.199,1.4975,-2.1275,0.032082,7
5.3225,-3.294,-4.6759,-1.7189,-0.55925,-1.5258,0.20399,2.1954,-0.046329,0.26285,0.80049,7
3.161,5.6096,-1.4331,-2.0529,-2.2414,-1.9445,1.4214,0.47982,-0.20026,-0.44568,-0.62426,8
-0.04292,-1.0102,7.4436,-0.1787,0.48774,4.2119,-0.40286,-0.74623,-1.31,1.182,-1.0323,13
-11.566,-3.6337,-2.6331,-0.43286,0.12059,-2.0905,-1.9255,-1.0023,-0.66626,1.0144,2.1273,10
3.8923,6.301,-4.2488,-2.1014,1.714,-1.5491,1.371,-0.94479,0.15663,-0.67966,0.79548,8
3.8283,6.6262,-4.7681,-2.0985,-0.38762,-1.2539,0.074676,-0.5752,-0.20121,-0.41341,0.048031,8
5.1863,-2.7139,-4.8607,-1.2555,-0.67131,-1.3444,1.0028,1.0905,-0.22624,0.070211,-0.022533,7
-10.731,-2.8934,-0.67647,-2.5017,1.9909,-0.93169,-2.5926,-1.4455,-0.83364,1.4751,2.6083,10
-0.15182,-0.47903,5.1155,8.4901,-0.41259,8.9463,0.046695,0.31692,0.74246,0.30656,0.47012,9
