,t-SNE 1,t-SNE 2,label
275,9.75610065460205,37.65530776977539,9
276,-44.54967498779297,-43.981544494628906,7
277,-5.31751012802124,66.04767608642578,9
278,-56.91651916503906,6.031920909881592,8
279,-17.828733444213867,-5.6339874267578125,7
280,3.799020528793335,59.36034393310547,9
281,-36.51165771484375,-33.70710754394531,7
282,19.271442413330078,-2.7293121814727783,1
283,-27.816280364990234,-28.171457290649414,7
284,-7.265439033508301,-2.2000608444213867,7
285,2.157496690750122,46.89382553100586,9
286,21.88770866394043,-37.54351806640625,10
287,-31.937963485717773,-36.133026123046875,7
288,15.026354789733887,60.15301513671875,9
289,-31.591407775878906,-22.626239776611328,7
290,33.23699188232422,46.68979263305664,9
291,-14.21494197845459,-18.04234504699707,7
292,-35.089988708496094,-35.153114318847656,7
293,-8.983336448669434,26.4863338470459,3
294,61.63236999511719,-6.372696876525879,6
295,-65.43952941894531,28.613910675048828,8
296,-29.65880012512207,-36.30631637573242,7
297,-35.38788986206055,18.827430725097656,8
298,11.779045104980469,13.961909294128418,2
299,13.176679611206055,43.79802703857422,9
300,44.04956817626953,-25.80331039428711,10
301,62.45161056518555,18.52963638305664,13
302,3.2173333168029785,50.488590240478516,9
303,63.96903991699219,19.752971649169922,13
304,4.664419174194336,-44.50383377075195,10
305,-7.533360958099365,64.93052673339844,9
306,16.07296371459961,-30.21976089477539,10
307,-9.398762702941895,-12.780277252197266,7
308,32.78689193725586,63.14679718017578,9
309,-13.727015495300293,5.010979652404785,7
310,27.671104431152344,60.60961151123047,9
311,34.34659194946289,51.27726364135742,9
312,15.37840461730957,-57.95240020751953,10
313,22.577224731445312,-56.214691162109375,10
314,-44.61977005004883,40.76938247680664,8
315,49.36545944213867,-57.22378158569336,10
316,50.891326904296875,30.188873291015625,13
317,5.680307865142822,-46.277469635009766,10
318,9.907919883728027,51.471832275390625,9
319,-11.288017272949219,-48.2335090637207,7
320,47.98664474487305,2.495194673538208,4
321,16.676774978637695,-4.469639301300049,1
322,-8.340044021606445,28.28949546813965,3
323,16.767488479614258,-28.00893783569336,10
324,50.52537536621094,39.35523986816406,13
325,-4.682208061218262,57.103546142578125,9
326,23.813676834106445,-50.66838836669922,10
327,-31.532079696655273,-40.47120666503906,7
328,18.320844650268555,-33.875640869140625,10
329,-35.03173065185547,14.121993064880371,8
330,28.2886905670166,-59.189857482910156,10
331,-19.85106086730957,-32.36174011230469,7
332,38.333492279052734,1.9291714429855347,5
333,-49.851715087890625,-6.083046913146973,8
334,12.797685623168945,-54.10050582885742,10
335,-50.000118255615234,4.413592338562012,8
336,19.744840621948242,-58.021240234375,10
337,25.711668014526367,-53.370361328125,10
338,43.464332580566406,-66.76970672607422,10
339,-62.032100677490234,1.007440447807312,8
340,10.453800201416016,44.14401626586914,9
341,42.582054138183594,23.227933883666992,13
342,27.780332565307617,54.90377426147461,9
343,22.241729736328125,-5.467652320861816,1
344,-36.62046813964844,21.759838104248047,8
345,4.0950703620910645,57.27634048461914,9
346,-42.273170471191406,-41.59270095825195,7
347,5.0641303062438965,17.009380340576172,2
348,-1.8618274927139282,52.18207931518555,9
349,27.237157821655273,3.6136434078216553,11
350,-7.090750694274902,9.091362953186035,7
351,-65.77244567871094,5.488074779510498,8
352,6.784942626953125,54.20713806152344,9
353,-53.46294021606445,21.650774002075195,8
354,-34.89817428588867,-35.13767623901367,7
355,-53.94740676879883,9.624980926513672,8
356,21.57869529724121,-27.94486427307129,10
357,3.672899007797241,36.74692916870117,9
358,-61.64960861206055,22.62120246887207,8
359,43.76995086669922,42.78996276855469,13
360,2.417185068130493,47.97377014160156,9
361,11.287372589111328,14.278485298156738,2
362,-56.601768493652344,39.44569396972656,8
363,47.91379928588867,21.778240203857422,13
364,-69.95345306396484,-4.959863662719727,8
365,-45.717132568359375,-31.978586196899414,7
366,2.7772068977355957,41.16337203979492,9
367,13.573515892028809,-34.91786575317383,10
368,-2.9432361125946045,-9.211236000061035,7
369,-4.263757228851318,-16.97909164428711,7
370,2.5816702842712402,-3.589719295501709,7
371,-54.69535446166992,37.80099105834961,8
372,-21.44872283935547,5.989626884460449,7
373,0.6670076847076416,-17.770769119262695,7
374,-12.31287956237793,-22.551759719848633,7
375,25.122316360473633,60.88206100463867,9
376,-29.582069396972656,-33.51648712158203,7
377,46.360530853271484,-65.88651275634766,10
378,12.474825859069824,17.7844295501709,2
379,45.839359283447266,-46.722259521484375,10
380,34.37435531616211,-62.292388916015625,10
381,62.24856185913086,-1.3701969385147095,4
382,-11.461865425109863,-40.415096282958984,7
383,-58.430389404296875,5.735988140106201,8
384,42.359657287597656,-56.11735916137695,10
385,-49.349571228027344,-4.323819637298584,8
386,-36.194034576416016,-39.22272491455078,7
387,42.92422103881836,-33.82269287109375,10
388,-55.82219696044922,38.60943603515625,8
389,37.01494216918945,-31.620098114013672,10
390,46.759273529052734,24.426244735717773,13
391,40.726505279541016,-27.256072998046875,10
392,-13.151396751403809,-9.378242492675781,7
393,-64.50081634521484,7.7124128341674805,8
394,36.49869155883789,57.8995475769043,9
395,-22.11026382446289,-4.69610595703125,7
396,38.50172805786133,-40.3115119934082,10
397,-9.508848190307617,57.692691802978516,9
398,3.286283493041992,17.728811264038086,2
399,12.733341217041016,-54.14380645751953,10
400,-55.969139099121094,22.887006759643555,8
401,-50.79966354370117,15.35099983215332,8
402,25.776065826416016,39.7025146484375,9
403,30.671262741088867,-55.1717529296875,10
404,47.057106018066406,23.43876075744629,13
405,-0.35220709443092346,39.70173263549805,9
406,1.1689261198043823,39.925960540771484,9
407,-65.55677795410156,13.724973678588867,8
408,25.380558013916016,-31.483842849731445,10
409,22.36818504333496,51.922061920166016,9
410,53.72029113769531,3.707852363586426,4
411,38.20126724243164,-33.675899505615234,10
412,11.093961715698242,-44.30322265625,10
413,50.66279220581055,-6.384571552276611,4
414,-2.880532741546631,61.80348205566406,9
415,49.896366119384766,-23.935199737548828,10
416,15.470945358276367,-48.0975456237793,10
417,7.864309310913086,68.1216812133789,9
418,63.71107864379883,18.884918212890625,13
419,-18.571901321411133,11.284738540649414,7
420,-6.198478698730469,-23.092248916625977,7
421,27.781478881835938,1.2462984323501587,11
422,-49.5313835144043,8.884142875671387,8
423,-1.1345754861831665,-27.01816749572754,7
424,29.314237594604492,-48.554466247558594,10
425,33.546669006347656,-40.44669723510742,10
426,-55.21331787109375,22.270057678222656,8
427,-1.0441341400146484,-7.34261417388916,7
428,18.266908645629883,-7.089893817901611,1
429,-5.520437240600586,-14.129608154296875,7
430,-2.105562925338745,-12.577812194824219,7
431,-7.618181228637695,12.122947692871094,7
432,10.677638053894043,43.79607391357422,9
433,29.484764099121094,2.6104304790496826,11
434,6.610318183898926,57.184288024902344,9
435,-62.30662155151367,1.174229383468628,8
436,0.6935327053070068,20.91080093383789,3
437,15.006912231445312,52.40879821777344,9
438,42.59502029418945,-50.09906768798828,10
439,-47.11919021606445,33.34135437011719,8
440,26.656978607177734,-35.36384963989258,10
441,40.22664260864258,-62.832557678222656,10
442,-33.00469207763672,-31.082212448120117,7
443,9.189553260803223,35.42401123046875,9
444,33.26217269897461,57.432579040527344,9
445,-51.94985580444336,36.036949157714844,8
446,-41.104557037353516,30.45836067199707,8
447,-5.077576160430908,-7.7394561767578125,7
448,59.60637283325195,15.368569374084473,13
449,-51.1830940246582,-3.799074411392212,8
450,25.822708129882812,-39.61902618408203,10
451,50.80680847167969,-58.422340393066406,10
452,-6.81309175491333,58.13986587524414,9
453,-59.3505973815918,38.01686096191406,8
454,33.828575134277344,-61.1275520324707,10
455,-42.093589782714844,-37.35463333129883,7
456,27.5289306640625,47.568939208984375,9
457,44.668296813964844,-20.675294876098633,10
458,-32.25826644897461,16.729093551635742,8
459,-49.64588165283203,20.63207244873047,8
460,55.4304084777832,-2.4867541790008545,4
461,-51.225650787353516,21.452239990234375,8
462,33.77724838256836,-62.96967315673828,10
463,36.425209045410156,56.48054122924805,9
464,47.48566818237305,-54.03157424926758,10
465,49.605567932128906,-25.92566680908203,10
466,32.78944396972656,-40.84965896606445,10
467,-58.37480545043945,18.154125213623047,8
468,4.86316442489624,-45.63396453857422,10
469,-11.52295970916748,-43.00480270385742,7
470,-40.85622024536133,0.7590004801750183,8
471,-29.309904098510742,-11.69213581085205,7
472,-70.1556396484375,-2.8892388343811035,8
473,6.92292594909668,-39.05245590209961,10
474,52.5669059753418,19.037904739379883,13
475,61.89704513549805,25.502761840820312,13
476,-14.522704124450684,10.065423011779785,7
477,3.6908059120178223,17.228609085083008,2
478,-65.18624877929688,-0.20632080733776093,8
479,30.59307098388672,38.70804977416992,9
480,-32.862186431884766,-41.454132080078125,7
481,6.9334235191345215,-40.33671569824219,10
482,34.13294982910156,-26.113195419311523,10
483,-2.0448405742645264,42.50613784790039,9
484,-30.70625114440918,-24.209562301635742,7
485,31.545774459838867,-29.081939697265625,10
486,52.03072738647461,3.554356098175049,4
487,-36.8837890625,-40.343711853027344,7
488,-5.7567548751831055,-7.3550920486450195,7
489,-57.50925827026367,5.093315601348877,8
490,47.19011688232422,-66.48430633544922,10
491,23.580852508544922,-44.88450241088867,10
492,15.232195854187012,25.490745544433594,2
493,31.938365936279297,-21.137733459472656,10
494,11.25292682647705,63.3369026184082,9
495,-36.615291595458984,25.39397621154785,8
496,-6.867846965789795,45.585758209228516,9
497,44.176673889160156,-22.967517852783203,10
498,18.34418296813965,-5.065410137176514,1
499,-49.515953063964844,35.6545295715332,8
500,-38.705238342285156,26.073543548583984,8
501,64.62471008300781,21.088117599487305,13
502,-54.08348083496094,27.0914306640625,8
503,40.54936599731445,18.105552673339844,12
504,34.5006103515625,42.343196868896484,9
505,31.871204376220703,45.8015022277832,9
506,-48.0189094543457,-3.3494009971618652,8
507,-51.458961486816406,5.753087997436523,8
508,50.96352767944336,-26.07176399230957,10
509,-6.956205368041992,45.72134017944336,9
510,3.5591890811920166,-22.4027099609375,7
511,-11.355826377868652,29.710988998413086,3
512,-35.3846435546875,30.659320831298828,8
513,-6.637836456298828,-43.161834716796875,7
514,26.356611251831055,-32.153621673583984,10
515,-7.758202075958252,-5.565090179443359,7
516,48.46592712402344,24.351247787475586,13
517,-8.651329040527344,-0.4532737731933594,7
518,10.813523292541504,49.246315002441406,9
519,15.442960739135742,42.928951263427734,9
520,13.414628028869629,12.28491497039795,2
521,1.1554241180419922,-27.030784606933594,7
522,44.450653076171875,-68.85102844238281,10
523,29.88931655883789,-50.90929412841797,10
524,49.40473175048828,-43.53691482543945,10
525,36.868831634521484,-24.318403244018555,10
526,39.8743782043457,18.946699142456055,12
527,-29.793846130371094,-32.26283645629883,7
528,-15.045258522033691,-32.49546813964844,7
529,34.826171875,-42.152122497558594,10
530,-18.47830581665039,-8.290933609008789,7
531,-33.429508209228516,-43.069026947021484,7
532,15.203380584716797,61.7575569152832,9
533,54.214378356933594,0.003406694857403636,4
534,39.10951232910156,-38.01393127441406,10
535,40.39592742919922,19.054014205932617,12
536,42.802085876464844,-64.74504089355469,10
537,-1.3308310508728027,25.169971466064453,3
538,-6.866422176361084,-23.591903686523438,7
539,-17.265783309936523,-31.0109806060791,7
540,-1.0295462608337402,-21.7216854095459,7
541,-26.781373977661133,-11.542464256286621,7
542,13.7731351852417,9.498730659484863,2
543,30.121061325073242,-34.94402313232422,10
544,-45.441349029541016,29.201242446899414,8
545,-39.276084899902344,12.510303497314453,8
546,25.80270004272461,52.502227783203125,9
547,-11.210280418395996,29.083219528198242,3
548,-54.862606048583984,0.5758005976676941,8
549,-65.84430694580078,-1.8412903547286987,8
550,-5.500377655029297,56.22001647949219,9
551,-6.808502197265625,54.03797149658203,9
552,-31.33111572265625,-30.310680389404297,7
553,-21.499998092651367,-36.79466247558594,7
554,-8.873554229736328,-11.694009780883789,7
555,51.1091194152832,-27.815214157104492,10
556,-3.845644235610962,-18.273757934570312,7
557,15.84854793548584,54.114540100097656,9
558,-5.500122547149658,-12.989564895629883,7
559,-1.2098814249038696,46.280364990234375,9
560,51.16261672973633,28.611207962036133,13
561,12.11815071105957,16.477863311767578,2
562,-68.6932144165039,-2.712416648864746,8
563,28.438512802124023,-40.443477630615234,10
564,47.94216537475586,27.234981536865234,9
565,49.66423034667969,-26.45021629333496,10
566,37.712581634521484,-23.691511154174805,10
567,-3.4666190147399902,-17.21359634399414,7
568,46.242958068847656,-46.7424201965332,10
569,-50.55442428588867,7.147336483001709,8
570,-36.17790222167969,16.799692153930664,8
571,18.570377349853516,12.54786205291748,2
572,-32.58777618408203,25.59177017211914,8
573,-5.445912837982178,58.38816833496094,9
574,-54.152565002441406,-9.676570892333984,8
575,-5.449056625366211,-30.151655197143555,7
576,30.691389083862305,52.37327194213867,9
577,-16.665218353271484,12.938496589660645,7
578,28.847593307495117,-45.167945861816406,10
579,8.362613677978516,47.18698501586914,9
580,-12.485342025756836,-35.13877487182617,7
581,27.145315170288086,-33.406333923339844,10
582,38.7901496887207,-61.08052062988281,10
583,46.3170166015625,4.331587314605713,4
584,-39.880760192871094,4.664118766784668,8
585,17.502439498901367,43.7767219543457,9
586,-18.2681827545166,-50.037689208984375,7
587,43.67118835449219,24.33316421508789,13
588,-12.931634902954102,32.565452575683594,3
589,-52.37053680419922,32.06196212768555,8
590,-50.51237487792969,16.377656936645508,8
591,-44.74482727050781,-40.19512939453125,7
592,-28.33542823791504,-9.140893936157227,8
593,50.287803649902344,-67.5942153930664,10
594,-13.23834228515625,-51.34765625,7
595,13.984344482421875,-40.00149917602539,10
596,28.876123428344727,-50.08852005004883,10
597,20.95927619934082,46.91193389892578,9
598,-50.502235412597656,41.94226837158203,8
599,-56.17300033569336,39.20624923706055,8
600,0.404630184173584,-6.9998345375061035,7
601,-3.0299525260925293,46.42213439941406,9
602,9.891589164733887,56.22050857543945,13
603,44.61591339111328,7.16263484954834,14
604,-4.595544815063477,41.261695861816406,9
605,32.332763671875,52.438411712646484,9
606,43.402923583984375,-56.46632385253906,10
607,7.626317501068115,51.540321350097656,9
608,6.163594722747803,65.00154876708984,9
609,-49.148494720458984,33.365386962890625,8
610,42.27022933959961,-65.22935485839844,10
611,-2.6655960083007812,-12.469223022460938,7
612,-72.63095092773438,2.819490909576416,8
613,12.818094253540039,62.726688385009766,9
614,-49.3997917175293,0.43255263566970825,8
615,-10.153234481811523,-44.39043045043945,7
616,11.141664505004883,14.112300872802734,2
617,-26.764341354370117,-35.83393096923828,7
618,-2.0865681171417236,64.73773956298828,9
619,-37.83232879638672,4.447934150695801,8
620,-23.087688446044922,-33.49924850463867,7
621,17.28302764892578,56.065303802490234,9
622,-23.396379470825195,-24.274572372436523,7
623,45.77339172363281,41.50832748413086,13
624,36.35186767578125,-60.02869415283203,10
625,-21.29706573486328,-47.8222541809082,7
626,-42.552371978759766,17.18325424194336,8
627,-18.35221290588379,-34.87347412109375,7
628,-22.995025634765625,-14.484922409057617,7
629,8.163033485412598,61.07272720336914,9
630,3.075319528579712,-20.90701675415039,7
631,-3.155529737472534,22.59980583190918,3
632,46.404544830322266,16.761905670166016,13
633,-4.142291069030762,5.661932468414307,7
634,46.39098358154297,-7.780402660369873,4
635,-49.009822845458984,-10.357611656188965,8
636,-2.8681485652923584,-16.319753646850586,7
637,-59.59485626220703,23.26022720336914,8
638,-12.89632797241211,-28.051685333251953,7
639,-46.302467346191406,30.721010208129883,8
640,57.833499908447266,-0.5792883038520813,6
641,15.522231101989746,-51.18877029418945,10
642,52.02993392944336,-54.249202728271484,10
643,27.820281982421875,41.79219436645508,9
644,16.929954528808594,-41.384368896484375,10
645,-14.060647010803223,-5.122859954833984,7
646,20.574676513671875,-52.918155670166016,10
647,47.44313049316406,-24.121742248535156,10
648,2.7531864643096924,-3.802359104156494,7
649,32.353946685791016,-29.957805633544922,10
650,5.1451735496521,21.45079803466797,2
651,50.84526443481445,-42.22252655029297,10
652,-11.430880546569824,-21.431503295898438,7
653,46.8258056640625,7.711526870727539,14
654,-65.79120635986328,-2.4332942962646484,8
655,16.567163467407227,21.4776611328125,2
656,40.769046783447266,-57.3148078918457,10
657,-49.45466995239258,13.76707935333252,8
658,12.805152893066406,-25.93153190612793,10
659,-49.71060562133789,-8.72740364074707,8
660,-29.45067024230957,-9.41235637664795,8
661,63.70399856567383,18.0797176361084,13
662,1.7519088983535767,55.777427673339844,9
