,0,label
221,CD8 T 17,30
222,CD4 T 17,19
223,CD4 T 14,16
224,CD8 T 05,24
225,CD8 T 07,26
226,CD4 T 19,21
227,CD8 T 17,30
228,B Cells 05,3
229,CD4 T 14,16
230,CD4 T 06,12
231,CD4 T 19,21
232,CD4 T 19,21
233,CD8 T 17,30
234,CD4 T 19,21
235,ILCs 19,41
236,CD4 T 16,18
237,Myeloid 03,43
238,CD4 T 19,21
239,ILCs 02,33
240,CD4 T 01,11
241,CD4 T 19,21
242,CD8 T 14,29
243,CD8 T 01,22
244,CD4 T 01,11
245,CD4 T 01,11
246,CD8 T 14,29
247,CD4 T 01,11
248,CD8 T 01,22
249,B Cells 12,5
250,CD4 T 01,11
251,CD4 T 17,19
252,CD4 T 01,11
253,CD8 T 07,26
254,CD8 T 06,25
255,CD4 T 19,21
256,Others 11,53
257,B Cells 19,8
258,CD8 T 05,24
259,ILCs 11,38
260,Myeloid 03,43
261,CD4 T 01,11
262,CD4 T 19,21
263,CD4 T 01,11
264,CD8 T 05,24
265,CD4 T 19,21
266,CD4 T 19,21
267,TCRgd 02,55
268,B Cells 05,3
269,CD4 T 18,20
270,CD4 T 19,21
271,CD4 T 16,18
272,CD4 T 01,11
273,CD4 T 01,11
274,CD4 T 01,11
275,Myeloid 17,45
276,ILCs 18,40
277,CD4 T 18,20
278,CD4 T 01,11
279,CD4 T 01,11
280,CD4 T 01,11
281,ILCs 01,32
282,CD4 T 17,19
283,CD4 T 19,21
284,CD4 T 01,11
285,CD4 T 01,11
286,B Cells 05,3
287,CD8 T 01,22
288,CD8 T 01,22
289,CD4 T 06,12
290,CD4 T 01,11
291,Myeloid 03,43
292,B Cells 05,3
293,CD4 T 18,20
294,ILCs 18,40
295,ILCs 02,33
296,CD4 T 06,12
297,CD4 T 06,12
298,CD4 T 01,11
299,ILCs 09,36
300,B Cells 05,3
301,CD4 T 01,11
302,CD8 T 05,24
303,B Cells 21,9
304,ILCs 19,41
305,ILCs 18,40
306,CD4 T 14,16
307,ILCs 19,41
308,B Cells 05,3
309,B Cells 19,8
310,CD4 T 19,21
311,CD4 T 19,21
312,ILCs 04,35
313,ILCs 18,40
314,ILCs 19,41
315,ILCs 02,33
316,CD4 T 15,17
317,CD4 T 19,21
318,CD4 T 11,14
319,CD4 T 18,20
320,CD8 T 05,24
321,CD4 T 01,11
322,CD4 T 14,16
323,CD4 T 19,21
324,CD8 T 05,24
325,B Cells 05,3
326,CD4 T 19,21
327,B Cells 05,3
328,CD8 T 05,24
329,CD4 T 01,11
330,CD4 T 19,21
331,B Cells 02,1
332,CD4 T 01,11
333,CD4 T 19,21
334,CD4 T 01,11
335,CD8 T 07,26
336,CD4 T 01,11
337,CD8 T 05,24
338,CD8 T 01,22
339,ILCs 19,41
340,CD4 T 19,21
341,CD4 T 12,15
342,CD4 T 19,21
343,CD4 T 19,21
344,B Cells 02,1
345,CD4 T 14,16
346,CD4 T 19,21
347,CD4 T 01,11
348,TCRgd 02,55
349,CD4 T 19,21
350,CD8 T 07,26
351,B Cells 05,3
352,ILCs 02,33
353,CD4 T 06,12
354,CD4 T 01,11
355,CD4 T 19,21
356,CD4 T 01,11
357,CD8 T 14,29
358,ILCs 19,41
359,CD4 T 19,21
360,ILCs 04,35
361,Myeloid 03,43
362,CD8 T 01,22
363,CD8 T 14,29
364,CD4 T 01,11
365,ILCs 18,40
366,CD4 T 14,16
367,CD4 T 06,12
368,CD4 T 06,12
369,ILCs 18,40
370,CD4 T 19,21
371,CD4 T 01,11
372,CD8 T 06,25
373,CD4 T 19,21
374,ILCs 19,41
375,CD4 T 01,11
376,CD4 T 19,21
377,ILCs 18,40
378,CD4 T 08,13
379,Myeloid 03,43
380,CD4 T 01,11
381,CD8 T 14,29
382,ILCs 19,41
383,CD4 T 01,11
384,CD4 T 19,21
385,CD8 T 07,26
386,CD4 T 14,16
387,CD4 T 19,21
388,CD4 T 01,11
389,ILCs 02,33
390,CD4 T 12,15
391,CD8 T 05,24
392,CD4 T 19,21
393,CD4 T 01,11
394,CD4 T 19,21
395,CD4 T 01,11
396,CD4 T 01,11
397,CD4 T 01,11
398,CD4 T 01,11
399,CD4 T 17,19
400,CD4 T 15,17
401,CD4 T 12,15
402,CD8 T 01,22
403,CD4 T 19,21
404,CD4 T 19,21
405,CD4 T 01,11
406,CD4 T 06,12
407,CD8 T 07,26
408,ILCs 18,40
409,ILCs 04,35
410,Myeloid 03,43
411,CD8 T 06,25
412,CD8 T 17,30
413,CD4 T 01,11
414,B Cells 05,3
415,CD4 T 12,15
416,CD8 T 07,26
417,CD4 T 18,20
418,CD4 T 19,21
419,CD4 T 06,12
420,CD4 T 16,18
421,CD4 T 01,11
422,CD4 T 01,11
423,CD4 T 19,21
424,CD8 T 01,22
425,CD4 T 19,21
426,CD4 T 18,20
427,CD4 T 12,15
428,CD4 T 08,13
429,CD4 T 19,21
430,CD4 T 19,21
431,ILCs 19,41
432,CD4 T 15,17
433,CD4 T 19,21
434,CD8 T 01,22
435,CD4 T 18,20
436,CD4 T 06,12
437,CD4 T 01,11
438,B Cells 05,3
439,ILCs 19,41
440,CD4 T 16,18
441,CD4 T 06,12
442,CD4 T 01,11
443,CD4 T 19,21
444,CD4 T 01,11
445,ILCs 04,35
446,ILCs 18,40
447,CD4 T 01,11
448,CD8 T 07,26
449,CD4 T 19,21
450,CD4 T 19,21
451,CD8 T 17,30
452,CD4 T 19,21
453,ILCs 19,41
454,CD4 T 18,20
455,B Cells 12,5
456,CD4 T 19,21
457,CD4 T 19,21
458,CD4 T 15,17
459,CD8 T 01,22
460,Myeloid 03,43
461,CD4 T 19,21
462,TCRgd 03,56
463,CD4 T 06,12
464,CD4 T 01,11
465,CD8 T 01,22
466,ILCs 03,34
467,ILCs 18,40
468,B Cells 05,3
469,ILCs 18,40
470,CD4 T 12,15
471,CD4 T 18,20
472,CD8 T 17,30
473,CD4 T 06,12
474,CD8 T 17,30
475,CD4 T 01,11
476,CD4 T 19,21
477,CD4 T 19,21
478,CD4 T 19,21
479,CD4 T 01,11
480,ILCs 18,40
481,ILCs 18,40
482,ILCs 09,36
483,CD8 T 05,24
484,CD8 T 14,29
485,CD4 T 19,21
486,CD4 T 17,19
487,CD4 T 01,11
488,CD4 T 01,11
489,CD8 T 07,26
490,ILCs 19,41
491,ILCs 19,41
492,CD4 T 12,15
493,CD4 T 19,21
494,CD4 T 01,11
495,CD4 T 19,21
496,ILCs 18,40
497,CD8 T 17,30
498,Myeloid 03,43
499,ILCs 18,40
500,CD4 T 19,21
501,CD8 T 17,30
502,CD4 T 01,11
503,TCRgd 02,55
504,CD4 T 01,11
505,CD4 T 01,11
506,CD4 T 01,11
507,CD4 T 01,11
508,CD4 T 01,11
509,CD4 T 01,11
510,ILCs 18,40
511,CD4 T 19,21
512,CD4 T 18,20
513,CD4 T 14,16
514,Myeloid 03,43
515,ILCs 19,41
516,CD4 T 01,11
517,CD4 T 19,21
518,CD4 T 19,21
519,CD8 T 07,26
520,CD4 T 19,21
521,CD4 T 01,11
522,CD8 T 05,24
523,CD4 T 14,16
524,CD4 T 01,11
525,Others 11,53
526,CD4 T 19,21
527,CD4 T 19,21
528,CD8 T 05,24
529,CD4 T 01,11
530,CD8 T 07,26
531,CD8 T 07,26
532,ILCs 02,33
533,ILCs 09,36
534,ILCs 09,36
535,CD4 T 01,11
536,TCRgd 02,55
537,CD4 T 01,11
538,ILCs 04,35
539,CD4 T 01,11
540,CD4 T 19,21
541,ILCs 19,41
542,ILCs 04,35
543,CD4 T 01,11
544,TCRgd 02,55
545,Myeloid 03,43
546,CD4 T 19,21
547,CD4 T 19,21
548,CD4 T 01,11
549,B Cells 05,3
550,CD4 T 19,21
551,CD8 T 07,26
552,CD4 T 19,21
553,CD4 T 17,19
554,CD4 T 01,11
555,CD4 T 01,11
556,CD4 T 19,21
557,CD4 T 06,12
558,CD4 T 18,20
559,CD4 T 06,12
560,CD8 T 01,22
561,CD4 T 19,21
562,CD4 T 19,21
563,Myeloid 03,43
564,CD8 T 07,26
565,CD4 T 06,12
566,CD4 T 06,12
567,Myeloid 03,43
568,CD4 T 08,13
569,ILCs 18,40
570,CD4 T 14,16
571,ILCs 19,41
572,CD4 T 19,21
573,CD4 T 19,21
574,CD8 T 14,29
575,ILCs 16,39
576,B Cells 19,8
577,CD4 T 01,11
578,Myeloid 03,43
579,CD4 T 06,12
580,CD4 T 01,11
581,B Cells 02,1
582,CD8 T 07,26
583,CD4 T 01,11
584,CD4 T 19,21
585,CD4 T 06,12
586,B Cells 05,3
587,CD4 T 19,21
588,CD8 T 07,26
589,ILCs 18,40
590,CD4 T 18,20
591,CD4 T 16,18
592,CD4 T 01,11
593,ILCs 09,36
594,CD8 T 05,24
595,TCRgd 02,55
596,CD8 T 14,29
597,CD4 T 19,21
598,CD4 T 19,21
599,ILCs 11,38
600,TCRgd 02,55
601,CD4 T 14,16
602,CD4 T 19,21
603,ILCs 11,38
604,B Cells 19,8
605,CD4 T 19,21
606,CD8 T 06,25
607,B Cells 12,5
608,CD4 T 19,21
609,CD4 T 19,21
610,ILCs 18,40
611,Myeloid 03,43
612,CD4 T 06,12
613,ILCs 19,41
614,CD4 T 01,11
615,CD4 T 01,11
616,CD4 T 17,19
617,CD4 T 01,11
618,CD4 T 01,11
619,Myeloid 17,45
620,CD4 T 01,11
621,CD4 T 06,12
622,CD4 T 01,11
623,CD4 T 19,21
624,CD4 T 19,21
625,CD4 T 19,21
626,CD8 T 06,25
627,CD8 T 14,29
628,CD4 T 18,20
629,CD4 T 19,21
630,Discard,31
631,CD4 T 01,11
632,ILCs 18,40
633,CD4 T 19,21
634,CD4 T 19,21
635,Myeloid 03,43
636,CD8 T 01,22
637,CD8 T 07,26
638,CD4 T 01,11
639,CD4 T 15,17
640,CD4 T 01,11
641,CD4 T 12,15
642,CD8 T 06,25
643,CD8 T 01,22
644,CD4 T 19,21
645,CD8 T 07,26
646,Myeloid 03,43
647,B Cells 05,3
648,CD8 T 05,24
649,CD8 T 06,25
650,ILCs 04,35
651,CD4 T 19,21
652,CD8 T 07,26
653,CD4 T 18,20
654,ILCs 19,41
655,CD4 T 01,11
656,CD4 T 19,21
657,CD4 T 01,11
658,CD4 T 12,15
659,CD4 T 18,20
660,CD8 T 14,29
661,CD4 T 06,12
662,ILCs 18,40
663,ILCs 18,40
664,CD8 T 07,26
665,CD4 T 12,15
666,CD4 T 01,11
667,CD4 T 01,11
668,Myeloid 21,48
669,CD4 T 01,11
670,CD4 T 19,21
671,TCRgd 02,55
672,CD4 T 19,21
673,CD4 T 06,12
674,CD8 T 07,26
675,ILCs 16,39
676,ILCs 19,41
677,CD4 T 19,21
678,CD8 T 01,22
679,CD8 T 06,25
680,CD4 T 01,11
681,CD8 T 17,30
682,CD4 T 01,11
683,B Cells 05,3
684,CD4 T 18,20
685,ILCs 18,40
686,CD8 T 08,27
687,CD4 T 01,11
688,ILCs 18,40
689,CD4 T 01,11
690,CD4 T 19,21
691,B Cells 23,10
692,CD8 T 07,26
693,CD4 T 01,11
694,ILCs 09,36
695,CD4 T 06,12
696,CD8 T 08,27
697,CD8 T 07,26
698,ILCs 09,36
699,CD4 T 19,21
700,CD4 T 01,11
701,ILCs 18,40
702,B Cells 02,1
703,CD4 T 15,17
704,B Cells 05,3
705,CD4 T 06,12
706,CD8 T 07,26
707,CD4 T 15,17
708,ILCs 18,40
709,CD4 T 19,21
710,CD8 T 07,26
711,CD4 T 19,21
712,CD4 T 19,21
713,ILCs 18,40
714,B Cells 05,3
715,CD4 T 01,11
716,CD4 T 01,11
717,CD4 T 15,17
718,CD4 T 19,21
719,CD4 T 01,11
720,CD4 T 15,17
721,CD8 T 01,22
722,CD8 T 14,29
723,CD4 T 19,21
724,B Cells 19,8
725,CD4 T 19,21
726,CD4 T 06,12
727,TCRgd 02,55
728,ILCs 11,38
729,CD8 T 07,26
730,ILCs 19,41
731,ILCs 18,40
732,CD4 T 01,11
733,ILCs 19,41
734,CD4 T 06,12
735,CD4 T 19,21
736,CD4 T 16,18
737,TCRgd 02,55
738,CD4 T 19,21
739,CD8 T 14,29
740,CD4 T 06,12
741,CD8 T 01,22
742,CD4 T 01,11
743,CD4 T 19,21
744,CD8 T 05,24
745,CD4 T 01,11
746,CD4 T 01,11
747,CD4 T 01,11
748,CD4 T 19,21
749,CD4 T 18,20
750,ILCs 18,40
751,ILCs 19,41
752,CD4 T 01,11
753,CD4 T 19,21
754,CD4 T 01,11
755,CD8 T 07,26
756,B Cells 05,3
757,CD4 T 06,12
758,ILCs 04,35
759,CD4 T 19,21
760,CD4 T 16,18
761,CD8 T 14,29
762,CD8 T 01,22
763,CD4 T 11,14
764,CD4 T 17,19
765,CD4 T 17,19
766,CD4 T 01,11
767,CD4 T 14,16
768,CD4 T 01,11
769,CD8 T 17,30
770,CD4 T 01,11
771,B Cells 19,8
772,CD4 T 16,18
773,Myeloid 03,43
774,CD4 T 06,12
775,CD4 T 19,21
776,CD8 T 05,24
777,ILCs 16,39
778,Others 02,50
779,B Cells 16,7
780,ILCs 02,33
781,ILCs 11,38
782,ILCs 18,40
783,ILCs 19,41
784,Discard,31
785,ILCs 18,40
786,CD8 T 07,26
787,CD4 T 19,21
788,CD4 T 19,21
789,ILCs 18,40
790,CD4 T 18,20
791,CD4 T 01,11
792,CD4 T 14,16
793,CD4 T 01,11
794,CD4 T 01,11
795,CD4 T 18,20
796,CD4 T 01,11
797,CD4 T 18,20
798,CD8 T 06,25
799,ILCs 18,40
800,CD8 T 06,25
801,CD8 T 17,30
802,CD4 T 19,21
803,CD4 T 18,20
804,Myeloid 21,48
805,CD4 T 11,14
806,CD4 T 08,13
807,ILCs 18,40
808,B Cells 05,3
809,CD4 T 01,11
810,CD4 T 19,21
811,CD4 T 18,20
812,CD4 T 06,12
813,Myeloid 21,48
814,CD4 T 19,21
815,ILCs 18,40
816,CD8 T 01,22
817,TCRgd 02,55
818,CD4 T 19,21
819,CD4 T 14,16
820,CD4 T 19,21
821,CD4 T 18,20
822,ILCs 09,36
823,Myeloid 03,43
824,ILCs 19,41
825,CD4 T 18,20
826,CD4 T 19,21
827,CD4 T 19,21
828,ILCs 18,40
829,CD4 T 19,21
830,CD4 T 15,17
831,CD4 T 19,21
832,CD4 T 18,20
833,CD8 T 01,22
834,CD4 T 01,11
835,CD4 T 19,21
836,CD4 T 01,11
837,TCRgd 02,55
838,CD4 T 16,18
839,CD4 T 19,21
840,CD8 T 07,26
841,CD4 T 01,11
842,CD4 T 19,21
843,B Cells 05,3
844,ILCs 19,41
845,B Cells 05,3
846,CD4 T 01,11
847,CD4 T 19,21
848,ILCs 19,41
849,CD8 T 07,26
850,B Cells 19,8
851,CD4 T 19,21
852,CD8 T 07,26
853,CD8 T 17,30
854,B Cells 05,3
855,ILCs 11,38
856,B Cells 19,8
857,CD4 T 11,14
858,ILCs 18,40
859,B Cells 19,8
860,CD8 T 07,26
861,CD4 T 19,21
862,CD4 T 19,21
863,CD4 T 19,21
864,B Cells 12,5
865,CD8 T 05,24
866,CD4 T 19,21
867,Myeloid 21,48
868,CD8 T 07,26
869,B Cells 05,3
870,ILCs 18,40
871,CD4 T 06,12
872,ILCs 18,40
873,B Cells 05,3
874,CD8 T 01,22
875,CD8 T 01,22
876,ILCs 18,40
877,B Cells 05,3
878,CD4 T 19,21
879,CD4 T 11,14
880,B Cells 05,3
881,CD4 T 01,11
882,CD8 T 14,29
883,CD4 T 01,11
884,B Cells 05,3
885,CD4 T 06,12
886,CD4 T 01,11
887,CD4 T 19,21
888,CD4 T 01,11
889,B Cells 19,8
890,CD4 T 01,11
891,CD8 T 06,25
892,B Cells 12,5
893,Discard,31
894,CD8 T 05,24
895,CD4 T 17,19
896,CD8 T 14,29
897,CD8 T 01,22
898,ILCs 19,41
899,CD4 T 12,15
900,CD4 T 19,21
901,CD4 T 19,21
902,CD4 T 06,12
903,CD8 T 07,26
904,Myeloid 21,48
905,CD4 T 19,21
906,ILCs 19,41
907,CD8 T 01,22
908,CD4 T 19,21
909,CD4 T 06,12
910,CD4 T 06,12
911,CD4 T 19,21
912,CD4 T 12,15
913,CD4 T 01,11
914,CD8 T 01,22
915,ILCs 19,41
916,CD4 T 19,21
917,CD4 T 01,11
918,CD4 T 06,12
919,B Cells 05,3
920,B Cells 05,3
921,CD4 T 18,20
922,CD8 T 07,26
923,CD4 T 01,11
924,CD4 T 18,20
925,CD4 T 19,21
926,ILCs 18,40
927,ILCs 04,35
928,CD4 T 06,12
929,CD4 T 06,12
930,CD4 T 12,15
931,CD4 T 19,21
932,CD4 T 18,20
933,TCRgd 01,54
934,ILCs 18,40
935,CD4 T 01,11
936,CD8 T 05,24
937,CD4 T 19,21
938,CD4 T 19,21
939,CD8 T 07,26
940,TCRgd 04,57
941,CD4 T 19,21
942,CD4 T 18,20
943,CD4 T 19,21
944,ILCs 16,39
945,CD4 T 19,21
946,CD8 T 01,22
947,ILCs 18,40
948,ILCs 19,41
949,CD4 T 01,11
950,ILCs 19,41
951,CD4 T 06,12
952,CD8 T 14,29
953,CD8 T 07,26
954,B Cells 05,3
955,B Cells 12,5
956,ILCs 19,41
957,ILCs 18,40
958,CD4 T 19,21
959,CD8 T 01,22
960,CD4 T 19,21
961,CD8 T 01,22
962,CD4 T 19,21
963,CD4 T 19,21
964,B Cells 05,3
965,Myeloid 03,43
966,ILCs 18,40
967,ILCs 11,38
968,CD4 T 06,12
969,CD4 T 06,12
970,CD8 T 01,22
971,CD4 T 01,11
972,CD4 T 19,21
973,ILCs 18,40
974,CD4 T 01,11
975,CD4 T 19,21
976,CD8 T 06,25
977,CD4 T 15,17
978,CD4 T 01,11
979,CD4 T 19,21
980,CD4 T 17,19
981,CD4 T 01,11
982,TCRgd 01,54
983,CD4 T 19,21
984,CD4 T 01,11
985,CD8 T 14,29
986,CD4 T 01,11
987,CD4 T 06,12
988,CD4 T 19,21
989,B Cells 05,3
990,ILCs 18,40
991,CD8 T 07,26
992,CD8 T 01,22
993,ILCs 18,40
994,CD8 T 14,29
995,TCRgd 02,55
996,CD4 T 19,21
997,CD4 T 19,21
998,Others 02,50
999,ILCs 19,41
1000,B Cells 05,3
1001,CD4 T 19,21
1002,CD8 T 14,29
1003,CD8 T 07,26
1004,CD4 T 06,12
1005,ILCs 19,41
1006,CD4 T 06,12
1007,CD4 T 19,21
1008,B Cells 19,8
1009,ILCs 11,38
1010,CD4 T 15,17
1011,Myeloid 03,43
1012,CD4 T 08,13
1013,CD4 T 01,11
1014,CD8 T 07,26
1015,CD4 T 06,12
1016,CD4 T 19,21
1017,ILCs 18,40
1018,CD4 T 15,17
1019,CD8 T 07,26
1020,CD4 T 01,11
1021,ILCs 19,41
1022,CD4 T 18,20
1023,CD4 T 14,16
1024,ILCs 19,41
1025,CD4 T 06,12
1026,CD4 T 01,11
1027,CD8 T 14,29
1028,ILCs 19,41
1029,CD4 T 15,17
1030,ILCs 10,37
1031,B Cells 01,0
1032,CD4 T 01,11
1033,CD4 T 19,21
1034,ILCs 18,40
1035,CD4 T 06,12
1036,CD8 T 06,25
1037,CD4 T 19,21
1038,ILCs 19,41
1039,CD4 T 08,13
1040,CD4 T 19,21
1041,ILCs 11,38
1042,CD4 T 01,11
1043,CD8 T 07,26
1044,CD8 T 01,22
1045,CD4 T 06,12
1046,Myeloid 03,43
1047,B Cells 12,5
1048,CD4 T 06,12
1049,CD4 T 01,11
1050,CD4 T 06,12
1051,CD4 T 01,11
1052,CD4 T 18,20
1053,CD4 T 01,11
1054,CD8 T 01,22
1055,CD4 T 11,14
1056,CD4 T 06,12
1057,CD4 T 06,12
1058,CD4 T 01,11
1059,Myeloid 03,43
1060,B Cells 05,3
1061,CD4 T 19,21
1062,CD4 T 19,21
1063,CD4 T 18,20
1064,ILCs 19,41
1065,B Cells 02,1
1066,TCRgd 02,55
1067,ILCs 19,41
1068,CD4 T 11,14
1069,CD8 T 08,27
1070,CD4 T 19,21
1071,CD4 T 01,11
1072,CD4 T 19,21
1073,CD4 T 01,11
1074,CD8 T 17,30
1075,CD8 T 14,29
1076,CD8 T 14,29
1077,CD8 T 01,22
1078,B Cells 21,9
1079,CD8 T 01,22
1080,CD4 T 19,21
1081,CD4 T 19,21
1082,CD4 T 01,11
1083,B Cells 12,5
1084,CD4 T 01,11
1085,ILCs 09,36
1086,CD4 T 01,11
1087,Others 01,49
1088,CD4 T 19,21
1089,CD4 T 01,11
1090,CD4 T 01,11
1091,CD4 T 01,11
1092,TCRgd 02,55
1093,ILCs 18,40
1094,CD4 T 19,21
1095,CD4 T 01,11
1096,CD4 T 19,21
1097,CD4 T 06,12
1098,Myeloid 03,43
1099,CD8 T 05,24
1100,CD4 T 19,21
1101,CD4 T 15,17
1102,CD8 T 05,24
1103,B Cells 05,3
1104,CD8 T 05,24
1105,CD4 T 19,21
1106,CD8 T 17,30
1107,CD8 T 14,29
1108,CD4 T 18,20
1109,ILCs 18,40
1110,CD4 T 19,21
1111,CD8 T 14,29
1112,B Cells 12,5
1113,CD4 T 01,11
1114,B Cells 05,3
1115,Myeloid 03,43
1116,CD4 T 19,21
1117,CD4 T 19,21
1118,CD4 T 06,12
1119,CD4 T 16,18
1120,ILCs 19,41
1121,CD4 T 01,11
1122,ILCs 18,40
1123,CD4 T 19,21
1124,CD4 T 18,20
1125,CD4 T 01,11
1126,ILCs 19,41
1127,CD4 T 06,12
1128,CD4 T 19,21
1129,ILCs 18,40
1130,CD4 T 18,20
1131,ILCs 18,40
1132,CD4 T 01,11
1133,CD8 T 07,26
1134,CD4 T 14,16
1135,CD4 T 19,21
1136,CD4 T 01,11
1137,CD4 T 19,21
1138,B Cells 05,3
1139,CD4 T 19,21
1140,Myeloid 10,44
1141,B Cells 05,3
1142,CD4 T 01,11
1143,CD4 T 19,21
1144,ILCs 02,33
1145,CD4 T 06,12
1146,CD4 T 14,16
1147,TCRgd 02,55
1148,ILCs 18,40
1149,CD4 T 15,17
1150,Discard,31
1151,CD4 T 17,19
1152,CD4 T 01,11
1153,CD8 T 14,29
1154,ILCs 18,40
1155,CD4 T 01,11
1156,CD4 T 18,20
1157,CD4 T 14,16
1158,CD4 T 16,18
1159,ILCs 19,41
1160,B Cells 05,3
1161,CD4 T 01,11
1162,CD4 T 06,12
1163,CD4 T 19,21
1164,ILCs 18,40
1165,CD4 T 06,12
1166,B Cells 19,8
1167,ILCs 19,41
1168,CD4 T 18,20
1169,CD8 T 17,30
1170,Myeloid 03,43
1171,B Cells 05,3
1172,CD8 T 06,25
1173,CD8 T 01,22
1174,CD8 T 01,22
1175,CD8 T 07,26
1176,CD8 T 14,29
