,0,label
442,CD4 T 06,12
443,CD4 T 18,20
444,CD4 T 01,11
445,CD4 T 14,16
446,CD8 T 01,22
447,CD4 T 01,11
448,CD4 T 01,11
449,TCRgd 02,55
450,CD4 T 01,11
451,CD8 T 07,26
452,ILCs 09,36
453,TCRgd 02,55
454,CD8 T 08,27
455,CD4 T 14,16
456,CD4 T 01,11
457,CD4 T 16,18
458,Myeloid 03,43
459,CD4 T 01,11
460,CD4 T 14,16
461,CD4 T 01,11
462,CD4 T 01,11
463,CD4 T 01,11
464,CD8 T 01,22
465,B Cells 05,3
466,ILCs 09,36
467,CD4 T 01,11
468,CD4 T 01,11
469,TCRgd 02,55
470,CD4 T 01,11
471,CD4 T 14,16
472,CD4 T 01,11
473,CD8 T 01,22
474,ILCs 18,40
475,CD8 T 01,22
476,CD4 T 01,11
477,CD4 T 01,11
478,TCRgd 04,57
479,B Cells 05,3
480,CD4 T 01,11
481,TCRgd 02,55
482,CD8 T 07,26
483,CD4 T 01,11
484,CD4 T 06,12
485,CD4 T 01,11
486,CD8 T 08,27
487,ILCs 03,34
488,CD8 T 05,24
489,TCRgd 01,54
490,CD4 T 01,11
491,TCRgd 03,56
492,TCRgd 04,57
493,B Cells 05,3
494,CD4 T 06,12
495,CD4 T 06,12
496,CD8 T 07,26
497,ILCs 09,36
498,Discard,31
499,CD4 T 01,11
500,CD4 T 01,11
501,CD4 T 06,12
502,ILCs 09,36
503,CD8 T 01,22
504,CD4 T 17,19
505,CD4 T 06,12
506,TCRgd 04,57
507,CD4 T 08,13
508,CD8 T 06,25
509,CD8 T 01,22
510,CD4 T 06,12
511,TCRgd 02,55
512,CD8 T 01,22
513,TCRgd 02,55
514,CD4 T 12,15
515,CD4 T 01,11
516,CD4 T 06,12
517,CD8 T 01,22
518,Myeloid 03,43
519,CD4 T 16,18
520,CD4 T 01,11
521,ILCs 02,33
522,CD4 T 06,12
523,TCRgd 04,57
524,CD4 T 14,16
525,CD4 T 01,11
526,CD4 T 01,11
527,TCRgd 02,55
528,CD8 T 04,23
529,CD4 T 12,15
530,TCRgd 04,57
531,CD4 T 01,11
532,TCRgd 02,55
533,TCRgd 02,55
534,CD4 T 14,16
535,Others 11,53
536,CD4 T 06,12
537,CD4 T 01,11
538,ILCs 09,36
539,CD8 T 01,22
540,CD4 T 01,11
541,TCRgd 03,56
542,CD4 T 01,11
543,CD4 T 18,20
544,CD8 T 01,22
545,TCRgd 02,55
546,TCRgd 02,55
547,CD8 T 08,27
548,TCRgd 02,55
549,Myeloid 20,47
550,CD4 T 11,14
551,CD4 T 06,12
552,CD4 T 18,20
553,CD4 T 01,11
554,ILCs 11,38
555,CD4 T 01,11
556,CD4 T 01,11
557,CD8 T 01,22
558,TCRgd 02,55
559,CD8 T 01,22
560,CD4 T 01,11
561,CD4 T 12,15
562,B Cells 05,3
563,CD8 T 08,27
564,CD4 T 01,11
565,CD4 T 01,11
566,CD4 T 01,11
567,B Cells 05,3
568,CD4 T 01,11
569,CD4 T 01,11
570,CD4 T 06,12
571,TCRgd 02,55
572,CD4 T 01,11
573,B Cells 02,1
574,Myeloid 03,43
575,TCRgd 02,55
576,CD8 T 06,25
577,TCRgd 02,55
578,CD4 T 15,17
579,Myeloid 03,43
580,Myeloid 03,43
581,CD8 T 07,26
582,B Cells 05,3
583,CD8 T 08,27
584,TCRgd 02,55
585,CD4 T 01,11
586,ILCs 16,39
587,CD4 T 01,11
588,CD4 T 17,19
589,CD4 T 17,19
590,CD4 T 01,11
591,CD4 T 01,11
592,CD8 T 05,24
593,TCRgd 04,57
594,CD4 T 01,11
595,CD4 T 01,11
596,CD8 T 01,22
597,CD8 T 07,26
598,TCRgd 03,56
599,B Cells 19,8
600,TCRgd 02,55
601,CD4 T 14,16
602,CD8 T 01,22
603,CD8 T 07,26
604,CD8 T 08,27
605,CD4 T 01,11
606,CD4 T 01,11
607,CD8 T 08,27
608,CD4 T 01,11
609,Discard,31
610,TCRgd 02,55
611,B Cells 05,3
612,CD4 T 12,15
613,CD4 T 01,11
614,CD4 T 01,11
615,TCRgd 03,56
616,CD4 T 06,12
617,TCRgd 02,55
618,CD8 T 01,22
619,CD8 T 01,22
620,CD4 T 01,11
621,CD4 T 01,11
622,CD4 T 17,19
623,CD4 T 01,11
624,CD4 T 01,11
625,CD4 T 11,14
626,CD8 T 01,22
627,Myeloid 03,43
628,CD4 T 12,15
629,CD4 T 18,20
630,Myeloid 03,43
631,TCRgd 02,55
632,CD8 T 08,27
633,CD4 T 01,11
634,CD8 T 01,22
635,CD8 T 01,22
636,CD4 T 12,15
637,B Cells 05,3
638,TCRgd 02,55
639,CD4 T 18,20
640,CD8 T 01,22
641,CD8 T 05,24
642,CD4 T 01,11
643,CD4 T 01,11
644,CD4 T 14,16
645,CD4 T 06,12
646,CD4 T 01,11
647,CD8 T 06,25
648,CD4 T 16,18
649,CD4 T 14,16
650,CD4 T 12,15
651,CD8 T 01,22
652,CD4 T 01,11
653,CD4 T 01,11
654,CD8 T 01,22
655,TCRgd 02,55
656,CD4 T 12,15
657,CD4 T 06,12
658,CD4 T 01,11
659,CD4 T 06,12
660,CD4 T 01,11
661,CD4 T 01,11
662,CD8 T 07,26
663,TCRgd 02,55
664,TCRgd 02,55
665,CD4 T 06,12
666,TCRgd 02,55
667,Myeloid 03,43
668,CD8 T 08,27
669,CD8 T 01,22
670,TCRgd 02,55
671,CD8 T 08,27
672,TCRgd 03,56
673,CD4 T 12,15
674,CD4 T 01,11
675,CD4 T 01,11
676,CD8 T 07,26
677,TCRgd 02,55
678,TCRgd 03,56
679,CD8 T 01,22
680,CD8 T 08,27
681,B Cells 21,9
682,CD4 T 16,18
683,CD4 T 01,11
684,CD8 T 07,26
685,ILCs 16,39
686,Myeloid 03,43
687,CD4 T 01,11
688,CD4 T 01,11
689,B Cells 05,3
690,CD4 T 14,16
691,CD4 T 01,11
692,CD4 T 01,11
693,CD4 T 15,17
694,B Cells 05,3
695,TCRgd 02,55
696,CD4 T 01,11
697,CD4 T 18,20
698,CD4 T 01,11
699,CD4 T 01,11
700,CD4 T 12,15
701,TCRgd 04,57
702,ILCs 04,35
703,CD4 T 14,16
704,CD4 T 01,11
705,CD4 T 01,11
706,CD4 T 01,11
707,TCRgd 03,56
708,CD4 T 01,11
709,CD4 T 17,19
710,CD4 T 16,18
711,CD4 T 17,19
712,CD4 T 01,11
713,CD4 T 01,11
714,CD4 T 17,19
715,CD4 T 01,11
716,CD4 T 01,11
717,CD4 T 01,11
718,Others 11,53
719,CD8 T 01,22
720,CD4 T 01,11
721,CD4 T 11,14
722,TCRgd 02,55
723,CD4 T 01,11
724,CD8 T 01,22
725,ILCs 09,36
726,CD4 T 01,11
727,CD4 T 18,20
728,ILCs 16,39
729,Myeloid 17,45
730,CD8 T 01,22
731,CD4 T 17,19
732,CD4 T 01,11
733,CD4 T 16,18
734,CD8 T 05,24
735,CD4 T 06,12
736,CD4 T 01,11
737,TCRgd 02,55
738,CD4 T 11,14
739,TCRgd 02,55
740,Others 11,53
741,CD4 T 18,20
742,B Cells 05,3
743,CD8 T 08,27
744,CD4 T 18,20
745,CD8 T 07,26
746,CD4 T 01,11
747,CD4 T 01,11
748,CD8 T 01,22
749,CD4 T 14,16
750,CD4 T 12,15
751,CD4 T 01,11
752,CD4 T 01,11
753,B Cells 05,3
754,CD4 T 06,12
755,CD4 T 01,11
756,CD4 T 06,12
757,TCRgd 04,57
758,B Cells 02,1
759,CD4 T 01,11
760,CD4 T 17,19
761,TCRgd 01,54
762,CD4 T 01,11
763,Myeloid 17,45
764,CD4 T 01,11
765,CD4 T 18,20
766,CD4 T 01,11
767,Myeloid 03,43
768,CD4 T 17,19
769,ILCs 11,38
770,CD4 T 06,12
771,CD4 T 01,11
772,CD4 T 01,11
773,ILCs 09,36
774,CD4 T 12,15
775,CD8 T 01,22
776,CD8 T 01,22
777,CD8 T 17,30
778,TCRgd 01,54
779,CD8 T 01,22
780,Others 01,49
781,CD4 T 15,17
782,CD4 T 18,20
783,CD4 T 01,11
784,CD4 T 06,12
785,ILCs 02,33
786,CD8 T 08,27
787,CD4 T 06,12
788,CD4 T 01,11
789,CD4 T 01,11
790,CD8 T 08,27
791,Myeloid 03,43
792,CD8 T 08,27
793,CD4 T 12,15
794,Myeloid 17,45
795,CD8 T 05,24
796,CD8 T 07,26
797,TCRgd 01,54
798,CD4 T 01,11
799,ILCs 16,39
800,CD4 T 06,12
801,CD4 T 06,12
802,CD8 T 01,22
803,CD8 T 07,26
804,TCRgd 04,57
805,CD4 T 01,11
806,CD4 T 01,11
807,CD4 T 06,12
808,CD4 T 06,12
809,CD4 T 01,11
810,CD4 T 01,11
811,CD4 T 01,11
812,TCRgd 02,55
813,Myeloid 17,45
814,TCRgd 02,55
815,CD4 T 14,16
816,B Cells 05,3
817,CD4 T 15,17
818,ILCs 09,36
819,CD8 T 07,26
820,CD4 T 01,11
821,CD8 T 01,22
822,TCRgd 04,57
823,CD4 T 01,11
824,CD4 T 18,20
825,B Cells 05,3
826,CD4 T 01,11
827,CD8 T 08,27
828,TCRgd 02,55
829,CD4 T 12,15
830,ILCs 18,40
831,CD4 T 17,19
832,CD4 T 17,19
833,CD4 T 01,11
834,CD4 T 16,18
835,Myeloid 03,43
836,CD4 T 14,16
837,CD4 T 16,18
838,Myeloid 17,45
839,CD4 T 16,18
840,CD4 T 14,16
841,TCRgd 02,55
842,CD4 T 01,11
843,ILCs 02,33
844,CD8 T 01,22
845,CD8 T 01,22
846,TCRgd 02,55
847,CD4 T 14,16
848,Myeloid 03,43
849,CD8 T 01,22
850,CD4 T 01,11
851,CD8 T 07,26
852,CD8 T 07,26
853,CD8 T 01,22
854,TCRgd 02,55
855,TCRgd 02,55
856,CD4 T 06,12
857,CD4 T 01,11
858,CD4 T 01,11
859,TCRgd 02,55
860,CD8 T 08,27
861,CD4 T 01,11
862,TCRgd 02,55
863,TCRgd 03,56
864,TCRgd 03,56
865,Myeloid 03,43
866,TCRgd 02,55
867,CD4 T 06,12
868,CD4 T 06,12
869,TCRgd 03,56
870,CD4 T 01,11
871,Myeloid 17,45
872,CD4 T 01,11
873,CD8 T 01,22
874,CD4 T 06,12
875,CD4 T 12,15
876,CD8 T 07,26
877,CD4 T 06,12
878,CD4 T 16,18
879,TCRgd 02,55
880,CD8 T 01,22
881,CD8 T 07,26
882,CD4 T 14,16
883,TCRgd 03,56
884,CD8 T 01,22
885,CD4 T 16,18
886,CD4 T 06,12
887,CD8 T 01,22
888,CD4 T 01,11
889,TCRgd 02,55
890,CD4 T 12,15
891,CD8 T 08,27
892,Myeloid 03,43
893,CD4 T 01,11
894,CD8 T 01,22
895,Myeloid 03,43
896,CD4 T 06,12
897,CD4 T 01,11
898,CD8 T 01,22
899,CD4 T 14,16
900,CD4 T 06,12
901,TCRgd 02,55
902,CD8 T 01,22
903,Myeloid 03,43
904,TCRgd 02,55
905,CD8 T 01,22
906,TCRgd 02,55
907,CD8 T 01,22
908,CD4 T 01,11
909,TCRgd 03,56
910,CD4 T 01,11
911,TCRgd 02,55
912,CD4 T 01,11
913,CD4 T 01,11
914,CD4 T 06,12
915,CD4 T 06,12
916,ILCs 16,39
917,CD8 T 06,25
918,CD4 T 01,11
919,CD4 T 01,11
920,Myeloid 03,43
921,Myeloid 03,43
922,CD8 T 01,22
923,CD8 T 08,27
924,TCRgd 02,55
925,B Cells 05,3
926,CD4 T 01,11
927,TCRgd 02,55
928,CD8 T 01,22
929,CD4 T 01,11
930,CD4 T 06,12
931,CD8 T 17,30
932,CD4 T 16,18
933,CD4 T 19,21
934,CD4 T 06,12
935,ILCs 09,36
936,CD8 T 01,22
937,CD4 T 01,11
938,CD8 T 05,24
939,CD4 T 14,16
940,TCRgd 02,55
941,CD4 T 06,12
942,CD4 T 14,16
943,TCRgd 02,55
944,CD4 T 14,16
945,CD4 T 06,12
946,CD4 T 15,17
947,CD8 T 08,27
948,CD4 T 01,11
949,Others 11,53
950,CD4 T 14,16
951,ILCs 16,39
952,CD4 T 01,11
953,CD4 T 06,12
954,Myeloid 03,43
955,CD4 T 01,11
956,Myeloid 17,45
957,CD4 T 12,15
958,CD4 T 01,11
959,CD8 T 08,27
960,CD8 T 06,25
961,CD4 T 01,11
962,CD4 T 06,12
963,CD4 T 06,12
964,CD4 T 01,11
965,CD8 T 08,27
966,CD4 T 01,11
967,TCRgd 03,56
968,CD4 T 01,11
969,TCRgd 02,55
970,CD8 T 01,22
971,TCRgd 04,57
972,CD4 T 15,17
973,CD4 T 06,12
974,CD4 T 06,12
975,CD4 T 16,18
976,Myeloid 03,43
977,CD8 T 01,22
978,CD4 T 16,18
979,CD4 T 14,16
980,TCRgd 02,55
981,CD4 T 18,20
982,TCRgd 03,56
983,TCRgd 02,55
984,CD4 T 18,20
985,CD4 T 18,20
986,Myeloid 03,43
987,TCRgd 02,55
988,TCRgd 02,55
989,CD4 T 06,12
990,CD4 T 14,16
991,TCRgd 02,55
992,TCRgd 02,55
993,CD4 T 01,11
994,CD4 T 06,12
995,CD4 T 12,15
996,CD4 T 01,11
997,B Cells 05,3
998,CD4 T 15,17
999,CD4 T 01,11
1000,CD4 T 12,15
1001,CD8 T 05,24
1002,CD8 T 07,26
1003,CD4 T 01,11
1004,CD4 T 01,11
1005,CD4 T 06,12
1006,CD4 T 01,11
1007,CD4 T 06,12
1008,ILCs 16,39
1009,CD4 T 01,11
1010,CD4 T 01,11
1011,TCRgd 02,55
1012,CD4 T 06,12
1013,TCRgd 02,55
1014,CD4 T 01,11
1015,CD4 T 01,11
1016,CD4 T 01,11
1017,B Cells 05,3
1018,CD4 T 01,11
1019,B Cells 05,3
1020,CD4 T 06,12
1021,CD4 T 17,19
1022,Myeloid 03,43
1023,TCRgd 02,55
1024,CD4 T 14,16
1025,CD4 T 06,12
1026,TCRgd 03,56
1027,CD4 T 01,11
1028,ILCs 19,41
1029,TCRgd 02,55
1030,CD4 T 01,11
1031,B Cells 05,3
1032,CD4 T 12,15
1033,TCRgd 02,55
1034,Myeloid 03,43
1035,CD4 T 12,15
1036,CD8 T 08,27
1037,CD4 T 01,11
1038,CD4 T 01,11
1039,TCRgd 02,55
1040,CD8 T 08,27
1041,B Cells 05,3
1042,TCRgd 01,54
1043,CD4 T 01,11
1044,B Cells 05,3
1045,CD4 T 18,20
1046,CD4 T 01,11
1047,CD4 T 01,11
1048,TCRgd 03,56
1049,CD4 T 01,11
1050,CD4 T 01,11
1051,CD4 T 01,11
1052,CD4 T 01,11
1053,CD4 T 17,19
1054,CD8 T 01,22
1055,CD4 T 01,11
1056,Myeloid 17,45
1057,CD4 T 01,11
1058,CD4 T 01,11
1059,CD8 T 01,22
1060,CD4 T 14,16
1061,TCRgd 02,55
1062,CD8 T 01,22
1063,CD4 T 01,11
1064,CD4 T 18,20
1065,CD4 T 16,18
1066,CD4 T 01,11
1067,CD4 T 12,15
1068,CD4 T 01,11
1069,TCRgd 02,55
1070,CD4 T 01,11
1071,CD4 T 01,11
1072,CD8 T 08,27
1073,CD4 T 15,17
1074,Myeloid 03,43
1075,CD4 T 01,11
1076,CD4 T 01,11
1077,CD8 T 01,22
1078,CD8 T 07,26
1079,CD4 T 16,18
1080,CD4 T 01,11
1081,CD4 T 01,11
1082,CD4 T 01,11
1083,CD4 T 01,11
1084,CD8 T 01,22
1085,CD4 T 17,19
1086,CD4 T 01,11
1087,CD4 T 01,11
1088,CD4 T 18,20
1089,Myeloid 17,45
1090,CD8 T 01,22
1091,CD8 T 07,26
1092,CD4 T 16,18
1093,CD4 T 17,19
1094,CD4 T 15,17
1095,CD8 T 08,27
1096,B Cells 05,3
1097,CD4 T 01,11
1098,CD4 T 01,11
1099,ILCs 19,41
1100,B Cells 05,3
1101,B Cells 19,8
1102,CD8 T 07,26
1103,ILCs 02,33
1104,CD8 T 08,27
1105,CD4 T 01,11
1106,CD4 T 01,11
1107,CD4 T 15,17
1108,TCRgd 02,55
1109,CD8 T 01,22
1110,Myeloid 17,45
1111,CD4 T 01,11
1112,TCRgd 02,55
1113,CD8 T 08,27
1114,TCRgd 02,55
1115,CD4 T 08,13
1116,CD4 T 01,11
1117,CD4 T 17,19
1118,CD8 T 17,30
1119,CD4 T 01,11
1120,CD4 T 06,12
1121,B Cells 05,3
1122,TCRgd 02,55
1123,CD4 T 14,16
1124,CD4 T 15,17
1125,CD4 T 01,11
1126,TCRgd 04,57
1127,TCRgd 03,56
1128,CD4 T 01,11
1129,CD8 T 01,22
1130,CD4 T 17,19
1131,CD4 T 01,11
1132,Myeloid 03,43
1133,CD8 T 08,27
1134,Others 11,53
1135,CD4 T 01,11
1136,CD8 T 05,24
1137,CD4 T 01,11
1138,CD4 T 01,11
1139,CD8 T 01,22
1140,CD8 T 01,22
1141,CD4 T 01,11
1142,CD4 T 01,11
1143,CD4 T 01,11
1144,TCRgd 02,55
1145,TCRgd 02,55
1146,CD8 T 05,24
1147,CD8 T 05,24
1148,CD8 T 05,24
1149,CD4 T 14,16
1150,CD4 T 06,12
1151,CD4 T 16,18
1152,CD4 T 01,11
1153,TCRgd 02,55
1154,CD4 T 12,15
1155,TCRgd 03,56
1156,B Cells 02,1
1157,TCRgd 04,57
1158,CD4 T 01,11
1159,Myeloid 03,43
1160,CD8 T 07,26
1161,CD4 T 01,11
1162,TCRgd 02,55
