,0,label
221,CD4 T 06,12
222,CD8 T 05,24
223,CD4 T 06,12
224,CD4 T 01,11
225,CD4 T 01,11
226,Myeloid 03,43
227,CD8 T 01,22
228,CD8 T 01,22
229,CD4 T 06,12
230,CD4 T 16,18
231,CD4 T 01,11
232,CD8 T 01,22
233,CD4 T 01,11
234,CD8 T 01,22
235,CD8 T 06,25
236,CD4 T 14,16
237,CD8 T 05,24
238,CD8 T 01,22
239,CD4 T 01,11
240,CD4 T 01,11
241,CD8 T 08,27
242,CD4 T 06,12
243,CD4 T 01,11
244,CD4 T 06,12
245,CD8 T 08,27
246,CD8 T 08,27
247,CD8 T 05,24
248,Myeloid 03,43
249,CD8 T 07,26
250,CD8 T 01,22
251,CD4 T 01,11
252,CD8 T 07,26
253,CD8 T 05,24
254,CD4 T 06,12
255,CD8 T 07,26
256,Others 11,53
257,Myeloid 03,43
258,ILCs 11,38
259,CD8 T 06,25
260,CD4 T 06,12
261,CD4 T 15,17
262,CD4 T 01,11
263,CD4 T 15,17
264,Myeloid 03,43
265,CD4 T 11,14
266,CD4 T 01,11
267,CD8 T 08,27
268,CD4 T 01,11
269,ILCs 16,39
270,CD4 T 01,11
271,CD4 T 16,18
272,CD4 T 06,12
273,CD4 T 01,11
274,CD4 T 16,18
275,CD4 T 01,11
276,CD4 T 01,11
277,Myeloid 03,43
278,CD8 T 01,22
279,CD4 T 01,11
280,CD4 T 01,11
281,B Cells 05,3
282,CD4 T 17,19
283,CD8 T 01,22
284,CD8 T 01,22
285,CD8 T 08,27
286,Others 11,53
287,CD8 T 08,27
288,CD4 T 14,16
289,B Cells 16,7
290,B Cells 05,3
291,CD4 T 01,11
292,CD4 T 01,11
293,CD8 T 07,26
294,B Cells 19,8
295,CD4 T 08,13
296,CD4 T 01,11
297,CD8 T 01,22
298,CD4 T 01,11
299,CD4 T 06,12
300,CD4 T 06,12
301,B Cells 12,5
302,CD4 T 01,11
303,ILCs 01,32
304,CD8 T 05,24
305,CD4 T 06,12
306,Myeloid 03,43
307,CD8 T 05,24
308,CD8 T 05,24
309,CD4 T 17,19
310,CD4 T 14,16
311,CD8 T 01,22
312,CD4 T 06,12
313,CD4 T 06,12
314,CD8 T 08,27
315,Myeloid 03,43
316,B Cells 05,3
317,CD4 T 08,13
318,Others 11,53
319,CD8 T 04,23
320,CD4 T 06,12
321,CD4 T 01,11
322,CD4 T 06,12
323,ILCs 19,41
324,CD4 T 06,12
325,CD4 T 06,12
326,Myeloid 03,43
327,CD4 T 01,11
328,CD4 T 15,17
329,CD4 T 15,17
330,CD4 T 01,11
331,CD4 T 01,11
332,B Cells 05,3
333,CD4 T 01,11
334,CD4 T 01,11
335,B Cells 05,3
336,B Cells 19,8
337,CD4 T 01,11
338,CD4 T 01,11
339,CD4 T 06,12
340,CD4 T 01,11
341,CD4 T 14,16
342,CD8 T 07,26
343,CD8 T 08,27
344,CD4 T 11,14
345,Myeloid 03,43
346,CD4 T 11,14
347,CD4 T 01,11
348,B Cells 02,1
349,Myeloid 03,43
350,CD4 T 01,11
351,Myeloid 03,43
352,Myeloid 03,43
353,CD4 T 06,12
354,CD4 T 16,18
355,CD4 T 01,11
356,CD4 T 06,12
357,Myeloid 20,47
358,Others 11,53
359,CD8 T 07,26
360,CD4 T 12,15
361,Myeloid 10,44
362,CD4 T 17,19
363,CD4 T 14,16
364,CD4 T 01,11
365,CD4 T 17,19
366,CD8 T 06,25
367,CD4 T 01,11
368,ILCs 02,33
369,TCRgd 04,57
370,CD8 T 06,25
371,CD4 T 01,11
372,CD8 T 06,25
373,ILCs 16,39
374,ILCs 16,39
375,CD4 T 01,11
376,CD4 T 06,12
377,CD4 T 17,19
378,CD4 T 01,11
379,CD4 T 01,11
380,ILCs 09,36
381,CD4 T 06,12
382,CD4 T 01,11
383,CD4 T 01,11
384,CD4 T 14,16
385,CD4 T 11,14
386,CD4 T 18,20
387,CD4 T 14,16
388,CD8 T 06,25
389,CD4 T 01,11
390,B Cells 05,3
391,CD4 T 01,11
392,CD4 T 18,20
393,Others 11,53
394,CD8 T 06,25
395,CD4 T 01,11
396,CD4 T 14,16
397,CD4 T 06,12
398,TCRgd 02,55
399,CD4 T 12,15
400,TCRgd 03,56
401,CD4 T 01,11
402,CD4 T 14,16
403,CD4 T 01,11
404,CD4 T 11,14
405,CD4 T 06,12
406,CD4 T 01,11
407,TCRgd 02,55
408,B Cells 21,9
409,CD4 T 01,11
410,Others 11,53
411,CD8 T 06,25
412,TCRgd 02,55
413,CD4 T 12,15
414,CD4 T 08,13
415,CD4 T 01,11
416,CD4 T 06,12
417,CD4 T 01,11
418,ILCs 16,39
419,Myeloid 03,43
420,CD4 T 06,12
421,ILCs 18,40
422,CD4 T 01,11
423,TCRgd 02,55
424,CD4 T 14,16
425,CD8 T 08,27
426,Myeloid 17,45
427,CD4 T 06,12
428,CD4 T 06,12
429,CD4 T 06,12
430,ILCs 09,36
431,CD4 T 06,12
432,CD8 T 01,22
433,Myeloid 20,47
434,Myeloid 10,44
435,CD4 T 01,11
436,Myeloid 03,43
437,B Cells 05,3
438,CD4 T 01,11
439,CD8 T 01,22
440,CD8 T 01,22
441,CD4 T 01,11
442,CD4 T 06,12
443,CD4 T 06,12
444,CD8 T 07,26
445,CD4 T 01,11
446,CD4 T 06,12
447,CD8 T 01,22
448,CD4 T 01,11
449,CD4 T 08,13
450,CD4 T 01,11
451,CD4 T 06,12
452,CD4 T 12,15
453,CD8 T 07,26
454,CD4 T 14,16
455,CD4 T 11,14
456,CD4 T 12,15
457,CD4 T 01,11
458,ILCs 09,36
459,CD8 T 01,22
460,CD4 T 06,12
461,CD4 T 06,12
462,CD4 T 06,12
463,CD4 T 06,12
464,CD8 T 01,22
465,CD4 T 14,16
466,CD4 T 06,12
467,CD8 T 05,24
468,Myeloid 03,43
469,CD4 T 14,16
470,ILCs 02,33
471,TCRgd 02,55
472,CD4 T 01,11
473,CD8 T 06,25
474,CD4 T 14,16
475,CD4 T 12,15
476,B Cells 05,3
477,CD4 T 01,11
478,CD8 T 01,22
479,CD4 T 06,12
480,CD8 T 08,27
481,CD8 T 08,27
482,CD8 T 08,27
483,CD4 T 06,12
484,CD4 T 16,18
485,Myeloid 03,43
486,CD8 T 06,25
487,CD4 T 16,18
488,CD4 T 06,12
489,CD4 T 01,11
490,CD4 T 06,12
491,TCRgd 02,55
492,CD4 T 01,11
493,CD4 T 14,16
494,CD4 T 14,16
495,ILCs 04,35
496,CD4 T 01,11
497,CD4 T 06,12
498,CD4 T 12,15
499,CD4 T 01,11
500,CD4 T 06,12
501,CD4 T 01,11
502,CD4 T 06,12
503,CD4 T 06,12
504,CD4 T 06,12
505,CD4 T 06,12
506,Others 11,53
507,ILCs 18,40
508,CD4 T 06,12
509,CD4 T 01,11
510,CD8 T 01,22
511,CD4 T 01,11
512,CD4 T 01,11
513,CD4 T 06,12
514,CD8 T 06,25
515,CD4 T 16,18
516,CD4 T 01,11
517,CD8 T 06,25
518,CD8 T 01,22
519,CD4 T 01,11
520,CD8 T 01,22
521,TCRgd 04,57
522,CD4 T 16,18
523,CD4 T 16,18
524,CD8 T 08,27
525,CD8 T 07,26
526,CD8 T 08,27
527,CD4 T 06,12
528,ILCs 03,34
529,CD4 T 01,11
530,CD8 T 05,24
531,CD4 T 01,11
532,CD8 T 06,25
533,CD8 T 07,26
534,CD8 T 06,25
535,CD4 T 01,11
536,Discard,31
537,CD4 T 14,16
538,Myeloid 03,43
539,Myeloid 03,43
540,CD8 T 06,25
541,CD4 T 01,11
542,CD4 T 01,11
543,CD4 T 11,14
544,B Cells 05,3
545,Others 11,53
546,CD4 T 01,11
547,Others 11,53
548,CD4 T 01,11
549,CD4 T 06,12
550,CD4 T 01,11
551,CD8 T 01,22
552,CD8 T 06,25
553,CD4 T 15,17
554,B Cells 05,3
555,CD4 T 01,11
556,CD4 T 14,16
557,ILCs 11,38
558,B Cells 05,3
559,CD4 T 01,11
560,ILCs 19,41
561,CD4 T 14,16
562,CD4 T 01,11
563,CD4 T 17,19
564,CD4 T 06,12
565,ILCs 09,36
566,CD4 T 14,16
567,CD4 T 01,11
568,CD4 T 01,11
569,Myeloid 17,45
570,B Cells 05,3
571,CD4 T 15,17
572,CD4 T 01,11
573,CD8 T 01,22
574,B Cells 05,3
575,CD4 T 06,12
576,CD4 T 01,11
577,CD4 T 06,12
578,CD4 T 01,11
579,CD4 T 01,11
580,CD4 T 01,11
581,CD4 T 14,16
582,CD4 T 14,16
583,CD4 T 12,15
584,CD4 T 17,19
585,CD4 T 01,11
586,CD4 T 12,15
587,CD4 T 01,11
588,CD4 T 18,20
589,TCRgd 02,55
590,Others 11,53
591,CD8 T 06,25
592,CD4 T 01,11
593,CD4 T 08,13
594,CD8 T 07,26
595,CD8 T 05,24
596,CD8 T 01,22
597,CD4 T 06,12
598,CD4 T 14,16
599,CD4 T 11,14
600,CD4 T 06,12
601,CD8 T 07,26
602,CD4 T 06,12
603,CD4 T 06,12
604,CD8 T 07,26
605,CD4 T 01,11
606,CD4 T 01,11
607,CD8 T 01,22
608,CD8 T 07,26
609,CD4 T 01,11
610,CD4 T 17,19
611,CD4 T 15,17
612,CD4 T 14,16
613,CD4 T 06,12
614,CD8 T 05,24
615,Others 11,53
616,CD8 T 01,22
617,CD4 T 01,11
618,B Cells 19,8
619,CD8 T 01,22
620,CD8 T 05,24
621,Myeloid 03,43
622,CD4 T 01,11
623,CD4 T 14,16
624,CD4 T 01,11
625,CD4 T 18,20
626,Myeloid 17,45
627,CD8 T 06,25
628,CD4 T 01,11
629,CD4 T 11,14
630,CD4 T 06,12
631,CD4 T 06,12
632,CD8 T 06,25
633,CD4 T 16,18
634,CD8 T 07,26
635,CD4 T 17,19
636,ILCs 02,33
637,Myeloid 03,43
638,ILCs 16,39
639,CD8 T 01,22
640,CD4 T 01,11
641,CD4 T 01,11
642,TCRgd 02,55
643,CD4 T 12,15
644,CD8 T 07,26
645,CD4 T 06,12
646,CD8 T 07,26
647,B Cells 19,8
648,CD4 T 06,12
649,B Cells 21,9
650,CD4 T 01,11
651,CD4 T 16,18
652,CD4 T 01,11
653,CD4 T 14,16
654,CD4 T 06,12
655,B Cells 05,3
656,CD4 T 18,20
657,CD8 T 01,22
658,CD4 T 01,11
659,CD4 T 16,18
660,CD4 T 06,12
661,CD4 T 01,11
662,CD4 T 16,18
663,B Cells 19,8
664,CD4 T 12,15
665,CD4 T 16,18
666,CD4 T 14,16
667,CD4 T 16,18
668,ILCs 09,36
669,CD8 T 08,27
670,CD4 T 06,12
671,CD4 T 01,11
672,CD8 T 07,26
673,B Cells 02,1
674,CD8 T 01,22
675,B Cells 19,8
676,CD4 T 01,11
677,CD8 T 07,26
678,CD4 T 17,19
679,CD4 T 06,12
680,CD8 T 07,26
681,CD4 T 01,11
682,CD4 T 06,12
683,CD4 T 01,11
684,CD4 T 06,12
685,CD4 T 06,12
686,CD4 T 14,16
687,ILCs 16,39
688,CD4 T 14,16
689,Others 11,53
690,B Cells 19,8
691,CD4 T 01,11
692,CD4 T 01,11
693,CD8 T 07,26
694,CD4 T 14,16
695,CD4 T 11,14
696,CD4 T 06,12
697,CD8 T 01,22
698,CD4 T 01,11
699,CD4 T 01,11
700,CD4 T 08,13
701,ILCs 19,41
702,TCRgd 02,55
703,CD8 T 08,27
704,ILCs 01,32
705,TCRgd 02,55
706,CD4 T 06,12
707,CD4 T 01,11
708,CD4 T 01,11
709,CD4 T 15,17
710,B Cells 05,3
711,CD4 T 06,12
712,CD4 T 01,11
713,CD4 T 14,16
714,CD8 T 07,26
715,CD8 T 01,22
716,CD8 T 08,27
717,Others 11,53
718,B Cells 05,3
719,CD8 T 07,26
720,CD4 T 01,11
721,CD4 T 01,11
722,CD8 T 08,27
723,CD4 T 01,11
724,CD8 T 01,22
725,CD8 T 08,27
726,Myeloid 03,43
727,CD4 T 06,12
728,CD4 T 11,14
729,CD4 T 17,19
730,B Cells 12,5
731,B Cells 19,8
732,Myeloid 03,43
733,CD4 T 01,11
734,CD4 T 06,12
735,CD4 T 12,15
736,CD4 T 16,18
737,B Cells 19,8
738,CD4 T 01,11
739,CD4 T 14,16
740,CD4 T 01,11
741,Others 11,53
742,CD8 T 07,26
743,CD4 T 06,12
744,CD4 T 11,14
745,CD4 T 01,11
746,CD4 T 01,11
747,CD4 T 01,11
748,CD4 T 06,12
749,CD4 T 01,11
750,ILCs 19,41
751,CD4 T 15,17
752,CD8 T 07,26
753,CD4 T 01,11
754,CD8 T 05,24
755,CD4 T 01,11
756,CD8 T 06,25
757,CD4 T 14,16
758,CD4 T 14,16
759,CD4 T 01,11
760,CD8 T 07,26
761,CD4 T 01,11
762,Myeloid 03,43
763,CD4 T 17,19
764,B Cells 03,2
765,CD4 T 01,11
766,CD8 T 07,26
767,CD4 T 14,16
768,CD4 T 06,12
769,Others 01,49
770,CD4 T 01,11
771,CD4 T 18,20
772,CD4 T 01,11
773,CD4 T 01,11
774,CD8 T 05,24
775,CD4 T 01,11
776,CD4 T 01,11
777,CD4 T 08,13
778,CD4 T 01,11
779,CD4 T 06,12
780,CD4 T 01,11
781,CD4 T 14,16
782,CD4 T 14,16
783,CD4 T 01,11
784,CD4 T 11,14
785,CD8 T 06,25
786,CD4 T 06,12
787,CD4 T 18,20
788,CD4 T 01,11
789,CD4 T 14,16
790,Others 11,53
791,Others 11,53
792,CD8 T 06,25
793,CD4 T 01,11
794,CD4 T 16,18
795,CD4 T 01,11
796,CD4 T 16,18
797,CD4 T 01,11
798,CD8 T 01,22
799,CD4 T 01,11
800,CD4 T 01,11
801,CD4 T 18,20
802,CD4 T 01,11
803,CD4 T 01,11
804,CD4 T 06,12
805,CD4 T 12,15
806,CD8 T 01,22
807,CD4 T 01,11
808,Myeloid 17,45
809,ILCs 03,34
810,CD4 T 01,11
811,CD4 T 01,11
812,CD8 T 08,27
813,CD4 T 01,11
814,Myeloid 17,45
815,CD4 T 06,12
816,CD4 T 06,12
817,ILCs 04,35
818,CD4 T 01,11
819,CD4 T 01,11
820,CD4 T 06,12
821,CD4 T 01,11
822,CD4 T 16,18
823,CD4 T 06,12
824,CD4 T 06,12
825,CD4 T 06,12
826,CD8 T 07,26
827,B Cells 05,3
828,CD4 T 14,16
829,CD8 T 07,26
830,CD4 T 01,11
831,CD4 T 14,16
832,CD8 T 07,26
833,CD4 T 01,11
834,CD4 T 12,15
835,CD8 T 08,27
836,CD4 T 14,16
837,Myeloid 03,43
838,TCRgd 04,57
839,B Cells 05,3
840,CD4 T 01,11
841,CD4 T 14,16
842,CD4 T 01,11
843,Myeloid 20,47
844,CD8 T 08,27
845,CD4 T 01,11
846,CD8 T 01,22
847,CD4 T 06,12
848,Myeloid 03,43
849,CD4 T 01,11
850,CD4 T 01,11
851,ILCs 09,36
852,ILCs 02,33
853,CD4 T 01,11
854,CD4 T 01,11
855,CD4 T 01,11
856,CD8 T 07,26
857,CD4 T 01,11
858,CD4 T 15,17
859,CD4 T 14,16
860,CD4 T 01,11
861,CD4 T 06,12
862,B Cells 05,3
863,TCRgd 02,55
864,CD4 T 01,11
865,CD4 T 01,11
866,ILCs 09,36
867,CD8 T 06,25
868,CD4 T 14,16
869,CD4 T 01,11
870,CD4 T 06,12
871,CD8 T 08,27
872,CD4 T 14,16
873,CD8 T 01,22
874,CD4 T 15,17
875,CD8 T 04,23
876,CD4 T 12,15
877,CD8 T 05,24
878,ILCs 01,32
879,CD4 T 18,20
880,B Cells 01,0
881,CD4 T 15,17
882,ILCs 09,36
883,B Cells 19,8
884,Others 11,53
885,CD4 T 01,11
886,CD4 T 06,12
887,CD8 T 05,24
888,B Cells 05,3
889,Myeloid 03,43
890,CD4 T 06,12
891,Myeloid 03,43
892,CD4 T 14,16
893,CD4 T 14,16
894,CD4 T 01,11
895,B Cells 05,3
896,CD8 T 05,24
897,Myeloid 17,45
898,CD4 T 06,12
899,Others 11,53
900,CD4 T 06,12
901,CD4 T 12,15
902,CD8 T 08,27
903,B Cells 14,6
904,CD8 T 07,26
905,CD8 T 01,22
906,CD4 T 06,12
907,CD4 T 06,12
908,CD4 T 06,12
909,CD8 T 01,22
910,CD4 T 11,14
911,CD8 T 06,25
912,CD4 T 01,11
913,CD4 T 11,14
914,CD4 T 14,16
915,CD4 T 01,11
916,CD4 T 01,11
917,CD8 T 06,25
918,B Cells 21,9
919,CD4 T 15,17
920,CD4 T 01,11
921,CD4 T 16,18
922,CD4 T 01,11
923,ILCs 09,36
924,CD4 T 16,18
925,CD4 T 01,11
926,CD4 T 08,13
927,B Cells 12,5
928,Myeloid 03,43
929,CD8 T 07,26
930,CD8 T 08,27
931,CD4 T 01,11
932,CD8 T 08,27
933,CD8 T 05,24
934,CD4 T 01,11
935,CD4 T 14,16
936,Myeloid 03,43
937,CD4 T 06,12
938,CD4 T 06,12
939,CD8 T 08,27
940,CD4 T 01,11
941,CD8 T 05,24
942,CD4 T 15,17
943,CD4 T 06,12
944,CD4 T 01,11
945,Others 11,53
946,Others 01,49
947,CD4 T 16,18
948,Myeloid 10,44
949,Myeloid 03,43
950,B Cells 02,1
951,CD4 T 14,16
952,Myeloid 03,43
953,CD8 T 07,26
954,TCRgd 02,55
955,CD8 T 05,24
956,Others 11,53
957,CD8 T 08,27
958,CD8 T 01,22
959,CD4 T 18,20
960,CD4 T 06,12
961,CD8 T 08,27
962,CD4 T 01,11
963,CD8 T 01,22
964,CD4 T 14,16
965,CD4 T 01,11
966,CD4 T 06,12
967,CD8 T 07,26
968,CD8 T 01,22
969,CD4 T 01,11
970,B Cells 21,9
971,ILCs 01,32
972,CD8 T 01,22
973,CD4 T 01,11
974,CD4 T 06,12
975,CD4 T 01,11
976,CD8 T 08,27
977,CD4 T 01,11
978,CD4 T 06,12
979,CD4 T 06,12
980,CD4 T 16,18
981,CD4 T 01,11
982,CD8 T 05,24
983,CD4 T 14,16
984,CD8 T 07,26
985,CD4 T 06,12
986,CD4 T 01,11
987,CD4 T 01,11
988,CD4 T 06,12
989,B Cells 05,3
990,CD4 T 16,18
991,CD4 T 01,11
992,CD4 T 17,19
993,CD8 T 08,27
994,Others 11,53
995,CD4 T 01,11
996,ILCs 11,38
997,CD8 T 01,22
998,CD4 T 01,11
999,Myeloid 03,43
1000,CD4 T 06,12
1001,Others 11,53
1002,CD4 T 01,11
1003,CD4 T 14,16
1004,CD4 T 12,15
1005,CD4 T 08,13
1006,ILCs 09,36
1007,B Cells 05,3
1008,CD4 T 06,12
1009,CD4 T 01,11
1010,CD4 T 01,11
1011,ILCs 19,41
1012,TCRgd 02,55
1013,CD4 T 06,12
1014,CD8 T 01,22
1015,B Cells 05,3
1016,CD4 T 14,16
1017,CD8 T 06,25
1018,CD4 T 06,12
1019,CD8 T 07,26
1020,Myeloid 03,43
1021,CD4 T 01,11
1022,CD4 T 06,12
1023,TCRgd 02,55
1024,CD4 T 01,11
1025,CD4 T 15,17
1026,CD8 T 06,25
1027,CD8 T 01,22
1028,CD4 T 01,11
1029,Myeloid 03,43
1030,CD4 T 16,18
1031,CD8 T 07,26
1032,CD8 T 17,30
1033,Myeloid 03,43
1034,CD8 T 08,27
1035,CD8 T 01,22
1036,CD8 T 07,26
1037,CD8 T 07,26
1038,CD4 T 01,11
1039,Myeloid 03,43
1040,CD8 T 07,26
1041,CD4 T 01,11
1042,ILCs 16,39
1043,CD4 T 14,16
1044,CD4 T 16,18
1045,CD4 T 01,11
1046,ILCs 02,33
1047,ILCs 09,36
1048,CD4 T 01,11
1049,CD4 T 16,18
1050,ILCs 04,35
1051,CD4 T 01,11
1052,CD4 T 01,11
1053,CD4 T 06,12
1054,CD4 T 06,12
1055,CD4 T 06,12
1056,CD4 T 06,12
1057,CD4 T 01,11
1058,CD4 T 06,12
1059,CD4 T 16,18
1060,B Cells 19,8
1061,CD4 T 01,11
1062,CD8 T 07,26
1063,CD8 T 07,26
1064,ILCs 18,40
1065,CD4 T 01,11
1066,CD8 T 08,27
1067,CD4 T 01,11
1068,Myeloid 03,43
1069,CD4 T 06,12
1070,CD4 T 11,14
1071,CD4 T 01,11
1072,CD8 T 01,22
1073,CD4 T 16,18
1074,ILCs 04,35
1075,CD4 T 01,11
1076,CD8 T 01,22
1077,CD4 T 18,20
1078,CD4 T 15,17
1079,CD4 T 01,11
1080,CD4 T 06,12
1081,CD4 T 01,11
1082,CD8 T 06,25
1083,CD4 T 16,18
1084,CD4 T 01,11
1085,CD4 T 14,16
1086,CD4 T 14,16
1087,CD8 T 17,30
1088,CD8 T 06,25
1089,TCRgd 02,55
1090,CD4 T 01,11
1091,CD8 T 01,22
1092,CD8 T 01,22
1093,CD4 T 11,14
1094,CD4 T 01,11
1095,CD4 T 06,12
1096,B Cells 05,3
1097,CD4 T 01,11
1098,CD4 T 01,11
1099,CD4 T 01,11
1100,CD4 T 01,11
1101,CD4 T 01,11
1102,CD4 T 01,11
1103,CD4 T 06,12
1104,CD4 T 01,11
1105,CD8 T 07,26
1106,CD8 T 08,27
1107,CD8 T 06,25
1108,CD4 T 15,17
1109,B Cells 19,8
1110,CD8 T 07,26
1111,CD4 T 01,11
1112,CD4 T 01,11
1113,CD4 T 01,11
1114,CD4 T 06,12
1115,CD4 T 14,16
1116,CD4 T 06,12
1117,CD4 T 06,12
1118,CD8 T 05,24
1119,CD4 T 14,16
1120,CD4 T 16,18
1121,CD8 T 06,25
1122,CD4 T 06,12
1123,CD8 T 01,22
1124,CD4 T 14,16
1125,CD4 T 01,11
1126,CD8 T 08,27
1127,CD8 T 08,27
1128,CD4 T 01,11
1129,CD4 T 16,18
1130,ILCs 04,35
1131,CD4 T 14,16
1132,CD8 T 06,25
1133,CD4 T 11,14
1134,Myeloid 03,43
1135,CD4 T 01,11
1136,CD4 T 06,12
1137,TCRgd 02,55
1138,CD4 T 14,16
1139,CD4 T 06,12
1140,CD4 T 01,11
1141,CD4 T 06,12
1142,CD8 T 07,26
1143,CD4 T 01,11
1144,ILCs 09,36
1145,CD4 T 01,11
1146,CD4 T 06,12
1147,CD4 T 01,11
1148,CD4 T 01,11
1149,CD4 T 01,11
1150,ILCs 03,34
1151,CD8 T 06,25
1152,B Cells 19,8
1153,CD4 T 06,12
1154,CD4 T 01,11
1155,CD4 T 01,11
1156,CD4 T 06,12
1157,CD4 T 01,11
1158,CD4 T 01,11
1159,CD4 T 01,11
1160,CD8 T 07,26
1161,Myeloid 17,45
1162,CD4 T 01,11
1163,CD4 T 06,12
1164,CD8 T 08,27
1165,CD4 T 14,16
1166,CD4 T 01,11
1167,B Cells 05,3
1168,CD4 T 06,12
1169,CD8 T 01,22
