,0,label
108,CD4 T 14,16
109,CD4 T 06,12
110,ILCs 18,40
111,CD4 T 19,21
112,CD4 T 01,11
113,Myeloid 03,43
114,CD4 T 19,21
115,ILCs 16,39
116,CD4 T 06,12
117,ILCs 18,40
118,CD4 T 19,21
119,Others 11,53
120,CD4 T 06,12
121,CD8 T 01,22
122,CD4 T 19,21
123,CD4 T 14,16
124,CD4 T 01,11
125,Myeloid 03,43
126,B Cells 05,3
127,CD8 T 01,22
128,CD4 T 19,21
129,CD4 T 19,21
130,CD4 T 19,21
131,CD4 T 16,18
132,CD4 T 01,11
133,TCRgd 02,55
134,CD8 T 14,29
135,CD8 T 01,22
136,ILCs 04,35
137,CD4 T 06,12
138,CD4 T 01,11
139,CD4 T 19,21
140,B Cells 05,3
141,CD4 T 19,21
142,CD4 T 19,21
143,CD4 T 16,18
144,CD4 T 18,20
145,CD4 T 17,19
146,CD4 T 01,11
147,CD4 T 01,11
148,CD4 T 01,11
149,CD4 T 06,12
150,CD4 T 01,11
151,ILCs 04,35
152,CD4 T 06,12
153,CD4 T 01,11
154,CD4 T 12,15
155,CD4 T 01,11
156,TCRgd 02,55
157,CD4 T 18,20
158,B Cells 05,3
159,CD4 T 19,21
160,CD8 T 06,25
161,ILCs 18,40
162,CD4 T 06,12
163,CD4 T 06,12
164,ILCs 18,40
165,B Cells 05,3
166,CD8 T 01,22
167,CD8 T 07,26
168,CD4 T 06,12
169,B Cells 19,8
170,CD4 T 17,19
171,CD4 T 18,20
172,CD4 T 01,11
173,CD8 T 07,26
174,CD4 T 18,20
175,CD4 T 01,11
176,CD4 T 01,11
177,CD8 T 14,29
178,CD4 T 06,12
179,B Cells 05,3
180,CD4 T 01,11
181,CD8 T 17,30
182,CD4 T 06,12
183,CD4 T 18,20
184,CD4 T 19,21
185,CD8 T 01,22
186,CD8 T 05,24
187,ILCs 19,41
188,ILCs 02,33
189,CD8 T 07,26
190,CD4 T 01,11
191,CD4 T 15,17
192,Myeloid 03,43
193,CD4 T 19,21
194,ILCs 19,41
195,CD4 T 01,11
196,B Cells 21,9
197,CD4 T 19,21
198,TCRgd 02,55
199,B Cells 05,3
200,CD4 T 01,11
201,B Cells 19,8
202,CD4 T 01,11
203,CD4 T 12,15
204,CD8 T 07,26
205,CD4 T 16,18
206,CD4 T 15,17
207,TCRgd 02,55
208,ILCs 09,36
209,CD4 T 14,16
210,CD4 T 14,16
211,B Cells 05,3
212,CD4 T 19,21
213,B Cells 05,3
214,CD4 T 17,19
215,CD4 T 01,11
216,CD8 T 07,26
217,ILCs 18,40
218,CD8 T 07,26
219,CD4 T 01,11
220,Myeloid 20,47
221,CD4 T 12,15
222,CD4 T 01,11
223,ILCs 09,36
224,CD4 T 01,11
225,B Cells 05,3
226,CD8 T 01,22
227,CD4 T 01,11
228,ILCs 11,38
229,TCRgd 02,55
230,ILCs 18,40
231,CD4 T 14,16
232,CD4 T 19,21
233,CD8 T 07,26
234,Others 11,53
235,B Cells 19,8
236,CD4 T 19,21
237,Myeloid 03,43
238,CD4 T 19,21
239,CD4 T 19,21
240,CD8 T 08,27
241,CD8 T 06,25
242,CD4 T 15,17
243,CD8 T 07,26
244,CD8 T 01,22
245,CD4 T 19,21
246,CD4 T 14,16
247,CD4 T 18,20
248,CD4 T 06,12
249,CD4 T 18,20
250,CD4 T 06,12
251,CD4 T 01,11
252,CD4 T 06,12
253,CD4 T 18,20
254,CD4 T 11,14
255,CD8 T 05,24
256,CD4 T 15,17
257,ILCs 18,40
258,CD4 T 18,20
259,CD4 T 01,11
260,CD4 T 01,11
261,B Cells 19,8
262,CD4 T 06,12
263,CD8 T 14,29
264,CD8 T 01,22
265,CD4 T 06,12
266,CD4 T 19,21
267,ILCs 09,36
268,CD8 T 17,30
269,CD8 T 07,26
270,CD4 T 19,21
271,B Cells 05,3
272,CD4 T 19,21
273,CD4 T 12,15
274,B Cells 12,5
275,CD4 T 19,21
276,CD8 T 01,22
277,CD4 T 01,11
278,CD4 T 01,11
279,ILCs 18,40
280,CD4 T 14,16
281,B Cells 19,8
282,CD4 T 19,21
283,CD4 T 01,11
284,CD4 T 19,21
285,CD4 T 01,11
286,CD4 T 15,17
287,CD4 T 19,21
288,ILCs 18,40
289,Myeloid 17,45
290,CD4 T 17,19
291,CD4 T 19,21
292,CD8 T 01,22
293,CD4 T 19,21
294,CD4 T 19,21
295,CD8 T 14,29
296,ILCs 18,40
297,CD4 T 01,11
298,CD4 T 19,21
299,CD4 T 14,16
300,CD8 T 07,26
301,CD8 T 14,29
302,CD4 T 19,21
303,CD4 T 06,12
304,ILCs 09,36
305,CD8 T 14,29
306,CD4 T 17,19
307,CD4 T 19,21
308,B Cells 19,8
309,B Cells 05,3
310,CD4 T 06,12
311,B Cells 12,5
312,ILCs 18,40
313,CD4 T 06,12
314,CD4 T 19,21
315,CD4 T 01,11
316,CD4 T 01,11
317,CD4 T 01,11
318,CD8 T 01,22
319,CD8 T 17,30
320,CD8 T 07,26
321,CD4 T 01,11
322,ILCs 28,42
323,CD8 T 07,26
324,CD8 T 07,26
325,CD4 T 14,16
326,CD8 T 05,24
327,TCRgd 02,55
328,CD4 T 12,15
329,CD8 T 14,29
330,CD4 T 01,11
331,ILCs 11,38
332,CD8 T 07,26
333,CD4 T 01,11
334,CD8 T 10,28
335,ILCs 04,35
336,CD4 T 14,16
337,CD4 T 19,21
338,CD4 T 14,16
339,CD4 T 19,21
340,CD4 T 06,12
341,CD4 T 19,21
342,CD8 T 07,26
343,B Cells 19,8
344,B Cells 16,7
345,CD4 T 01,11
346,ILCs 18,40
347,CD4 T 17,19
348,CD4 T 17,19
349,CD4 T 06,12
350,B Cells 19,8
351,CD4 T 19,21
352,CD4 T 01,11
353,CD4 T 15,17
354,CD4 T 01,11
355,CD4 T 01,11
356,CD4 T 19,21
357,CD4 T 19,21
358,CD4 T 06,12
359,CD4 T 19,21
360,CD8 T 05,24
361,ILCs 19,41
362,Others 11,53
363,CD4 T 06,12
364,CD4 T 06,12
365,CD4 T 01,11
366,CD4 T 06,12
367,CD4 T 15,17
368,CD4 T 19,21
369,ILCs 18,40
370,Others 11,53
371,CD4 T 19,21
372,CD4 T 08,13
373,B Cells 05,3
374,CD4 T 06,12
375,CD4 T 19,21
376,ILCs 09,36
377,CD4 T 18,20
378,ILCs 19,41
379,CD4 T 11,14
380,CD4 T 01,11
381,Discard,31
382,CD4 T 19,21
383,CD4 T 15,17
384,CD8 T 01,22
385,ILCs 19,41
386,CD8 T 07,26
387,CD4 T 19,21
388,CD8 T 14,29
389,CD4 T 06,12
390,B Cells 05,3
391,Others 11,53
392,CD4 T 01,11
393,ILCs 18,40
394,ILCs 16,39
395,CD4 T 11,14
396,CD8 T 01,22
397,CD4 T 18,20
398,CD8 T 01,22
399,ILCs 18,40
400,Myeloid 03,43
401,B Cells 01,0
402,CD4 T 01,11
403,CD4 T 14,16
404,CD4 T 01,11
405,CD4 T 15,17
406,CD8 T 14,29
407,CD8 T 01,22
408,CD4 T 19,21
409,CD4 T 06,12
410,B Cells 05,3
411,CD4 T 15,17
412,CD8 T 01,22
413,CD8 T 01,22
414,CD4 T 12,15
415,CD8 T 01,22
416,B Cells 12,5
417,CD4 T 01,11
418,B Cells 05,3
419,B Cells 12,5
420,CD4 T 01,11
421,B Cells 05,3
422,CD8 T 07,26
423,CD4 T 01,11
424,CD4 T 14,16
425,CD8 T 07,26
426,CD4 T 19,21
427,CD4 T 01,11
428,B Cells 05,3
429,B Cells 02,1
430,CD4 T 01,11
431,CD8 T 07,26
432,CD4 T 06,12
433,ILCs 09,36
434,B Cells 12,5
435,B Cells 12,5
436,CD4 T 06,12
437,CD4 T 06,12
438,B Cells 01,0
439,B Cells 12,5
440,CD4 T 19,21
441,CD4 T 19,21
442,CD8 T 01,22
443,CD4 T 14,16
444,ILCs 09,36
445,CD4 T 06,12
446,CD4 T 01,11
447,CD4 T 19,21
448,ILCs 16,39
449,CD8 T 14,29
450,CD8 T 01,22
451,CD4 T 06,12
452,CD4 T 01,11
453,ILCs 04,35
454,CD4 T 01,11
455,CD4 T 01,11
456,B Cells 05,3
457,B Cells 05,3
458,CD4 T 19,21
459,CD4 T 01,11
460,Myeloid 03,43
461,CD4 T 19,21
462,CD4 T 12,15
463,CD4 T 01,11
464,CD4 T 06,12
465,CD4 T 19,21
466,CD4 T 19,21
467,CD4 T 01,11
468,Myeloid 21,48
469,B Cells 21,9
470,Myeloid 03,43
471,CD4 T 01,11
472,CD4 T 06,12
473,CD4 T 18,20
474,CD4 T 19,21
475,CD4 T 14,16
476,CD4 T 01,11
477,CD8 T 01,22
478,TCRgd 02,55
479,ILCs 09,36
480,Myeloid 03,43
481,CD4 T 19,21
482,CD4 T 19,21
483,CD4 T 06,12
484,CD8 T 01,22
485,CD4 T 01,11
486,CD4 T 19,21
487,CD4 T 19,21
488,B Cells 03,2
489,CD4 T 06,12
490,CD4 T 01,11
491,CD4 T 19,21
492,CD8 T 06,25
493,TCRgd 04,57
494,CD4 T 19,21
495,Myeloid 17,45
496,CD4 T 16,18
497,CD8 T 17,30
498,B Cells 05,3
499,CD8 T 05,24
500,CD8 T 14,29
501,CD4 T 01,11
502,CD8 T 07,26
503,CD4 T 19,21
504,CD8 T 01,22
505,CD4 T 19,21
506,ILCs 16,39
507,CD4 T 19,21
508,CD8 T 05,24
509,CD4 T 01,11
510,CD4 T 14,16
511,CD8 T 05,24
512,CD8 T 05,24
513,CD4 T 19,21
514,ILCs 18,40
515,CD8 T 07,26
516,CD4 T 01,11
517,B Cells 16,7
518,CD4 T 01,11
519,CD4 T 11,14
520,CD4 T 19,21
521,CD4 T 17,19
522,CD4 T 01,11
523,CD4 T 19,21
524,CD4 T 01,11
525,CD4 T 14,16
526,CD4 T 12,15
527,CD8 T 07,26
528,CD4 T 01,11
529,CD4 T 19,21
530,CD4 T 01,11
531,CD4 T 15,17
532,CD4 T 06,12
533,CD4 T 06,12
534,ILCs 16,39
535,CD8 T 14,29
536,CD8 T 17,30
537,CD8 T 01,22
538,CD4 T 14,16
539,CD4 T 19,21
540,CD4 T 19,21
541,CD8 T 17,30
542,CD4 T 08,13
543,B Cells 05,3
544,CD4 T 06,12
545,CD4 T 12,15
546,CD4 T 19,21
547,CD4 T 17,19
548,CD4 T 17,19
549,CD4 T 01,11
550,ILCs 18,40
551,CD4 T 06,12
552,ILCs 11,38
553,CD4 T 06,12
554,CD8 T 01,22
555,CD8 T 01,22
556,CD8 T 14,29
557,CD4 T 01,11
558,CD4 T 19,21
559,CD4 T 19,21
560,CD4 T 19,21
561,CD4 T 06,12
562,B Cells 12,5
563,Myeloid 03,43
564,Myeloid 03,43
565,CD4 T 06,12
566,Myeloid 17,45
567,ILCs 19,41
568,B Cells 05,3
569,CD4 T 17,19
570,ILCs 18,40
571,CD4 T 01,11
572,CD4 T 18,20
573,ILCs 11,38
574,CD4 T 19,21
575,CD4 T 18,20
576,CD4 T 01,11
577,CD4 T 01,11
578,ILCs 19,41
579,ILCs 19,41
580,CD4 T 18,20
581,CD4 T 01,11
582,CD4 T 15,17
583,ILCs 19,41
584,CD4 T 15,17
585,TCRgd 02,55
586,CD4 T 14,16
587,CD4 T 19,21
588,Others 11,53
589,CD4 T 14,16
590,CD4 T 01,11
591,Myeloid 03,43
592,ILCs 16,39
593,CD4 T 01,11
594,ILCs 16,39
595,CD4 T 14,16
596,B Cells 05,3
597,CD4 T 18,20
598,CD4 T 17,19
599,CD4 T 01,11
600,Myeloid 03,43
601,B Cells 12,5
602,CD4 T 18,20
603,CD4 T 19,21
604,CD8 T 14,29
605,B Cells 05,3
606,CD4 T 19,21
607,CD4 T 01,11
608,ILCs 18,40
609,CD4 T 01,11
610,CD4 T 06,12
611,CD4 T 19,21
612,CD4 T 19,21
613,CD4 T 01,11
614,ILCs 09,36
615,CD8 T 07,26
616,CD4 T 11,14
617,CD4 T 19,21
618,Others 02,50
619,CD8 T 07,26
620,CD4 T 01,11
621,CD4 T 18,20
622,CD8 T 07,26
623,CD4 T 01,11
624,CD4 T 18,20
625,B Cells 05,3
626,CD4 T 06,12
627,CD4 T 19,21
628,CD4 T 14,16
629,CD4 T 01,11
630,CD4 T 01,11
631,CD8 T 07,26
632,ILCs 18,40
633,Others 01,49
634,ILCs 16,39
635,CD8 T 07,26
636,B Cells 12,5
637,CD4 T 17,19
638,CD4 T 06,12
639,Myeloid 03,43
640,CD4 T 06,12
641,CD4 T 06,12
642,CD4 T 18,20
643,B Cells 12,5
644,CD8 T 01,22
645,CD4 T 01,11
646,ILCs 19,41
647,Myeloid 10,44
648,Discard,31
649,B Cells 19,8
650,B Cells 05,3
651,CD8 T 05,24
652,Myeloid 03,43
653,B Cells 19,8
654,CD4 T 01,11
655,CD4 T 01,11
656,ILCs 18,40
657,CD4 T 01,11
658,CD4 T 18,20
659,CD4 T 01,11
660,B Cells 19,8
661,CD4 T 01,11
662,CD4 T 15,17
663,ILCs 19,41
664,CD4 T 06,12
665,CD4 T 06,12
666,CD8 T 01,22
667,B Cells 05,3
668,CD8 T 06,25
669,Myeloid 03,43
670,CD4 T 19,21
671,ILCs 19,41
672,B Cells 05,3
673,CD4 T 17,19
674,CD4 T 19,21
675,ILCs 02,33
676,CD8 T 01,22
677,CD4 T 06,12
678,CD4 T 06,12
679,CD4 T 19,21
680,CD8 T 14,29
681,CD4 T 06,12
682,CD4 T 15,17
683,CD4 T 14,16
684,CD4 T 19,21
685,CD8 T 14,29
686,ILCs 18,40
687,CD8 T 07,26
688,CD4 T 06,12
689,B Cells 05,3
690,CD4 T 14,16
691,TCRgd 02,55
692,Myeloid 03,43
693,CD8 T 14,29
694,Myeloid 17,45
695,CD4 T 19,21
696,CD4 T 01,11
697,CD8 T 06,25
698,CD4 T 18,20
699,ILCs 02,33
700,CD8 T 01,22
701,ILCs 18,40
702,CD4 T 19,21
703,ILCs 18,40
704,CD8 T 07,26
705,CD8 T 07,26
706,CD8 T 07,26
707,CD4 T 17,19
708,ILCs 19,41
709,CD8 T 06,25
710,CD8 T 07,26
711,CD4 T 01,11
712,CD4 T 19,21
713,CD8 T 01,22
714,CD4 T 01,11
715,CD4 T 19,21
716,ILCs 18,40
717,CD4 T 01,11
718,CD4 T 01,11
719,CD4 T 06,12
720,CD8 T 01,22
721,CD4 T 06,12
722,CD4 T 01,11
723,CD4 T 19,21
724,CD4 T 06,12
725,CD4 T 01,11
726,CD4 T 17,19
727,ILCs 09,36
728,B Cells 05,3
729,CD4 T 01,11
730,CD8 T 01,22
731,ILCs 11,38
732,CD4 T 19,21
733,CD4 T 06,12
734,CD4 T 18,20
735,CD4 T 01,11
736,CD4 T 15,17
737,CD4 T 01,11
738,CD4 T 01,11
739,CD4 T 16,18
740,CD4 T 14,16
741,CD4 T 14,16
742,CD4 T 19,21
743,CD4 T 19,21
744,CD8 T 05,24
745,CD4 T 14,16
746,B Cells 19,8
747,ILCs 18,40
748,CD8 T 14,29
749,B Cells 05,3
750,CD4 T 01,11
751,CD8 T 01,22
752,CD8 T 01,22
753,B Cells 12,5
754,CD4 T 19,21
755,CD4 T 01,11
756,CD8 T 14,29
757,CD4 T 19,21
758,CD4 T 14,16
759,CD4 T 17,19
760,CD8 T 05,24
761,ILCs 16,39
762,ILCs 19,41
763,CD4 T 19,21
764,B Cells 12,5
765,ILCs 18,40
766,TCRgd 02,55
767,CD4 T 06,12
768,CD4 T 01,11
769,Others 11,53
770,CD4 T 06,12
771,CD4 T 01,11
772,CD4 T 11,14
773,CD4 T 01,11
774,CD8 T 07,26
775,B Cells 05,3
776,CD4 T 18,20
777,CD4 T 14,16
778,Myeloid 17,45
779,ILCs 18,40
780,CD4 T 19,21
781,ILCs 11,38
782,CD8 T 01,22
783,CD8 T 05,24
784,ILCs 09,36
785,B Cells 05,3
786,CD4 T 01,11
787,CD8 T 05,24
788,CD4 T 19,21
789,CD8 T 14,29
790,CD4 T 19,21
791,CD4 T 18,20
792,CD8 T 05,24
793,CD4 T 01,11
794,ILCs 18,40
795,CD8 T 01,22
796,CD4 T 18,20
797,CD4 T 14,16
798,CD4 T 14,16
799,CD4 T 17,19
800,CD4 T 19,21
801,CD4 T 19,21
802,CD4 T 06,12
803,CD8 T 01,22
804,Discard,31
805,CD4 T 01,11
806,CD4 T 06,12
807,B Cells 05,3
808,B Cells 05,3
809,CD4 T 19,21
810,CD8 T 14,29
811,CD4 T 01,11
812,CD8 T 07,26
813,B Cells 12,5
814,B Cells 05,3
815,CD4 T 19,21
816,CD4 T 01,11
817,B Cells 19,8
818,CD4 T 18,20
819,CD4 T 01,11
820,ILCs 09,36
821,B Cells 05,3
822,ILCs 19,41
823,ILCs 02,33
824,CD8 T 10,28
825,CD4 T 19,21
826,CD4 T 12,15
827,B Cells 19,8
828,ILCs 18,40
829,CD4 T 01,11
830,CD4 T 19,21
831,CD4 T 12,15
832,CD4 T 16,18
833,CD4 T 06,12
834,CD8 T 07,26
835,CD4 T 01,11
836,CD8 T 01,22
837,CD4 T 01,11
838,CD4 T 19,21
839,CD4 T 01,11
840,CD4 T 19,21
841,CD8 T 01,22
842,CD4 T 06,12
843,CD4 T 01,11
844,CD4 T 01,11
845,CD4 T 12,15
846,CD8 T 07,26
847,CD8 T 06,25
848,CD8 T 07,26
849,CD4 T 01,11
850,TCRgd 02,55
851,CD4 T 14,16
852,CD4 T 06,12
853,ILCs 18,40
854,CD4 T 06,12
855,CD4 T 12,15
856,ILCs 18,40
857,CD4 T 19,21
858,CD4 T 17,19
859,CD4 T 01,11
860,CD4 T 01,11
861,CD8 T 07,26
862,Discard,31
863,CD4 T 18,20
864,B Cells 12,5
865,CD4 T 15,17
866,ILCs 19,41
867,CD4 T 01,11
868,CD4 T 01,11
869,ILCs 04,35
870,CD4 T 19,21
871,Myeloid 10,44
872,CD4 T 19,21
873,CD8 T 01,22
874,CD8 T 17,30
875,CD4 T 01,11
876,CD4 T 12,15
877,CD4 T 06,12
878,CD4 T 06,12
879,CD8 T 01,22
880,B Cells 01,0
881,ILCs 09,36
882,CD4 T 19,21
883,CD4 T 19,21
884,ILCs 09,36
885,ILCs 16,39
886,CD8 T 07,26
887,ILCs 19,41
888,CD4 T 18,20
889,ILCs 09,36
890,CD4 T 15,17
891,CD4 T 17,19
892,B Cells 12,5
893,Myeloid 03,43
894,B Cells 05,3
895,ILCs 18,40
896,B Cells 05,3
897,CD8 T 01,22
898,CD4 T 15,17
899,CD8 T 01,22
900,CD8 T 01,22
901,CD4 T 01,11
902,CD8 T 14,29
903,CD4 T 01,11
904,CD4 T 18,20
905,ILCs 11,38
906,CD4 T 06,12
907,CD4 T 06,12
908,CD4 T 17,19
909,CD4 T 19,21
910,CD8 T 07,26
911,CD8 T 10,28
912,CD4 T 19,21
913,CD8 T 05,24
914,ILCs 11,38
915,CD8 T 05,24
916,CD4 T 19,21
917,CD8 T 07,26
918,CD4 T 14,16
919,Discard,31
920,CD8 T 05,24
921,ILCs 18,40
922,CD4 T 19,21
923,B Cells 19,8
924,B Cells 05,3
925,CD4 T 01,11
926,ILCs 09,36
927,B Cells 05,3
928,CD4 T 01,11
929,CD4 T 19,21
930,CD4 T 06,12
931,ILCs 16,39
932,CD4 T 19,21
933,ILCs 18,40
934,CD4 T 12,15
935,CD4 T 15,17
936,CD4 T 14,16
937,CD4 T 19,21
938,CD4 T 01,11
939,CD4 T 18,20
940,CD8 T 14,29
941,CD4 T 19,21
942,CD4 T 06,12
943,ILCs 19,41
944,B Cells 19,8
945,Others 02,50
946,CD4 T 06,12
947,B Cells 05,3
948,CD4 T 06,12
949,CD4 T 17,19
950,CD4 T 14,16
951,CD4 T 01,11
952,CD4 T 19,21
953,CD4 T 01,11
954,CD4 T 06,12
955,CD8 T 05,24
956,CD4 T 01,11
957,CD8 T 07,26
958,ILCs 19,41
959,B Cells 05,3
960,CD4 T 18,20
961,CD4 T 18,20
962,CD8 T 06,25
963,CD4 T 01,11
964,CD8 T 07,26
965,CD4 T 18,20
966,CD8 T 05,24
967,B Cells 05,3
968,ILCs 04,35
969,CD4 T 01,11
970,Myeloid 03,43
971,CD4 T 06,12
972,CD8 T 14,29
973,CD8 T 01,22
974,ILCs 03,34
975,CD4 T 18,20
976,B Cells 05,3
977,CD4 T 01,11
978,CD4 T 01,11
979,ILCs 19,41
980,ILCs 01,32
981,CD4 T 16,18
982,CD8 T 05,24
983,CD8 T 05,24
984,CD8 T 07,26
985,CD8 T 06,25
986,CD4 T 18,20
987,CD4 T 01,11
988,CD4 T 14,16
989,CD8 T 17,30
990,CD4 T 19,21
991,CD8 T 14,29
992,CD4 T 01,11
993,CD4 T 15,17
994,CD4 T 16,18
995,CD4 T 17,19
996,CD8 T 14,29
997,B Cells 16,7
998,CD8 T 07,26
999,CD4 T 06,12
1000,ILCs 09,36
1001,CD8 T 01,22
1002,ILCs 19,41
1003,Myeloid 03,43
1004,CD4 T 19,21
1005,ILCs 04,35
1006,CD4 T 19,21
1007,CD4 T 14,16
1008,CD8 T 07,26
1009,CD4 T 18,20
1010,CD8 T 06,25
1011,Myeloid 03,43
1012,B Cells 19,8
1013,CD4 T 19,21
1014,CD4 T 06,12
1015,CD4 T 01,11
1016,CD8 T 07,26
1017,CD8 T 17,30
1018,CD4 T 17,19
1019,CD4 T 06,12
1020,B Cells 01,0
1021,CD4 T 01,11
1022,CD4 T 01,11
1023,CD4 T 01,11
1024,Myeloid 10,44
1025,CD4 T 14,16
1026,ILCs 09,36
1027,CD8 T 14,29
1028,CD4 T 19,21
1029,CD4 T 14,16
1030,CD4 T 01,11
1031,CD4 T 19,21
1032,ILCs 09,36
1033,Myeloid 03,43
1034,CD4 T 19,21
1035,CD8 T 14,29
1036,CD4 T 01,11
1037,CD4 T 06,12
1038,CD4 T 19,21
1039,CD4 T 01,11
1040,B Cells 01,0
1041,B Cells 05,3
1042,CD4 T 14,16
1043,CD4 T 18,20
1044,CD4 T 19,21
1045,CD8 T 14,29
1046,B Cells 05,3
1047,CD8 T 17,30
1048,CD4 T 17,19
1049,CD4 T 01,11
1050,ILCs 16,39
1051,CD8 T 01,22
1052,Myeloid 10,44
1053,CD4 T 19,21
1054,CD4 T 06,12
1055,CD4 T 19,21
1056,Others 11,53
1057,CD4 T 19,21
1058,CD4 T 01,11
1059,ILCs 18,40
1060,B Cells 12,5
1061,CD8 T 14,29
1062,CD4 T 17,19
1063,Others 11,53
1064,CD4 T 19,21
1065,CD4 T 18,20
1066,ILCs 19,41
1067,ILCs 18,40
1068,B Cells 05,3
1069,CD4 T 01,11
1070,CD4 T 16,18
1071,CD4 T 01,11
1072,CD4 T 19,21
1073,ILCs 09,36
1074,CD4 T 01,11
1075,CD8 T 06,25
1076,CD4 T 18,20
1077,CD4 T 06,12
1078,ILCs 18,40
1079,CD4 T 15,17
1080,CD4 T 14,16
1081,CD4 T 16,18
1082,B Cells 19,8
1083,B Cells 05,3
1084,ILCs 18,40
1085,CD4 T 19,21
1086,CD8 T 07,26
1087,CD8 T 01,22
1088,CD8 T 14,29
1089,CD4 T 14,16
1090,B Cells 05,3
1091,B Cells 05,3
1092,ILCs 02,33
1093,CD8 T 07,26
1094,TCRgd 02,55
1095,CD8 T 17,30
1096,CD4 T 01,11
1097,ILCs 09,36
1098,B Cells 05,3
1099,CD8 T 07,26
1100,B Cells 05,3
1101,ILCs 18,40
1102,CD4 T 18,20
1103,CD4 T 18,20
1104,CD8 T 01,22
1105,CD4 T 15,17
1106,B Cells 19,8
1107,CD4 T 19,21
1108,B Cells 12,5
1109,CD4 T 01,11
1110,ILCs 19,41
1111,ILCs 18,40
1112,CD4 T 01,11
1113,B Cells 05,3
1114,CD4 T 19,21
1115,TCRgd 02,55
1116,CD4 T 01,11
1117,B Cells 12,5
1118,CD4 T 18,20
1119,CD4 T 19,21
1120,ILCs 16,39
1121,ILCs 11,38
1122,B Cells 05,3
1123,B Cells 05,3
1124,CD4 T 19,21
1125,CD8 T 07,26
1126,CD4 T 19,21
1127,CD4 T 18,20
1128,CD8 T 06,25
1129,CD4 T 17,19
1130,CD8 T 01,22
1131,CD4 T 06,12
1132,ILCs 28,42
1133,CD4 T 01,11
1134,CD4 T 14,16
1135,CD4 T 01,11
1136,CD8 T 06,25
1137,CD4 T 19,21
1138,CD4 T 19,21
1139,CD8 T 07,26
1140,Myeloid 03,43
1141,B Cells 05,3
1142,CD4 T 01,11
1143,CD4 T 16,18
1144,CD4 T 06,12
1145,CD4 T 19,21
1146,ILCs 11,38
1147,CD4 T 06,12
1148,CD4 T 01,11
1149,ILCs 18,40
1150,CD4 T 19,21
1151,B Cells 05,3
1152,B Cells 05,3
1153,CD8 T 14,29
1154,CD4 T 19,21
1155,CD4 T 01,11
1156,B Cells 12,5
1157,ILCs 16,39
1158,CD4 T 19,21
1159,B Cells 21,9
1160,CD4 T 15,17
1161,B Cells 05,3
1162,CD4 T 06,12
1163,CD4 T 06,12
1164,CD4 T 01,11
1165,CD8 T 07,26
1166,CD4 T 01,11
1167,CD8 T 07,26
1168,CD4 T 01,11
1169,CD8 T 05,24
1170,CD4 T 01,11
1171,CD4 T 06,12
1172,CD4 T 01,11
1173,ILCs 19,41
1174,CD4 T 19,21
1175,CD4 T 01,11
1176,CD4 T 01,11
