,0,label
135,ILCs 09,36
136,CD4 T 01,11
137,CD4 T 16,18
138,CD8 T 07,26
139,CD4 T 01,11
140,CD4 T 06,12
141,CD4 T 06,12
142,CD4 T 01,11
143,ILCs 02,33
144,B Cells 05,3
145,CD8 T 01,22
146,B Cells 05,3
147,B Cells 19,8
148,ILCs 09,36
149,CD4 T 14,16
150,CD4 T 18,20
151,ILCs 16,39
152,CD4 T 17,19
153,CD4 T 15,17
154,CD8 T 06,25
155,B Cells 05,3
156,CD8 T 01,22
157,CD4 T 06,12
158,CD8 T 05,24
159,B Cells 19,8
160,B Cells 02,1
161,B Cells 02,1
162,CD4 T 01,11
163,CD4 T 18,20
164,CD8 T 01,22
165,CD4 T 01,11
166,ILCs 09,36
167,CD4 T 01,11
168,CD4 T 01,11
169,ILCs 09,36
170,CD4 T 01,11
171,CD8 T 01,22
172,CD4 T 14,16
173,CD8 T 07,26
174,ILCs 18,40
175,ILCs 16,39
176,CD4 T 06,12
177,B Cells 05,3
178,CD8 T 01,22
179,ILCs 09,36
180,CD4 T 06,12
181,CD4 T 06,12
182,CD4 T 01,11
183,CD8 T 01,22
184,CD8 T 05,24
185,CD4 T 01,11
186,CD4 T 06,12
187,CD4 T 06,12
188,ILCs 19,41
189,CD4 T 06,12
190,CD4 T 11,14
191,CD4 T 17,19
192,ILCs 09,36
193,CD8 T 01,22
194,CD4 T 06,12
195,ILCs 04,35
196,CD4 T 01,11
197,CD8 T 07,26
198,CD4 T 16,18
199,ILCs 16,39
200,CD4 T 16,18
201,ILCs 19,41
202,TCRgd 04,57
203,ILCs 09,36
204,ILCs 09,36
205,CD4 T 01,11
206,B Cells 05,3
207,CD4 T 14,16
208,CD4 T 06,12
209,ILCs 09,36
210,CD4 T 06,12
211,ILCs 03,34
212,CD4 T 01,11
213,B Cells 05,3
214,CD8 T 06,25
215,TCRgd 02,55
216,CD4 T 06,12
217,CD8 T 08,27
218,CD8 T 06,25
219,CD4 T 06,12
220,CD4 T 01,11
221,CD4 T 18,20
222,CD4 T 01,11
223,CD8 T 01,22
224,CD4 T 06,12
225,CD4 T 15,17
226,CD8 T 01,22
227,CD8 T 07,26
228,CD4 T 01,11
229,CD4 T 06,12
230,CD8 T 01,22
231,CD4 T 14,16
232,CD8 T 01,22
233,CD4 T 12,15
234,CD4 T 06,12
235,ILCs 18,40
236,CD8 T 05,24
237,CD4 T 01,11
238,CD4 T 06,12
239,CD4 T 06,12
240,CD4 T 01,11
241,CD4 T 06,12
242,CD4 T 06,12
243,CD4 T 12,15
244,CD4 T 01,11
245,CD4 T 19,21
246,B Cells 19,8
247,CD4 T 18,20
248,CD4 T 17,19
249,CD8 T 05,24
250,B Cells 16,7
251,CD4 T 16,18
252,CD4 T 01,11
253,CD8 T 08,27
254,CD4 T 01,11
255,CD4 T 06,12
256,CD4 T 01,11
257,CD4 T 06,12
258,CD4 T 01,11
259,ILCs 11,38
260,CD4 T 01,11
261,CD4 T 01,11
262,ILCs 09,36
263,CD4 T 15,17
264,B Cells 19,8
265,ILCs 09,36
266,CD8 T 10,28
267,CD4 T 14,16
268,CD4 T 01,11
269,CD4 T 01,11
270,ILCs 09,36
271,ILCs 16,39
272,CD8 T 04,23
273,Myeloid 17,45
274,CD4 T 01,11
275,B Cells 16,7
276,ILCs 09,36
277,CD8 T 05,24
278,CD4 T 06,12
279,CD4 T 01,11
280,ILCs 18,40
281,CD4 T 06,12
282,CD4 T 01,11
283,B Cells 05,3
284,CD8 T 01,22
285,TCRgd 02,55
286,CD8 T 01,22
287,ILCs 16,39
288,CD4 T 18,20
289,CD4 T 01,11
290,CD4 T 06,12
291,TCRgd 01,54
292,CD4 T 15,17
293,CD8 T 05,24
294,ILCs 09,36
295,CD8 T 05,24
296,ILCs 16,39
297,CD4 T 01,11
298,ILCs 09,36
299,CD4 T 06,12
300,ILCs 09,36
301,ILCs 19,41
302,B Cells 05,3
303,CD4 T 06,12
304,CD4 T 06,12
305,Discard,31
306,B Cells 12,5
307,CD4 T 16,18
308,CD4 T 17,19
309,CD8 T 05,24
310,ILCs 04,35
311,CD4 T 01,11
312,B Cells 12,5
313,CD4 T 01,11
314,CD4 T 14,16
315,ILCs 09,36
316,CD4 T 06,12
317,TCRgd 01,54
318,CD4 T 01,11
319,CD4 T 06,12
320,CD4 T 06,12
321,ILCs 09,36
322,CD4 T 19,21
323,Others 01,49
324,CD4 T 12,15
325,CD4 T 14,16
326,CD8 T 01,22
327,CD8 T 08,27
328,CD4 T 01,11
329,B Cells 05,3
330,Others 11,53
331,CD4 T 14,16
332,CD4 T 06,12
333,CD4 T 12,15
334,CD4 T 01,11
335,CD4 T 01,11
336,CD4 T 08,13
337,CD4 T 01,11
338,B Cells 05,3
339,CD8 T 05,24
340,CD4 T 06,12
341,B Cells 19,8
342,ILCs 18,40
343,Others 02,50
344,B Cells 05,3
345,Myeloid 03,43
346,CD8 T 01,22
347,B Cells 05,3
348,CD4 T 06,12
349,B Cells 12,5
350,CD4 T 01,11
351,CD4 T 06,12
352,CD8 T 05,24
353,CD4 T 08,13
354,CD4 T 01,11
355,CD4 T 01,11
356,CD4 T 06,12
357,CD8 T 04,23
358,ILCs 09,36
359,CD4 T 14,16
360,B Cells 12,5
361,CD4 T 16,18
362,CD4 T 14,16
363,CD8 T 05,24
364,CD4 T 01,11
365,CD4 T 06,12
366,CD4 T 06,12
367,Others 11,53
368,CD8 T 05,24
369,CD8 T 08,27
370,B Cells 12,5
371,CD4 T 06,12
372,CD4 T 01,11
373,CD8 T 05,24
374,CD4 T 06,12
375,ILCs 09,36
376,CD4 T 06,12
377,ILCs 19,41
378,B Cells 12,5
379,CD8 T 06,25
380,CD4 T 06,12
381,CD4 T 12,15
382,CD8 T 10,28
383,CD4 T 01,11
384,CD4 T 06,12
385,B Cells 19,8
386,ILCs 18,40
387,CD4 T 15,17
388,B Cells 05,3
389,B Cells 12,5
390,TCRgd 04,57
391,CD4 T 06,12
392,CD4 T 16,18
393,B Cells 05,3
394,ILCs 09,36
395,ILCs 16,39
396,CD4 T 06,12
397,CD4 T 06,12
398,CD8 T 07,26
399,CD4 T 12,15
400,CD4 T 01,11
401,CD4 T 01,11
402,Myeloid 03,43
403,CD8 T 01,22
404,CD4 T 06,12
405,ILCs 09,36
406,CD4 T 15,17
407,CD4 T 01,11
408,Discard,31
409,CD4 T 06,12
410,CD4 T 06,12
411,CD8 T 05,24
412,CD4 T 06,12
413,ILCs 09,36
414,CD4 T 06,12
415,ILCs 02,33
416,CD4 T 17,19
417,ILCs 02,33
418,Discard,31
419,CD8 T 01,22
420,ILCs 02,33
421,CD8 T 05,24
422,CD4 T 01,11
423,B Cells 16,7
424,CD4 T 15,17
425,CD4 T 12,15
426,CD4 T 16,18
427,ILCs 02,33
428,CD4 T 01,11
429,CD4 T 14,16
430,ILCs 09,36
431,ILCs 19,41
432,CD4 T 01,11
433,CD4 T 06,12
434,ILCs 09,36
435,CD8 T 05,24
436,CD4 T 06,12
437,CD4 T 06,12
438,CD4 T 06,12
439,CD4 T 06,12
440,CD8 T 08,27
441,CD4 T 12,15
442,CD4 T 06,12
443,CD4 T 01,11
444,CD8 T 05,24
445,CD4 T 06,12
446,CD4 T 15,17
447,CD4 T 06,12
448,CD8 T 05,24
449,CD4 T 14,16
450,CD4 T 01,11
451,CD4 T 01,11
452,CD4 T 01,11
453,TCRgd 01,54
454,CD4 T 17,19
455,ILCs 09,36
456,CD4 T 01,11
457,CD4 T 01,11
458,CD4 T 01,11
459,CD4 T 06,12
460,CD4 T 06,12
461,CD4 T 06,12
462,B Cells 19,8
463,CD4 T 01,11
464,CD4 T 06,12
465,B Cells 01,0
466,CD4 T 01,11
467,ILCs 09,36
468,B Cells 12,5
469,CD8 T 14,29
470,CD4 T 06,12
471,CD4 T 06,12
472,CD4 T 08,13
473,CD8 T 07,26
474,CD4 T 06,12
475,CD4 T 17,19
476,CD8 T 05,24
477,B Cells 05,3
478,CD8 T 05,24
479,CD4 T 01,11
480,ILCs 02,33
481,ILCs 09,36
482,B Cells 05,3
483,CD8 T 14,29
484,CD4 T 01,11
485,B Cells 19,8
486,CD4 T 01,11
487,CD8 T 06,25
488,CD4 T 06,12
489,Myeloid 03,43
490,CD4 T 15,17
491,CD8 T 06,25
492,CD8 T 07,26
493,CD8 T 05,24
494,B Cells 05,3
495,ILCs 09,36
496,ILCs 03,34
497,ILCs 09,36
498,CD8 T 10,28
499,CD4 T 01,11
500,CD4 T 15,17
501,B Cells 05,3
502,B Cells 05,3
503,CD4 T 06,12
504,CD8 T 05,24
505,CD4 T 06,12
506,ILCs 09,36
507,CD8 T 01,22
508,CD8 T 01,22
509,ILCs 18,40
510,CD4 T 06,12
511,CD4 T 06,12
512,CD4 T 01,11
513,ILCs 09,36
514,CD4 T 12,15
515,B Cells 12,5
516,CD4 T 06,12
517,CD8 T 05,24
518,CD4 T 01,11
519,CD4 T 14,16
520,CD4 T 16,18
521,CD4 T 01,11
522,CD4 T 15,17
523,CD8 T 05,24
524,CD4 T 06,12
525,ILCs 02,33
526,CD4 T 01,11
527,CD4 T 01,11
528,Discard,31
529,TCRgd 02,55
530,B Cells 19,8
531,ILCs 04,35
532,ILCs 09,36
533,B Cells 05,3
534,CD4 T 01,11
535,CD4 T 06,12
536,B Cells 05,3
537,CD4 T 16,18
538,B Cells 05,3
539,TCRgd 02,55
540,CD4 T 14,16
541,B Cells 21,9
542,CD4 T 14,16
543,CD4 T 01,11
544,CD8 T 05,24
545,CD8 T 05,24
546,ILCs 09,36
547,B Cells 05,3
548,B Cells 12,5
549,CD4 T 17,19
550,ILCs 18,40
551,ILCs 18,40
552,B Cells 12,5
553,CD4 T 01,11
554,CD4 T 06,12
555,ILCs 19,41
556,CD4 T 06,12
557,CD4 T 12,15
558,CD4 T 17,19
559,CD4 T 06,12
560,CD8 T 05,24
561,CD4 T 06,12
562,B Cells 01,0
563,ILCs 01,32
564,CD4 T 06,12
565,CD4 T 06,12
566,B Cells 12,5
567,CD4 T 06,12
568,CD4 T 15,17
569,TCRgd 02,55
570,CD4 T 14,16
571,CD4 T 17,19
572,CD8 T 01,22
573,CD8 T 05,24
574,CD4 T 01,11
575,CD4 T 12,15
576,CD4 T 01,11
577,CD4 T 08,13
578,B Cells 16,7
579,CD4 T 14,16
580,CD4 T 18,20
581,CD8 T 06,25
582,CD4 T 01,11
583,CD4 T 15,17
584,CD4 T 06,12
585,CD4 T 18,20
586,B Cells 05,3
587,CD4 T 06,12
588,ILCs 09,36
589,B Cells 12,5
590,TCRgd 03,56
591,CD4 T 01,11
592,CD8 T 05,24
593,ILCs 11,38
594,CD4 T 06,12
595,CD4 T 06,12
596,ILCs 09,36
597,CD4 T 06,12
598,CD4 T 16,18
599,CD4 T 06,12
600,CD4 T 06,12
601,CD8 T 06,25
602,CD4 T 06,12
603,CD4 T 01,11
604,Discard,31
605,CD4 T 06,12
606,ILCs 09,36
607,Myeloid 03,43
608,CD8 T 04,23
609,CD4 T 06,12
610,ILCs 09,36
611,B Cells 12,5
612,B Cells 05,3
613,CD4 T 15,17
614,CD4 T 01,11
615,CD8 T 06,25
616,Myeloid 03,43
617,CD4 T 06,12
618,CD8 T 05,24
619,B Cells 21,9
620,ILCs 10,37
621,CD4 T 01,11
622,CD4 T 01,11
623,CD4 T 06,12
624,ILCs 09,36
625,ILCs 09,36
626,B Cells 05,3
627,CD8 T 05,24
628,ILCs 04,35
629,ILCs 02,33
630,TCRgd 02,55
631,ILCs 16,39
632,CD8 T 01,22
633,CD4 T 14,16
634,B Cells 12,5
635,CD4 T 01,11
636,CD8 T 14,29
637,CD4 T 15,17
638,ILCs 04,35
639,CD4 T 01,11
640,ILCs 09,36
641,CD4 T 06,12
642,CD4 T 14,16
643,CD4 T 15,17
644,ILCs 09,36
645,ILCs 19,41
646,CD4 T 06,12
647,CD4 T 06,12
648,CD8 T 10,28
649,CD4 T 14,16
650,CD4 T 16,18
651,CD4 T 01,11
652,B Cells 05,3
653,B Cells 19,8
654,CD4 T 06,12
655,CD4 T 06,12
656,CD4 T 01,11
657,CD4 T 17,19
658,CD4 T 14,16
659,ILCs 09,36
660,CD8 T 17,30
661,CD4 T 01,11
662,Myeloid 03,43
663,ILCs 09,36
664,CD8 T 05,24
665,CD4 T 06,12
666,ILCs 19,41
667,CD4 T 01,11
668,B Cells 05,3
669,B Cells 05,3
670,Discard,31
671,ILCs 09,36
672,ILCs 16,39
673,ILCs 04,35
674,ILCs 09,36
675,CD4 T 06,12
676,CD8 T 01,22
677,CD4 T 06,12
678,ILCs 02,33
679,CD8 T 01,22
680,CD4 T 06,12
681,B Cells 05,3
682,CD4 T 06,12
683,TCRgd 02,55
684,ILCs 19,41
685,Myeloid 03,43
686,CD4 T 01,11
687,CD4 T 12,15
688,CD4 T 14,16
689,CD4 T 06,12
690,CD4 T 06,12
691,CD4 T 12,15
692,CD4 T 01,11
693,CD8 T 05,24
694,CD4 T 06,12
695,CD4 T 06,12
696,CD4 T 15,17
697,CD4 T 01,11
698,TCRgd 02,55
699,CD4 T 01,11
700,B Cells 05,3
701,CD4 T 15,17
702,CD4 T 06,12
703,CD4 T 01,11
704,B Cells 03,2
705,TCRgd 02,55
706,CD8 T 01,22
707,CD4 T 01,11
708,B Cells 05,3
709,CD8 T 10,28
710,ILCs 09,36
711,CD4 T 06,12
712,CD4 T 06,12
713,B Cells 19,8
714,ILCs 09,36
715,ILCs 09,36
716,B Cells 05,3
717,CD4 T 14,16
718,CD4 T 01,11
719,CD4 T 01,11
720,ILCs 09,36
721,CD4 T 01,11
722,B Cells 05,3
723,CD4 T 14,16
724,ILCs 09,36
725,CD4 T 06,12
726,CD8 T 05,24
727,CD4 T 15,17
728,CD4 T 06,12
729,CD4 T 06,12
730,ILCs 09,36
731,B Cells 05,3
732,CD4 T 15,17
733,CD4 T 01,11
734,CD4 T 06,12
735,ILCs 09,36
736,B Cells 05,3
737,CD4 T 01,11
738,CD4 T 06,12
739,CD4 T 01,11
740,CD4 T 16,18
741,B Cells 12,5
742,B Cells 05,3
743,CD4 T 14,16
744,B Cells 05,3
745,B Cells 05,3
746,CD4 T 12,15
747,ILCs 09,36
748,ILCs 09,36
749,CD4 T 16,18
750,CD8 T 17,30
751,CD4 T 14,16
752,CD4 T 01,11
753,B Cells 05,3
754,CD4 T 14,16
755,CD4 T 01,11
756,B Cells 05,3
757,CD4 T 14,16
758,ILCs 09,36
759,TCRgd 03,56
760,CD4 T 01,11
761,TCRgd 02,55
762,CD4 T 14,16
763,CD4 T 06,12
764,B Cells 05,3
765,CD4 T 01,11
766,CD4 T 06,12
767,ILCs 10,37
768,CD4 T 18,20
769,CD4 T 06,12
770,B Cells 19,8
771,Myeloid 21,48
772,CD8 T 01,22
773,ILCs 16,39
774,ILCs 09,36
775,CD4 T 01,11
776,B Cells 12,5
777,CD8 T 05,24
778,CD4 T 06,12
779,CD4 T 06,12
780,CD8 T 01,22
781,ILCs 18,40
782,Myeloid 03,43
783,ILCs 09,36
784,CD4 T 16,18
785,CD4 T 17,19
786,CD4 T 06,12
787,ILCs 19,41
788,B Cells 21,9
789,B Cells 05,3
790,CD4 T 14,16
791,CD4 T 11,14
792,ILCs 09,36
793,CD4 T 06,12
794,CD8 T 10,28
795,B Cells 12,5
796,CD4 T 01,11
797,ILCs 04,35
798,CD4 T 06,12
799,CD8 T 01,22
800,CD4 T 06,12
801,CD4 T 17,19
802,ILCs 19,41
803,CD8 T 10,28
804,B Cells 05,3
805,CD4 T 01,11
806,CD4 T 01,11
807,CD4 T 01,11
808,ILCs 16,39
809,Myeloid 03,43
810,CD4 T 06,12
811,ILCs 09,36
812,CD4 T 01,11
813,CD4 T 06,12
814,ILCs 09,36
815,CD4 T 14,16
816,B Cells 19,8
817,CD4 T 06,12
818,B Cells 05,3
819,ILCs 09,36
820,B Cells 05,3
821,CD4 T 16,18
822,CD8 T 05,24
823,CD4 T 06,12
824,CD4 T 14,16
825,CD4 T 06,12
826,TCRgd 01,54
827,CD8 T 08,27
828,CD4 T 19,21
829,CD4 T 12,15
830,ILCs 09,36
831,CD4 T 06,12
832,CD4 T 01,11
833,B Cells 19,8
834,CD8 T 05,24
835,CD4 T 06,12
836,B Cells 05,3
837,ILCs 16,39
838,ILCs 10,37
839,CD8 T 05,24
840,ILCs 02,33
841,CD8 T 01,22
842,CD4 T 01,11
843,CD4 T 08,13
844,CD4 T 01,11
845,ILCs 09,36
846,TCRgd 01,54
847,CD4 T 01,11
848,ILCs 02,33
849,CD4 T 01,11
850,CD4 T 06,12
851,CD4 T 06,12
852,ILCs 09,36
853,ILCs 11,38
854,CD4 T 06,12
855,CD4 T 12,15
856,B Cells 12,5
857,CD4 T 06,12
858,CD4 T 17,19
859,CD4 T 06,12
860,CD4 T 17,19
861,CD4 T 06,12
862,CD4 T 06,12
863,CD4 T 12,15
864,CD4 T 01,11
865,CD4 T 17,19
866,CD8 T 01,22
867,B Cells 05,3
868,CD4 T 19,21
869,Myeloid 03,43
870,CD8 T 07,26
871,CD4 T 14,16
872,ILCs 09,36
873,B Cells 05,3
874,CD8 T 05,24
875,CD4 T 01,11
876,ILCs 09,36
877,CD4 T 01,11
878,CD4 T 16,18
879,CD4 T 01,11
880,CD4 T 01,11
881,CD4 T 01,11
882,CD4 T 06,12
883,CD4 T 12,15
884,CD4 T 18,20
885,TCRgd 04,57
886,B Cells 05,3
887,B Cells 19,8
888,CD4 T 06,12
889,CD4 T 01,11
890,CD8 T 05,24
891,B Cells 21,9
892,CD4 T 12,15
893,CD8 T 05,24
894,CD4 T 06,12
895,CD8 T 05,24
896,CD8 T 08,27
897,CD4 T 06,12
898,ILCs 10,37
899,CD4 T 01,11
900,CD8 T 07,26
901,Others 11,53
902,ILCs 09,36
903,CD4 T 08,13
904,CD4 T 01,11
905,CD4 T 17,19
906,CD4 T 06,12
907,CD4 T 14,16
908,CD4 T 19,21
909,B Cells 19,8
910,CD4 T 19,21
911,CD4 T 15,17
912,CD4 T 06,12
913,CD4 T 06,12
914,CD4 T 06,12
915,B Cells 12,5
916,CD4 T 06,12
917,CD4 T 01,11
918,CD8 T 05,24
919,ILCs 04,35
920,CD4 T 01,11
921,Myeloid 17,45
922,CD8 T 05,24
923,CD4 T 06,12
924,CD4 T 06,12
925,B Cells 21,9
926,CD8 T 05,24
927,CD4 T 14,16
928,CD8 T 01,22
929,CD4 T 18,20
930,CD4 T 01,11
931,CD4 T 01,11
932,ILCs 09,36
933,CD8 T 06,25
934,CD4 T 14,16
935,CD4 T 14,16
936,CD4 T 19,21
937,CD4 T 19,21
938,B Cells 21,9
939,CD4 T 01,11
940,TCRgd 03,56
941,ILCs 19,41
942,CD4 T 01,11
943,CD8 T 01,22
944,CD4 T 01,11
945,CD8 T 07,26
946,B Cells 03,2
947,CD4 T 14,16
948,ILCs 19,41
949,CD4 T 01,11
950,CD8 T 05,24
951,CD4 T 06,12
952,ILCs 18,40
953,ILCs 09,36
954,CD4 T 06,12
955,CD4 T 06,12
956,CD4 T 01,11
957,CD4 T 12,15
958,B Cells 12,5
959,CD4 T 06,12
960,TCRgd 02,55
961,B Cells 19,8
962,ILCs 04,35
963,ILCs 18,40
964,ILCs 16,39
965,CD4 T 12,15
966,CD4 T 08,13
967,CD4 T 01,11
968,CD4 T 06,12
969,CD4 T 01,11
970,CD4 T 19,21
971,CD4 T 06,12
972,CD4 T 01,11
973,CD4 T 01,11
974,CD4 T 16,18
975,CD4 T 01,11
976,CD4 T 06,12
977,CD8 T 05,24
978,CD4 T 16,18
979,CD8 T 01,22
980,CD4 T 06,12
981,CD4 T 06,12
982,CD4 T 06,12
983,CD4 T 06,12
984,B Cells 12,5
985,ILCs 16,39
986,ILCs 09,36
987,ILCs 18,40
988,CD8 T 05,24
989,TCRgd 02,55
990,CD4 T 06,12
991,CD4 T 01,11
992,CD4 T 12,15
993,ILCs 09,36
994,CD4 T 01,11
995,Discard,31
996,CD8 T 06,25
997,CD4 T 18,20
998,ILCs 09,36
999,CD4 T 06,12
1000,CD8 T 01,22
1001,CD4 T 19,21
1002,CD4 T 17,19
1003,CD4 T 14,16
1004,ILCs 09,36
1005,ILCs 19,41
1006,Discard,31
1007,CD4 T 01,11
1008,ILCs 02,33
1009,CD8 T 05,24
1010,ILCs 09,36
1011,CD4 T 06,12
1012,B Cells 05,3
1013,CD8 T 05,24
1014,CD4 T 06,12
1015,CD4 T 14,16
1016,CD4 T 06,12
1017,ILCs 11,38
1018,B Cells 02,1
1019,CD4 T 06,12
1020,B Cells 05,3
1021,CD4 T 01,11
1022,CD8 T 05,24
1023,B Cells 05,3
1024,CD4 T 01,11
1025,ILCs 02,33
1026,TCRgd 02,55
1027,CD4 T 06,12
1028,CD8 T 05,24
1029,B Cells 16,7
1030,CD8 T 01,22
1031,CD4 T 01,11
1032,B Cells 05,3
1033,ILCs 19,41
1034,CD4 T 06,12
1035,CD4 T 01,11
1036,CD4 T 01,11
1037,CD4 T 06,12
1038,CD8 T 06,25
1039,ILCs 04,35
1040,CD4 T 06,12
1041,CD4 T 17,19
1042,CD4 T 06,12
1043,CD4 T 06,12
1044,CD4 T 06,12
1045,CD4 T 06,12
1046,B Cells 05,3
1047,CD4 T 01,11
1048,CD4 T 06,12
1049,CD4 T 06,12
1050,CD4 T 06,12
1051,CD4 T 01,11
1052,ILCs 09,36
1053,CD4 T 06,12
1054,CD4 T 01,11
1055,CD4 T 06,12
1056,CD4 T 01,11
1057,CD4 T 01,11
1058,CD4 T 06,12
1059,CD4 T 06,12
1060,CD4 T 01,11
1061,CD4 T 01,11
1062,CD4 T 06,12
1063,B Cells 05,3
1064,CD4 T 06,12
1065,ILCs 16,39
1066,CD8 T 07,26
1067,CD4 T 06,12
1068,CD4 T 06,12
1069,CD4 T 01,11
1070,B Cells 19,8
1071,CD4 T 06,12
1072,CD4 T 16,18
1073,CD8 T 01,22
1074,B Cells 05,3
1075,CD4 T 06,12
1076,CD4 T 12,15
1077,B Cells 19,8
1078,CD8 T 14,29
1079,B Cells 05,3
1080,CD4 T 06,12
1081,CD4 T 12,15
1082,CD4 T 15,17
1083,CD4 T 01,11
1084,Others 11,53
1085,B Cells 16,7
1086,B Cells 05,3
1087,CD4 T 17,19
1088,CD4 T 06,12
1089,B Cells 05,3
1090,CD4 T 06,12
1091,CD4 T 12,15
1092,CD4 T 06,12
1093,CD4 T 15,17
1094,ILCs 04,35
1095,CD4 T 15,17
1096,B Cells 05,3
1097,CD8 T 05,24
1098,CD8 T 01,22
1099,B Cells 05,3
1100,CD4 T 06,12
1101,CD4 T 01,11
1102,CD8 T 05,24
1103,CD4 T 01,11
1104,B Cells 12,5
1105,CD4 T 01,11
1106,CD4 T 01,11
1107,ILCs 19,41
1108,TCRgd 02,55
1109,B Cells 21,9
1110,B Cells 01,0
1111,CD8 T 08,27
1112,ILCs 19,41
1113,CD4 T 14,16
1114,CD4 T 15,17
1115,Myeloid 03,43
1116,CD4 T 06,12
1117,CD4 T 01,11
1118,ILCs 09,36
1119,CD4 T 01,11
1120,CD4 T 06,12
1121,ILCs 09,36
1122,Discard,31
1123,CD4 T 06,12
1124,B Cells 02,1
1125,CD4 T 06,12
1126,CD4 T 12,15
1127,CD4 T 06,12
1128,CD4 T 01,11
1129,CD4 T 06,12
1130,CD4 T 06,12
1131,CD4 T 01,11
1132,CD8 T 01,22
1133,B Cells 01,0
1134,CD4 T 08,13
1135,ILCs 09,36
1136,CD4 T 08,13
1137,CD4 T 15,17
1138,ILCs 02,33
1139,B Cells 05,3
1140,B Cells 05,3
1141,CD4 T 01,11
1142,ILCs 09,36
1143,B Cells 05,3
1144,CD4 T 17,19
1145,CD4 T 06,12
1146,CD8 T 05,24
1147,ILCs 01,32
1148,CD8 T 01,22
1149,B Cells 12,5
1150,CD4 T 12,15
1151,CD4 T 06,12
1152,CD4 T 01,11
1153,CD8 T 14,29
1154,CD4 T 17,19
1155,CD4 T 15,17
1156,CD4 T 01,11
1157,ILCs 09,36
1158,Others 11,53
1159,CD4 T 01,11
1160,ILCs 02,33
1161,CD4 T 01,11
1162,CD4 T 06,12
1163,ILCs 09,36
1164,CD8 T 05,24
1165,CD4 T 01,11
1166,CD4 T 16,18
1167,CD4 T 01,11
1168,B Cells 21,9
1169,CD4 T 01,11
1170,CD8 T 05,24
1171,B Cells 21,9
1172,B Cells 12,5
1173,B Cells 05,3
1174,CD8 T 06,25
1175,B Cells 05,3
1176,CD4 T 18,20
1177,ILCs 02,33
1178,CD4 T 06,12
1179,CD8 T 17,30
1180,CD8 T 01,22
1181,ILCs 09,36
1182,ILCs 18,40
1183,CD4 T 01,11
