,0,label
230,CD8 T 08,27
231,CD8 T 06,25
232,Myeloid 17,45
233,CD4 T 08,13
234,Myeloid 03,43
235,CD4 T 01,11
236,CD4 T 08,13
237,Myeloid 03,43
238,CD8 T 05,24
239,B Cells 16,7
240,CD8 T 01,22
241,CD4 T 12,15
242,CD4 T 01,11
243,CD4 T 06,12
244,ILCs 02,33
245,Discard,31
246,Myeloid 03,43
247,CD8 T 07,26
248,CD8 T 01,22
249,B Cells 05,3
250,CD8 T 01,22
251,CD4 T 06,12
252,CD8 T 05,24
253,ILCs 09,36
254,Others 11,53
255,CD4 T 08,13
256,CD4 T 01,11
257,CD8 T 01,22
258,B Cells 02,1
259,Myeloid 03,43
260,Myeloid 03,43
261,Myeloid 03,43
262,ILCs 16,39
263,CD4 T 01,11
264,CD4 T 08,13
265,CD4 T 01,11
266,Myeloid 03,43
267,CD4 T 01,11
268,CD4 T 06,12
269,CD4 T 01,11
270,Myeloid 03,43
271,TCRgd 04,57
272,CD4 T 01,11
273,CD4 T 01,11
274,CD4 T 11,14
275,CD4 T 18,20
276,ILCs 02,33
277,CD4 T 06,12
278,CD8 T 07,26
279,Myeloid 03,43
280,Myeloid 03,43
281,CD4 T 14,16
282,ILCs 16,39
283,Myeloid 03,43
284,CD4 T 14,16
285,CD8 T 07,26
286,ILCs 10,37
287,CD4 T 14,16
288,CD4 T 01,11
289,CD4 T 01,11
290,CD8 T 01,22
291,CD4 T 01,11
292,CD4 T 06,12
293,CD4 T 01,11
294,CD4 T 17,19
295,Myeloid 03,43
296,CD8 T 05,24
297,CD4 T 01,11
298,TCRgd 04,57
299,CD4 T 14,16
300,Myeloid 03,43
301,CD4 T 01,11
302,Myeloid 17,45
303,CD4 T 01,11
304,CD4 T 06,12
305,CD4 T 01,11
306,CD4 T 01,11
307,CD4 T 14,16
308,Myeloid 03,43
309,CD4 T 01,11
310,TCRgd 02,55
311,CD4 T 01,11
312,CD4 T 15,17
313,B Cells 05,3
314,B Cells 05,3
315,CD8 T 01,22
316,CD4 T 01,11
317,TCRgd 01,54
318,Myeloid 03,43
319,CD4 T 01,11
320,ILCs 09,36
321,CD4 T 12,15
322,CD4 T 01,11
323,Myeloid 03,43
324,CD4 T 01,11
325,CD4 T 01,11
326,TCRgd 01,54
327,CD4 T 01,11
328,CD8 T 01,22
329,CD4 T 01,11
330,CD4 T 12,15
331,CD8 T 01,22
332,CD8 T 01,22
333,CD8 T 01,22
334,Myeloid 03,43
335,Myeloid 03,43
336,Myeloid 03,43
337,CD4 T 01,11
338,B Cells 05,3
339,CD4 T 01,11
340,TCRgd 03,56
341,CD4 T 01,11
342,CD4 T 15,17
343,Myeloid 03,43
344,B Cells 05,3
345,CD4 T 01,11
346,CD4 T 12,15
347,CD4 T 14,16
348,CD8 T 01,22
349,B Cells 19,8
350,CD4 T 01,11
351,CD4 T 06,12
352,B Cells 19,8
353,B Cells 02,1
354,CD8 T 06,25
355,CD4 T 01,11
356,CD4 T 01,11
357,CD4 T 01,11
358,ILCs 10,37
359,CD8 T 01,22
360,CD8 T 08,27
361,Myeloid 03,43
362,CD4 T 14,16
363,Myeloid 03,43
364,Myeloid 03,43
365,B Cells 12,5
366,CD8 T 01,22
367,Myeloid 03,43
368,ILCs 04,35
369,CD4 T 15,17
370,CD4 T 01,11
371,B Cells 05,3
372,CD4 T 01,11
373,CD8 T 01,22
374,Myeloid 03,43
375,Discard,31
376,CD8 T 01,22
377,CD8 T 01,22
378,CD4 T 01,11
379,CD8 T 01,22
380,CD8 T 01,22
381,CD8 T 05,24
382,B Cells 05,3
383,B Cells 05,3
384,CD4 T 01,11
385,CD4 T 01,11
386,Myeloid 03,43
387,CD4 T 14,16
388,CD4 T 14,16
389,CD4 T 18,20
390,CD8 T 01,22
391,CD8 T 01,22
392,CD4 T 01,11
393,CD8 T 08,27
394,CD4 T 14,16
395,CD4 T 01,11
396,ILCs 09,36
397,CD8 T 05,24
398,ILCs 18,40
399,CD4 T 01,11
400,CD8 T 05,24
401,CD4 T 15,17
402,CD8 T 01,22
403,ILCs 04,35
404,CD8 T 01,22
405,CD4 T 01,11
406,CD4 T 01,11
407,Myeloid 03,43
408,CD4 T 01,11
409,CD4 T 01,11
410,CD4 T 08,13
411,CD4 T 01,11
412,CD4 T 01,11
413,CD4 T 01,11
414,CD4 T 01,11
415,ILCs 19,41
416,ILCs 03,34
417,CD4 T 01,11
418,CD8 T 01,22
419,CD8 T 05,24
420,CD4 T 01,11
421,CD4 T 06,12
422,TCRgd 02,55
423,B Cells 05,3
424,CD8 T 01,22
425,Myeloid 17,45
426,CD4 T 01,11
427,CD4 T 01,11
428,CD4 T 01,11
429,CD4 T 06,12
430,CD8 T 01,22
431,CD4 T 01,11
432,CD4 T 06,12
433,B Cells 05,3
434,Myeloid 17,45
435,CD4 T 01,11
436,B Cells 05,3
437,CD8 T 01,22
438,CD4 T 14,16
439,Myeloid 03,43
440,CD4 T 18,20
441,CD4 T 06,12
442,Myeloid 10,44
443,CD4 T 06,12
444,Myeloid 19,46
445,Myeloid 03,43
446,B Cells 05,3
447,CD4 T 15,17
448,TCRgd 01,54
449,CD4 T 06,12
450,CD4 T 01,11
451,CD4 T 06,12
452,CD4 T 01,11
453,CD8 T 05,24
454,TCRgd 02,55
455,CD4 T 14,16
456,CD4 T 06,12
457,B Cells 05,3
458,CD4 T 01,11
459,CD4 T 17,19
460,CD4 T 14,16
461,CD8 T 01,22
462,CD4 T 14,16
463,CD8 T 01,22
464,CD4 T 01,11
465,CD8 T 05,24
466,TCRgd 02,55
467,CD8 T 05,24
468,CD4 T 11,14
469,CD4 T 14,16
470,TCRgd 01,54
471,ILCs 09,36
472,ILCs 19,41
473,CD4 T 01,11
474,Myeloid 03,43
475,CD4 T 14,16
476,Myeloid 03,43
477,B Cells 05,3
478,CD4 T 12,15
479,CD4 T 14,16
480,CD4 T 01,11
481,B Cells 05,3
482,CD4 T 14,16
483,CD8 T 01,22
484,CD8 T 08,27
485,Myeloid 03,43
486,B Cells 12,5
487,ILCs 16,39
488,CD4 T 08,13
489,CD8 T 01,22
490,CD4 T 12,15
491,ILCs 09,36
492,B Cells 16,7
493,TCRgd 03,56
494,ILCs 02,33
495,ILCs 04,35
496,TCRgd 01,54
497,CD4 T 14,16
498,CD4 T 01,11
499,B Cells 05,3
500,CD4 T 06,12
501,B Cells 05,3
502,Myeloid 10,44
503,CD4 T 01,11
504,Myeloid 03,43
505,CD4 T 14,16
506,Myeloid 03,43
507,CD8 T 01,22
508,CD4 T 01,11
509,CD8 T 01,22
510,CD4 T 01,11
511,CD8 T 01,22
512,B Cells 21,9
513,CD8 T 01,22
514,CD4 T 06,12
515,CD4 T 12,15
516,CD4 T 01,11
517,Myeloid 03,43
518,CD4 T 01,11
519,CD4 T 14,16
520,CD4 T 01,11
521,CD4 T 01,11
522,CD4 T 01,11
523,Myeloid 03,43
524,ILCs 16,39
525,Myeloid 20,47
526,CD8 T 06,25
527,CD4 T 01,11
528,Myeloid 03,43
529,B Cells 05,3
530,TCRgd 02,55
531,CD4 T 01,11
532,Myeloid 03,43
533,B Cells 05,3
534,CD4 T 01,11
535,ILCs 02,33
536,CD8 T 01,22
537,CD4 T 01,11
538,CD4 T 01,11
539,CD4 T 01,11
540,CD4 T 01,11
541,TCRgd 01,54
542,CD8 T 01,22
543,CD4 T 01,11
544,B Cells 05,3
545,CD4 T 01,11
546,CD8 T 17,30
547,CD4 T 01,11
548,CD8 T 01,22
549,Myeloid 03,43
550,B Cells 12,5
551,Myeloid 03,43
552,CD8 T 01,22
553,Myeloid 03,43
554,Discard,31
555,Myeloid 03,43
556,CD8 T 01,22
557,CD8 T 01,22
558,CD4 T 06,12
559,CD8 T 01,22
560,TCRgd 01,54
561,CD4 T 01,11
562,ILCs 02,33
563,ILCs 16,39
564,CD8 T 07,26
565,CD8 T 06,25
566,B Cells 19,8
567,Others 11,53
568,CD8 T 01,22
569,ILCs 16,39
570,Myeloid 03,43
571,CD4 T 01,11
572,CD4 T 06,12
573,CD4 T 01,11
574,CD8 T 01,22
575,CD8 T 01,22
576,CD4 T 01,11
577,CD8 T 01,22
578,Myeloid 03,43
579,CD4 T 06,12
580,Myeloid 03,43
581,CD4 T 01,11
582,CD4 T 12,15
583,CD4 T 06,12
584,CD4 T 01,11
585,CD4 T 06,12
586,B Cells 12,5
587,CD8 T 01,22
588,CD4 T 14,16
589,CD4 T 01,11
590,CD4 T 01,11
591,ILCs 16,39
592,CD4 T 01,11
593,CD8 T 01,22
594,CD8 T 05,24
595,CD4 T 11,14
596,CD4 T 01,11
597,B Cells 19,8
598,CD8 T 01,22
599,Myeloid 03,43
600,CD4 T 01,11
601,CD8 T 06,25
602,Myeloid 03,43
603,ILCs 19,41
604,Myeloid 03,43
605,B Cells 05,3
606,ILCs 04,35
607,CD4 T 14,16
608,CD4 T 01,11
609,CD8 T 01,22
610,CD8 T 01,22
611,CD8 T 01,22
612,CD4 T 01,11
613,ILCs 09,36
614,Myeloid 03,43
615,CD8 T 01,22
616,CD4 T 01,11
617,CD4 T 14,16
618,CD4 T 01,11
619,CD8 T 01,22
620,CD4 T 06,12
621,CD4 T 15,17
622,ILCs 16,39
623,ILCs 16,39
624,CD4 T 14,16
625,CD8 T 08,27
626,ILCs 09,36
627,CD8 T 06,25
628,Myeloid 03,43
629,CD4 T 08,13
630,CD4 T 15,17
631,Myeloid 03,43
632,CD8 T 06,25
633,B Cells 02,1
634,Myeloid 03,43
635,CD4 T 01,11
636,CD4 T 12,15
637,CD4 T 06,12
638,CD4 T 01,11
639,Myeloid 17,45
640,CD4 T 01,11
641,Myeloid 03,43
642,CD4 T 01,11
643,Myeloid 17,45
644,CD4 T 14,16
645,CD8 T 08,27
646,B Cells 05,3
647,CD4 T 14,16
648,CD8 T 01,22
649,CD8 T 01,22
650,ILCs 02,33
651,CD8 T 07,26
652,B Cells 05,3
653,CD4 T 01,11
654,CD8 T 01,22
655,B Cells 12,5
656,TCRgd 01,54
657,TCRgd 01,54
658,CD4 T 01,11
659,CD4 T 06,12
660,Myeloid 03,43
661,ILCs 02,33
662,B Cells 14,6
663,CD4 T 01,11
664,B Cells 05,3
665,CD4 T 01,11
666,CD4 T 01,11
667,ILCs 16,39
668,Myeloid 17,45
669,CD4 T 01,11
670,Myeloid 17,45
671,CD8 T 05,24
672,CD4 T 01,11
673,B Cells 05,3
674,CD4 T 01,11
675,B Cells 05,3
676,Myeloid 17,45
677,CD4 T 01,11
678,CD4 T 14,16
679,ILCs 09,36
680,CD8 T 01,22
681,ILCs 16,39
682,CD4 T 14,16
683,CD4 T 01,11
684,CD4 T 14,16
685,B Cells 05,3
686,B Cells 05,3
687,Myeloid 03,43
688,TCRgd 02,55
689,CD4 T 01,11
690,CD4 T 01,11
691,ILCs 11,38
692,CD4 T 01,11
693,CD4 T 01,11
694,CD8 T 01,22
695,CD8 T 06,25
696,ILCs 16,39
697,CD8 T 08,27
698,Myeloid 21,48
699,CD4 T 01,11
700,CD4 T 01,11
701,Myeloid 17,45
702,CD8 T 01,22
703,CD8 T 01,22
704,CD8 T 01,22
705,CD4 T 01,11
706,CD4 T 12,15
707,Myeloid 17,45
708,CD4 T 01,11
709,CD4 T 01,11
710,CD4 T 06,12
711,CD4 T 01,11
712,CD4 T 18,20
713,CD4 T 06,12
714,Myeloid 03,43
715,ILCs 01,32
716,CD4 T 06,12
717,CD4 T 01,11
718,CD4 T 06,12
719,B Cells 05,3
720,TCRgd 02,55
721,CD4 T 06,12
722,ILCs 09,36
723,CD8 T 01,22
724,Myeloid 03,43
725,CD4 T 01,11
726,CD8 T 01,22
727,ILCs 16,39
728,TCRgd 02,55
729,CD4 T 01,11
730,CD4 T 16,18
731,CD4 T 01,11
732,Myeloid 03,43
733,CD8 T 01,22
734,CD4 T 01,11
735,CD4 T 01,11
736,TCRgd 02,55
737,B Cells 19,8
738,CD8 T 05,24
739,CD4 T 14,16
740,CD4 T 01,11
741,CD4 T 01,11
742,Myeloid 03,43
743,B Cells 21,9
744,CD8 T 01,22
745,CD4 T 01,11
746,CD4 T 14,16
747,CD8 T 01,22
748,CD4 T 17,19
749,CD4 T 01,11
750,TCRgd 02,55
751,CD8 T 05,24
752,CD8 T 01,22
753,CD8 T 01,22
754,CD4 T 01,11
755,CD4 T 01,11
756,CD4 T 14,16
757,CD4 T 15,17
758,CD4 T 15,17
759,CD4 T 06,12
760,CD4 T 01,11
761,CD4 T 06,12
762,CD4 T 14,16
763,CD4 T 01,11
764,B Cells 19,8
765,Myeloid 03,43
766,Discard,31
767,CD8 T 01,22
768,ILCs 16,39
769,B Cells 05,3
770,CD4 T 14,16
771,B Cells 21,9
772,CD8 T 01,22
773,CD4 T 14,16
774,Myeloid 17,45
775,Discard,31
776,CD4 T 01,11
777,CD4 T 14,16
778,CD4 T 14,16
779,Discard,31
780,TCRgd 02,55
781,Myeloid 03,43
782,CD4 T 06,12
783,CD8 T 01,22
784,CD4 T 14,16
785,CD4 T 06,12
786,B Cells 05,3
787,CD4 T 14,16
788,CD4 T 08,13
789,CD4 T 01,11
790,CD4 T 01,11
791,B Cells 05,3
792,CD8 T 01,22
793,CD4 T 01,11
794,CD4 T 01,11
795,B Cells 02,1
796,CD4 T 01,11
797,B Cells 05,3
798,CD4 T 14,16
799,Myeloid 03,43
800,CD4 T 01,11
801,Myeloid 03,43
802,CD4 T 12,15
803,CD4 T 01,11
804,CD4 T 14,16
805,CD4 T 06,12
806,CD4 T 01,11
807,Myeloid 03,43
808,CD8 T 05,24
809,CD4 T 01,11
810,TCRgd 02,55
811,CD8 T 01,22
812,CD4 T 01,11
813,Myeloid 03,43
814,CD4 T 14,16
815,Myeloid 03,43
816,Myeloid 03,43
817,CD4 T 01,11
818,Myeloid 03,43
819,Myeloid 03,43
820,CD8 T 01,22
821,Myeloid 03,43
822,CD4 T 18,20
823,Myeloid 03,43
824,CD4 T 17,19
825,B Cells 05,3
826,ILCs 09,36
827,CD4 T 01,11
828,CD4 T 01,11
829,CD4 T 01,11
830,CD4 T 01,11
831,CD8 T 01,22
832,ILCs 16,39
833,Myeloid 03,43
834,CD4 T 06,12
835,B Cells 05,3
836,CD4 T 01,11
837,Myeloid 03,43
838,CD4 T 01,11
839,TCRgd 02,55
840,Myeloid 03,43
841,CD8 T 05,24
842,Myeloid 03,43
843,Myeloid 03,43
844,ILCs 09,36
845,CD8 T 01,22
846,CD4 T 01,11
847,CD4 T 01,11
848,CD4 T 14,16
849,CD8 T 01,22
850,Myeloid 03,43
851,CD4 T 01,11
852,Myeloid 20,47
853,CD4 T 01,11
854,B Cells 05,3
855,CD4 T 14,16
856,Myeloid 03,43
857,B Cells 05,3
858,B Cells 05,3
859,CD4 T 12,15
860,B Cells 05,3
861,TCRgd 03,56
862,CD8 T 01,22
863,CD4 T 06,12
864,CD4 T 14,16
865,CD8 T 01,22
866,CD4 T 12,15
867,CD4 T 01,11
868,CD8 T 01,22
869,CD8 T 01,22
870,Myeloid 03,43
871,CD8 T 01,22
872,ILCs 16,39
873,CD4 T 01,11
874,CD4 T 01,11
875,B Cells 14,6
876,Myeloid 03,43
877,CD8 T 14,29
878,CD4 T 11,14
879,CD4 T 01,11
880,CD4 T 01,11
881,Myeloid 03,43
882,CD8 T 07,26
883,CD8 T 01,22
884,CD4 T 01,11
885,CD4 T 01,11
886,Myeloid 10,44
887,Myeloid 20,47
888,CD4 T 01,11
889,TCRgd 02,55
890,B Cells 05,3
891,CD4 T 01,11
892,CD8 T 01,22
893,CD4 T 14,16
894,CD4 T 14,16
895,CD4 T 06,12
896,Myeloid 17,45
897,Myeloid 03,43
898,Myeloid 03,43
899,CD4 T 01,11
900,CD4 T 15,17
901,CD4 T 01,11
902,CD4 T 01,11
903,CD4 T 12,15
904,CD4 T 01,11
905,CD4 T 06,12
906,Myeloid 03,43
907,Myeloid 03,43
908,Others 11,53
909,ILCs 04,35
910,CD4 T 01,11
911,CD4 T 01,11
912,B Cells 19,8
913,Myeloid 03,43
914,CD4 T 01,11
915,CD4 T 06,12
916,ILCs 09,36
917,CD4 T 06,12
918,CD4 T 01,11
919,ILCs 18,40
920,CD8 T 01,22
921,CD8 T 05,24
922,B Cells 05,3
923,Myeloid 03,43
924,CD4 T 01,11
925,CD8 T 05,24
926,CD4 T 01,11
927,ILCs 09,36
928,Myeloid 03,43
929,CD4 T 01,11
930,Myeloid 03,43
931,ILCs 16,39
932,B Cells 05,3
933,B Cells 12,5
934,CD4 T 08,13
935,CD4 T 01,11
936,Myeloid 03,43
937,CD4 T 01,11
938,CD4 T 14,16
939,TCRgd 03,56
940,CD4 T 01,11
941,CD8 T 08,27
942,CD4 T 08,13
943,ILCs 16,39
944,CD8 T 01,22
945,CD4 T 14,16
946,Myeloid 03,43
947,CD4 T 17,19
948,CD4 T 01,11
949,CD4 T 08,13
950,B Cells 19,8
951,CD8 T 05,24
952,CD4 T 01,11
953,B Cells 05,3
954,CD4 T 14,16
955,TCRgd 01,54
956,Myeloid 03,43
957,CD4 T 01,11
958,CD4 T 14,16
959,CD8 T 07,26
960,ILCs 09,36
961,CD8 T 01,22
962,CD4 T 14,16
963,CD4 T 01,11
964,CD4 T 01,11
965,Myeloid 03,43
966,Myeloid 20,47
967,CD4 T 01,11
968,CD8 T 01,22
969,CD4 T 01,11
970,CD4 T 01,11
971,Myeloid 03,43
972,B Cells 05,3
973,CD4 T 01,11
974,ILCs 09,36
975,CD8 T 01,22
976,ILCs 09,36
977,Myeloid 03,43
978,TCRgd 04,57
979,CD4 T 06,12
980,CD8 T 01,22
981,CD8 T 01,22
982,CD4 T 01,11
983,CD4 T 01,11
984,TCRgd 01,54
985,CD4 T 06,12
986,CD4 T 06,12
987,CD4 T 06,12
988,B Cells 05,3
989,CD4 T 01,11
990,CD4 T 01,11
991,CD4 T 01,11
992,CD4 T 01,11
993,CD8 T 01,22
994,CD8 T 06,25
995,Myeloid 03,43
996,CD4 T 01,11
997,CD4 T 01,11
998,ILCs 18,40
999,TCRgd 01,54
1000,CD8 T 01,22
1001,CD8 T 01,22
1002,Myeloid 03,43
1003,CD4 T 01,11
1004,ILCs 19,41
1005,CD4 T 01,11
1006,Discard,31
1007,ILCs 16,39
1008,CD4 T 01,11
1009,CD8 T 07,26
1010,Myeloid 03,43
1011,B Cells 02,1
1012,CD4 T 11,14
1013,CD4 T 01,11
1014,B Cells 05,3
1015,Discard,31
1016,TCRgd 02,55
1017,CD4 T 01,11
1018,CD8 T 06,25
1019,CD4 T 01,11
1020,ILCs 16,39
1021,CD8 T 01,22
1022,CD4 T 01,11
1023,Myeloid 03,43
1024,Myeloid 03,43
1025,Myeloid 17,45
1026,CD4 T 14,16
1027,ILCs 16,39
1028,Myeloid 20,47
1029,CD4 T 01,11
1030,Myeloid 03,43
1031,B Cells 19,8
1032,ILCs 02,33
1033,CD4 T 14,16
1034,CD4 T 06,12
1035,CD4 T 01,11
1036,Myeloid 03,43
1037,CD4 T 01,11
1038,ILCs 11,38
1039,CD8 T 06,25
1040,CD4 T 01,11
1041,Myeloid 03,43
1042,CD4 T 06,12
1043,CD4 T 01,11
1044,CD8 T 01,22
1045,CD8 T 01,22
1046,CD4 T 01,11
1047,CD4 T 08,13
1048,B Cells 05,3
1049,CD4 T 01,11
1050,Myeloid 19,46
1051,CD4 T 01,11
1052,ILCs 09,36
1053,TCRgd 02,55
1054,CD4 T 15,17
1055,B Cells 12,5
1056,ILCs 09,36
1057,CD8 T 08,27
1058,Myeloid 03,43
1059,CD4 T 17,19
1060,CD8 T 05,24
1061,CD4 T 01,11
1062,CD4 T 01,11
1063,B Cells 05,3
1064,B Cells 03,2
1065,CD4 T 01,11
1066,CD4 T 14,16
1067,CD8 T 01,22
1068,B Cells 05,3
1069,Myeloid 03,43
1070,CD4 T 06,12
1071,CD8 T 06,25
1072,ILCs 16,39
1073,CD4 T 01,11
1074,CD4 T 06,12
1075,CD4 T 01,11
1076,CD4 T 01,11
1077,CD4 T 15,17
1078,CD4 T 01,11
1079,CD4 T 14,16
1080,TCRgd 04,57
1081,CD8 T 07,26
1082,CD8 T 08,27
1083,CD4 T 14,16
1084,B Cells 05,3
1085,CD4 T 06,12
1086,ILCs 03,34
1087,ILCs 16,39
1088,B Cells 05,3
1089,CD4 T 17,19
1090,CD4 T 01,11
1091,Myeloid 19,46
1092,CD4 T 01,11
1093,CD4 T 01,11
1094,B Cells 05,3
1095,B Cells 05,3
1096,Myeloid 03,43
1097,CD8 T 06,25
1098,TCRgd 02,55
1099,CD4 T 01,11
1100,Myeloid 03,43
1101,CD4 T 01,11
1102,CD4 T 01,11
1103,B Cells 05,3
1104,CD4 T 01,11
1105,ILCs 04,35
1106,Discard,31
1107,CD4 T 01,11
1108,B Cells 05,3
1109,CD8 T 05,24
1110,CD4 T 01,11
1111,TCRgd 02,55
1112,CD4 T 01,11
1113,TCRgd 01,54
1114,CD4 T 06,12
1115,CD4 T 15,17
1116,Myeloid 03,43
1117,Myeloid 03,43
1118,CD4 T 01,11
1119,Myeloid 03,43
1120,CD8 T 01,22
1121,CD8 T 01,22
1122,Myeloid 03,43
1123,Myeloid 03,43
1124,CD4 T 01,11
1125,CD4 T 01,11
1126,CD4 T 01,11
1127,B Cells 05,3
1128,CD4 T 01,11
1129,CD4 T 01,11
1130,CD4 T 06,12
1131,CD8 T 05,24
1132,CD4 T 01,11
1133,Myeloid 17,45
1134,ILCs 19,41
1135,Discard,31
1136,CD4 T 01,11
1137,CD8 T 01,22
1138,CD8 T 01,22
1139,CD4 T 11,14
1140,CD4 T 01,11
1141,CD4 T 01,11
1142,CD4 T 14,16
1143,CD8 T 01,22
1144,CD4 T 01,11
1145,Myeloid 03,43
1146,Myeloid 17,45
1147,ILCs 19,41
1148,CD8 T 17,30
1149,CD4 T 01,11
1150,Myeloid 03,43
1151,CD4 T 01,11
1152,CD4 T 17,19
1153,CD8 T 01,22
1154,Myeloid 03,43
1155,B Cells 05,3
1156,Myeloid 03,43
1157,CD4 T 01,11
1158,Myeloid 03,43
1159,Myeloid 03,43
1160,Myeloid 17,45
1161,CD4 T 06,12
1162,B Cells 19,8
1163,CD8 T 01,22
1164,CD4 T 01,11
1165,B Cells 19,8
1166,CD4 T 18,20
1167,CD4 T 08,13
1168,Myeloid 03,43
1169,CD4 T 01,11
1170,ILCs 09,36
1171,CD4 T 01,11
