,0,label
404,CD8 T 07,26
405,CD4 T 01,11
406,CD4 T 14,16
407,CD4 T 01,11
408,CD4 T 01,11
409,CD4 T 15,17
410,B Cells 19,8
411,CD4 T 01,11
412,CD4 T 01,11
413,CD4 T 01,11
414,CD4 T 01,11
415,CD4 T 08,13
416,CD4 T 01,11
417,CD4 T 06,12
418,CD4 T 01,11
419,CD4 T 01,11
420,CD4 T 01,11
421,B Cells 19,8
422,CD4 T 06,12
423,TCRgd 02,55
424,Myeloid 03,43
425,CD4 T 08,13
426,CD8 T 01,22
427,CD4 T 01,11
428,CD8 T 06,25
429,CD4 T 14,16
430,CD8 T 01,22
431,CD4 T 01,11
432,B Cells 12,5
433,CD8 T 01,22
434,B Cells 05,3
435,CD4 T 01,11
436,CD4 T 14,16
437,CD4 T 01,11
438,CD8 T 06,25
439,CD4 T 01,11
440,ILCs 19,41
441,ILCs 01,32
442,CD4 T 12,15
443,CD4 T 12,15
444,B Cells 16,7
445,CD4 T 12,15
446,CD4 T 01,11
447,CD4 T 01,11
448,CD4 T 12,15
449,CD4 T 01,11
450,CD4 T 14,16
451,CD8 T 01,22
452,CD4 T 01,11
453,Myeloid 03,43
454,B Cells 12,5
455,B Cells 05,3
456,CD8 T 01,22
457,CD4 T 06,12
458,CD4 T 01,11
459,CD8 T 05,24
460,CD4 T 06,12
461,CD8 T 01,22
462,B Cells 05,3
463,Discard,31
464,CD4 T 01,11
465,CD4 T 01,11
466,CD8 T 01,22
467,CD8 T 01,22
468,B Cells 05,3
469,CD4 T 01,11
470,CD8 T 05,24
471,CD4 T 06,12
472,CD4 T 01,11
473,Others 11,53
474,CD4 T 01,11
475,B Cells 05,3
476,CD4 T 01,11
477,CD4 T 17,19
478,CD8 T 05,24
479,CD4 T 01,11
480,CD4 T 16,18
481,CD4 T 12,15
482,CD4 T 12,15
483,Myeloid 03,43
484,B Cells 05,3
485,B Cells 05,3
486,CD4 T 01,11
487,CD4 T 15,17
488,B Cells 05,3
489,CD4 T 14,16
490,CD4 T 15,17
491,CD8 T 05,24
492,CD4 T 14,16
493,CD4 T 01,11
494,CD8 T 06,25
495,CD4 T 01,11
496,CD8 T 01,22
497,CD8 T 01,22
498,CD4 T 01,11
499,B Cells 19,8
500,CD4 T 01,11
501,CD4 T 01,11
502,CD8 T 05,24
503,CD8 T 06,25
504,B Cells 05,3
505,TCRgd 03,56
506,CD4 T 01,11
507,CD4 T 06,12
508,CD4 T 06,12
509,CD4 T 15,17
510,CD4 T 15,17
511,CD4 T 01,11
512,CD4 T 01,11
513,CD4 T 06,12
514,CD4 T 01,11
515,CD8 T 06,25
516,CD4 T 01,11
517,B Cells 19,8
518,CD8 T 05,24
519,CD4 T 14,16
520,TCRgd 01,54
521,CD8 T 06,25
522,CD8 T 05,24
523,CD4 T 01,11
524,TCRgd 02,55
525,CD4 T 06,12
526,TCRgd 01,54
527,CD8 T 01,22
528,CD4 T 01,11
529,CD4 T 01,11
530,CD4 T 14,16
531,Myeloid 17,45
532,CD8 T 01,22
533,CD8 T 01,22
534,CD8 T 08,27
535,CD4 T 16,18
536,CD4 T 06,12
537,Myeloid 03,43
538,CD8 T 05,24
539,CD4 T 18,20
540,CD4 T 14,16
541,CD8 T 05,24
542,CD4 T 01,11
543,CD8 T 05,24
544,CD4 T 08,13
545,CD8 T 01,22
546,CD8 T 05,24
547,CD8 T 01,22
548,CD8 T 08,27
549,CD4 T 06,12
550,CD4 T 01,11
551,CD4 T 01,11
552,CD4 T 01,11
553,CD4 T 01,11
554,B Cells 12,5
555,Myeloid 03,43
556,B Cells 19,8
557,CD4 T 16,18
558,CD4 T 01,11
559,CD4 T 01,11
560,CD4 T 06,12
561,CD4 T 01,11
562,CD4 T 01,11
563,CD4 T 01,11
564,CD4 T 01,11
565,CD4 T 06,12
566,TCRgd 02,55
567,B Cells 19,8
568,CD4 T 01,11
569,CD4 T 01,11
570,CD4 T 14,16
571,CD4 T 01,11
572,CD8 T 01,22
573,CD4 T 01,11
574,CD4 T 17,19
575,B Cells 19,8
576,CD4 T 12,15
577,CD4 T 06,12
578,CD4 T 06,12
579,B Cells 05,3
580,CD4 T 14,16
581,TCRgd 02,55
582,CD4 T 01,11
583,CD4 T 01,11
584,CD4 T 01,11
585,CD4 T 01,11
586,B Cells 05,3
587,CD8 T 01,22
588,CD8 T 05,24
589,B Cells 12,5
590,CD4 T 01,11
591,CD4 T 01,11
592,CD4 T 06,12
593,CD8 T 01,22
594,CD4 T 01,11
595,CD4 T 01,11
596,CD4 T 18,20
597,CD4 T 06,12
598,CD4 T 01,11
599,CD4 T 01,11
600,CD8 T 01,22
601,CD4 T 06,12
602,CD8 T 01,22
603,CD4 T 16,18
604,CD4 T 06,12
605,CD4 T 01,11
606,CD8 T 01,22
607,CD4 T 14,16
608,Myeloid 03,43
609,Myeloid 03,43
610,Myeloid 21,48
611,CD4 T 01,11
612,CD4 T 06,12
613,CD4 T 01,11
614,CD4 T 08,13
615,CD4 T 01,11
616,CD4 T 01,11
617,CD4 T 01,11
618,CD4 T 01,11
619,CD8 T 01,22
620,CD4 T 06,12
621,Myeloid 17,45
622,CD4 T 01,11
623,CD4 T 01,11
624,B Cells 05,3
625,CD4 T 06,12
626,CD4 T 08,13
627,Myeloid 17,45
628,CD4 T 14,16
629,CD4 T 01,11
630,Myeloid 17,45
631,B Cells 19,8
632,B Cells 05,3
633,CD4 T 01,11
634,CD8 T 01,22
635,CD4 T 06,12
636,CD4 T 06,12
637,CD4 T 06,12
638,CD4 T 14,16
639,Myeloid 17,45
640,CD4 T 01,11
641,CD4 T 06,12
642,B Cells 02,1
643,CD4 T 06,12
644,CD4 T 01,11
645,CD4 T 06,12
646,CD4 T 01,11
647,B Cells 05,3
648,CD4 T 01,11
649,CD4 T 01,11
650,B Cells 05,3
651,CD8 T 01,22
652,CD4 T 01,11
653,CD4 T 06,12
654,CD4 T 12,15
655,CD8 T 01,22
656,CD4 T 01,11
657,CD4 T 06,12
658,CD4 T 01,11
659,CD4 T 01,11
660,B Cells 19,8
661,CD4 T 01,11
662,TCRgd 01,54
663,CD4 T 15,17
664,B Cells 05,3
665,CD4 T 06,12
666,B Cells 19,8
667,B Cells 12,5
668,CD4 T 01,11
669,CD8 T 01,22
670,B Cells 05,3
671,CD8 T 06,25
672,CD4 T 06,12
673,CD4 T 01,11
674,CD4 T 01,11
675,CD4 T 01,11
676,CD4 T 01,11
677,CD4 T 01,11
678,CD4 T 17,19
679,CD4 T 12,15
680,CD4 T 01,11
681,CD8 T 07,26
682,CD4 T 01,11
683,CD8 T 08,27
684,CD8 T 01,22
685,CD4 T 14,16
686,CD4 T 01,11
687,Myeloid 03,43
688,CD4 T 06,12
689,CD4 T 01,11
690,CD8 T 01,22
691,CD8 T 01,22
692,CD4 T 08,13
693,B Cells 19,8
694,B Cells 05,3
695,B Cells 19,8
696,CD4 T 12,15
697,Myeloid 03,43
698,CD4 T 01,11
699,Others 11,53
700,CD4 T 01,11
701,CD4 T 01,11
702,CD4 T 01,11
703,Myeloid 03,43
704,CD4 T 01,11
705,Myeloid 03,43
706,CD4 T 08,13
707,CD4 T 06,12
708,CD4 T 06,12
709,TCRgd 02,55
710,Myeloid 03,43
711,CD4 T 16,18
712,Myeloid 03,43
713,CD4 T 06,12
714,CD4 T 06,12
715,CD4 T 06,12
716,B Cells 19,8
717,CD4 T 14,16
718,CD8 T 07,26
719,CD4 T 01,11
720,CD8 T 01,22
721,B Cells 05,3
722,CD4 T 06,12
723,B Cells 19,8
724,CD4 T 01,11
725,CD4 T 01,11
726,TCRgd 03,56
727,Myeloid 03,43
728,CD4 T 14,16
729,CD8 T 05,24
730,CD4 T 14,16
731,Others 11,53
732,CD4 T 15,17
733,CD4 T 01,11
734,Myeloid 03,43
735,B Cells 05,3
736,CD8 T 07,26
737,CD8 T 01,22
738,B Cells 05,3
739,CD4 T 01,11
740,Myeloid 03,43
741,CD4 T 01,11
742,CD4 T 06,12
743,CD4 T 06,12
744,CD4 T 06,12
745,B Cells 19,8
746,CD4 T 12,15
747,CD8 T 05,24
748,CD8 T 06,25
749,CD4 T 12,15
750,CD8 T 06,25
751,CD8 T 01,22
752,CD4 T 01,11
753,CD4 T 01,11
754,CD4 T 01,11
755,CD8 T 01,22
756,B Cells 12,5
757,CD4 T 01,11
758,B Cells 19,8
759,B Cells 05,3
760,CD4 T 06,12
761,CD4 T 15,17
762,CD4 T 17,19
763,CD4 T 01,11
764,CD4 T 01,11
765,CD4 T 01,11
766,CD8 T 07,26
767,B Cells 12,5
768,CD4 T 01,11
769,CD8 T 05,24
770,CD4 T 06,12
771,CD4 T 12,15
772,CD8 T 01,22
773,Myeloid 10,44
774,CD8 T 01,22
775,CD4 T 01,11
776,CD4 T 14,16
777,CD4 T 01,11
778,CD4 T 01,11
779,CD4 T 16,18
780,CD4 T 18,20
781,CD4 T 01,11
782,CD4 T 01,11
783,CD8 T 01,22
784,CD4 T 01,11
785,ILCs 03,34
786,CD4 T 01,11
787,CD4 T 01,11
788,CD8 T 06,25
789,CD4 T 01,11
790,Myeloid 03,43
791,CD4 T 01,11
792,Myeloid 03,43
793,CD4 T 01,11
794,CD8 T 05,24
795,CD4 T 06,12
796,CD4 T 06,12
797,CD4 T 01,11
798,CD8 T 05,24
799,CD4 T 18,20
800,TCRgd 02,55
801,CD4 T 14,16
802,CD4 T 15,17
803,Myeloid 03,43
804,CD4 T 06,12
805,CD8 T 01,22
806,CD4 T 16,18
807,CD8 T 05,24
808,CD4 T 01,11
809,CD4 T 01,11
810,B Cells 19,8
811,CD4 T 06,12
812,CD8 T 07,26
813,CD4 T 06,12
814,CD8 T 17,30
815,CD4 T 14,16
816,CD4 T 01,11
817,CD4 T 01,11
818,B Cells 05,3
819,CD8 T 01,22
820,CD4 T 01,11
821,B Cells 05,3
822,CD8 T 01,22
823,CD4 T 01,11
824,B Cells 19,8
825,CD4 T 01,11
826,CD8 T 05,24
827,CD8 T 01,22
828,CD4 T 01,11
829,B Cells 12,5
830,CD4 T 01,11
831,CD4 T 16,18
832,CD8 T 01,22
833,CD4 T 01,11
834,CD4 T 01,11
835,CD4 T 01,11
836,CD4 T 01,11
837,CD4 T 01,11
838,CD4 T 01,11
839,CD4 T 12,15
840,Myeloid 03,43
841,CD4 T 06,12
842,CD4 T 01,11
843,CD4 T 14,16
844,CD4 T 01,11
845,Myeloid 03,43
846,CD4 T 01,11
847,CD8 T 05,24
848,B Cells 05,3
849,CD4 T 14,16
850,CD4 T 06,12
851,CD4 T 01,11
852,CD8 T 05,24
853,CD4 T 01,11
854,Myeloid 03,43
855,CD4 T 06,12
856,Myeloid 17,45
857,CD8 T 01,22
858,CD4 T 01,11
859,CD4 T 12,15
860,Myeloid 21,48
861,CD4 T 06,12
862,CD4 T 01,11
863,CD4 T 01,11
864,B Cells 19,8
865,CD4 T 01,11
866,Myeloid 03,43
867,CD4 T 01,11
868,CD4 T 01,11
869,B Cells 21,9
870,CD4 T 01,11
871,CD8 T 01,22
872,TCRgd 02,55
873,CD4 T 14,16
874,CD4 T 06,12
875,CD8 T 01,22
876,CD4 T 14,16
877,CD8 T 01,22
878,Myeloid 17,45
879,CD4 T 01,11
880,CD4 T 01,11
881,Myeloid 03,43
882,CD4 T 01,11
883,B Cells 19,8
884,CD4 T 01,11
885,CD4 T 12,15
886,CD4 T 16,18
887,CD4 T 06,12
888,CD4 T 01,11
889,CD4 T 06,12
890,B Cells 19,8
891,CD4 T 12,15
892,CD4 T 16,18
893,CD8 T 01,22
894,CD4 T 01,11
895,CD8 T 05,24
896,B Cells 12,5
897,CD4 T 06,12
898,CD4 T 01,11
899,Myeloid 03,43
900,B Cells 05,3
901,CD4 T 06,12
902,CD4 T 01,11
903,TCRgd 02,55
904,CD4 T 06,12
905,CD4 T 01,11
906,CD8 T 01,22
907,CD4 T 01,11
908,CD4 T 01,11
909,CD4 T 15,17
910,CD4 T 16,18
911,CD4 T 01,11
912,B Cells 05,3
913,B Cells 12,5
914,CD4 T 01,11
915,CD4 T 06,12
916,CD4 T 01,11
917,CD8 T 05,24
918,CD4 T 01,11
919,CD8 T 01,22
920,CD8 T 01,22
921,CD8 T 01,22
922,TCRgd 02,55
923,CD4 T 01,11
924,CD4 T 06,12
925,CD4 T 01,11
926,B Cells 05,3
927,Myeloid 03,43
928,Myeloid 03,43
929,CD8 T 01,22
930,CD4 T 01,11
931,CD4 T 01,11
932,CD4 T 01,11
933,CD4 T 06,12
934,CD4 T 01,11
935,CD4 T 15,17
936,B Cells 19,8
937,CD4 T 01,11
938,B Cells 05,3
939,CD4 T 06,12
940,CD4 T 01,11
941,CD8 T 01,22
942,CD4 T 01,11
943,CD4 T 06,12
944,Myeloid 03,43
945,CD4 T 01,11
946,CD4 T 06,12
947,CD4 T 01,11
948,CD4 T 06,12
949,TCRgd 03,56
950,CD4 T 01,11
951,CD4 T 01,11
952,CD8 T 06,25
953,CD4 T 06,12
954,B Cells 05,3
955,CD4 T 01,11
956,CD4 T 14,16
957,CD4 T 06,12
958,CD8 T 05,24
959,CD4 T 12,15
960,CD4 T 16,18
961,CD4 T 01,11
962,CD8 T 08,27
963,CD4 T 01,11
964,CD4 T 06,12
965,CD4 T 01,11
966,CD4 T 01,11
967,B Cells 12,5
968,B Cells 05,3
969,CD4 T 01,11
970,CD8 T 08,27
971,Myeloid 03,43
972,CD8 T 01,22
973,CD4 T 01,11
974,CD8 T 01,22
975,CD8 T 06,25
976,B Cells 12,5
977,B Cells 05,3
978,CD4 T 16,18
979,CD4 T 01,11
980,CD8 T 05,24
981,CD4 T 01,11
982,B Cells 05,3
983,Myeloid 03,43
984,CD4 T 01,11
985,CD8 T 01,22
986,CD4 T 14,16
987,CD4 T 01,11
988,CD4 T 01,11
989,CD4 T 01,11
990,CD4 T 06,12
991,CD4 T 14,16
992,CD4 T 06,12
993,CD4 T 06,12
994,CD4 T 01,11
995,B Cells 12,5
996,CD4 T 12,15
997,Myeloid 03,43
998,CD8 T 05,24
999,CD4 T 06,12
1000,CD4 T 01,11
1001,Myeloid 03,43
1002,CD4 T 06,12
1003,CD4 T 15,17
1004,CD8 T 05,24
1005,CD4 T 06,12
1006,CD4 T 17,19
1007,CD8 T 05,24
1008,CD4 T 06,12
1009,CD8 T 08,27
1010,Myeloid 20,47
1011,TCRgd 02,55
1012,CD4 T 01,11
1013,CD4 T 14,16
1014,CD4 T 01,11
1015,CD4 T 06,12
1016,CD4 T 15,17
1017,CD8 T 05,24
1018,CD8 T 01,22
1019,TCRgd 02,55
1020,CD4 T 06,12
1021,CD4 T 06,12
1022,CD4 T 14,16
1023,CD4 T 01,11
1024,CD4 T 01,11
1025,CD8 T 05,24
1026,CD4 T 08,13
1027,CD4 T 01,11
1028,CD4 T 01,11
1029,CD4 T 17,19
1030,CD4 T 14,16
1031,TCRgd 02,55
1032,CD4 T 06,12
1033,CD8 T 05,24
1034,CD4 T 06,12
1035,CD4 T 06,12
1036,TCRgd 02,55
1037,CD4 T 01,11
1038,B Cells 12,5
1039,TCRgd 02,55
1040,CD4 T 06,12
1041,CD8 T 01,22
1042,CD8 T 05,24
1043,CD4 T 08,13
1044,CD8 T 01,22
1045,CD8 T 01,22
1046,CD8 T 01,22
1047,Discard,31
1048,CD4 T 16,18
1049,B Cells 12,5
1050,Myeloid 03,43
1051,B Cells 19,8
1052,CD8 T 01,22
1053,CD4 T 06,12
1054,CD4 T 01,11
1055,CD4 T 01,11
1056,CD4 T 06,12
1057,CD4 T 01,11
1058,CD4 T 01,11
1059,CD4 T 08,13
1060,CD4 T 01,11
1061,CD4 T 01,11
1062,CD8 T 05,24
1063,ILCs 09,36
1064,CD4 T 18,20
1065,CD4 T 01,11
1066,CD4 T 06,12
1067,Myeloid 03,43
1068,CD4 T 06,12
1069,CD4 T 01,11
1070,CD4 T 06,12
1071,CD4 T 01,11
1072,B Cells 05,3
1073,CD4 T 01,11
1074,Myeloid 17,45
1075,CD8 T 05,24
1076,CD4 T 17,19
1077,CD4 T 06,12
1078,CD8 T 01,22
1079,CD4 T 01,11
1080,Myeloid 17,45
1081,CD4 T 01,11
1082,CD4 T 01,11
1083,B Cells 05,3
1084,CD4 T 01,11
1085,CD4 T 14,16
1086,TCRgd 02,55
1087,CD4 T 01,11
1088,CD4 T 06,12
1089,B Cells 03,2
1090,CD8 T 01,22
1091,B Cells 01,0
1092,B Cells 05,3
1093,ILCs 19,41
1094,CD4 T 01,11
1095,CD4 T 16,18
1096,B Cells 05,3
1097,CD4 T 01,11
1098,CD4 T 08,13
1099,Myeloid 03,43
1100,CD8 T 01,22
1101,CD8 T 05,24
1102,CD4 T 12,15
1103,CD4 T 12,15
1104,CD8 T 01,22
1105,CD4 T 06,12
1106,B Cells 19,8
1107,CD4 T 01,11
1108,CD8 T 08,27
1109,CD4 T 06,12
1110,CD8 T 05,24
1111,CD4 T 01,11
1112,CD4 T 14,16
1113,CD4 T 14,16
1114,CD4 T 08,13
1115,CD4 T 06,12
1116,CD4 T 15,17
1117,TCRgd 02,55
1118,CD4 T 01,11
1119,CD4 T 01,11
1120,CD8 T 05,24
1121,CD4 T 06,12
1122,CD4 T 12,15
1123,CD8 T 01,22
1124,CD4 T 06,12
1125,CD4 T 01,11
1126,CD4 T 01,11
1127,CD4 T 01,11
1128,CD4 T 01,11
1129,CD4 T 01,11
1130,CD8 T 08,27
1131,CD8 T 05,24
1132,CD4 T 18,20
1133,CD4 T 17,19
1134,B Cells 05,3
1135,CD8 T 05,24
1136,Myeloid 03,43
1137,CD4 T 01,11
1138,CD8 T 05,24
1139,CD4 T 14,16
1140,CD4 T 12,15
1141,CD4 T 01,11
1142,CD8 T 01,22
1143,Myeloid 03,43
1144,CD4 T 16,18
1145,CD4 T 06,12
1146,CD4 T 06,12
1147,TCRgd 02,55
1148,B Cells 19,8
1149,CD8 T 05,24
1150,CD4 T 01,11
1151,CD4 T 06,12
1152,CD4 T 01,11
1153,B Cells 01,0
1154,CD8 T 01,22
1155,CD4 T 01,11
1156,TCRgd 02,55
1157,CD4 T 01,11
1158,CD8 T 01,22
1159,CD4 T 01,11
1160,Discard,31
1161,CD4 T 01,11
1162,CD4 T 01,11
1163,ILCs 10,37
1164,CD4 T 06,12
1165,B Cells 05,3
