,0,label
212,CD4 T 06,12
213,CD4 T 06,12
214,CD4 T 01,11
215,CD4 T 01,11
216,Myeloid 10,44
217,CD8 T 01,22
218,CD4 T 08,13
219,CD8 T 05,24
220,CD4 T 06,12
221,B Cells 05,3
222,Myeloid 03,43
223,CD4 T 14,16
224,CD8 T 06,25
225,CD8 T 05,24
226,CD4 T 01,11
227,CD4 T 01,11
228,CD4 T 01,11
229,CD8 T 01,22
230,CD4 T 06,12
231,CD4 T 06,12
232,CD4 T 08,13
233,CD4 T 11,14
234,CD4 T 17,19
235,B Cells 05,3
236,B Cells 05,3
237,Myeloid 03,43
238,CD8 T 07,26
239,CD4 T 01,11
240,CD4 T 01,11
241,CD4 T 01,11
242,CD4 T 06,12
243,B Cells 05,3
244,CD4 T 01,11
245,B Cells 05,3
246,CD4 T 01,11
247,Others 11,53
248,CD4 T 06,12
249,CD4 T 01,11
250,ILCs 02,33
251,CD4 T 01,11
252,Myeloid 03,43
253,CD4 T 01,11
254,CD4 T 14,16
255,B Cells 05,3
256,CD4 T 01,11
257,CD4 T 01,11
258,CD4 T 01,11
259,B Cells 05,3
260,CD4 T 06,12
261,CD8 T 06,25
262,B Cells 19,8
263,CD4 T 17,19
264,CD8 T 01,22
265,CD8 T 06,25
266,CD4 T 14,16
267,CD4 T 01,11
268,CD8 T 01,22
269,CD4 T 01,11
270,B Cells 05,3
271,CD8 T 01,22
272,TCRgd 02,55
273,B Cells 05,3
274,CD4 T 06,12
275,CD4 T 08,13
276,CD4 T 06,12
277,CD4 T 01,11
278,CD4 T 01,11
279,CD4 T 01,11
280,CD4 T 06,12
281,B Cells 05,3
282,CD8 T 05,24
283,CD4 T 01,11
284,CD4 T 08,13
285,CD8 T 01,22
286,CD4 T 06,12
287,CD4 T 06,12
288,CD4 T 06,12
289,CD4 T 16,18
290,CD4 T 01,11
291,CD4 T 01,11
292,Myeloid 03,43
293,CD4 T 01,11
294,CD4 T 06,12
295,CD4 T 01,11
296,CD8 T 05,24
297,Others 11,53
298,CD4 T 01,11
299,CD4 T 01,11
300,CD4 T 06,12
301,CD4 T 01,11
302,CD4 T 06,12
303,CD4 T 01,11
304,CD4 T 06,12
305,CD4 T 14,16
306,Myeloid 03,43
307,B Cells 05,3
308,CD4 T 01,11
309,CD8 T 01,22
310,B Cells 12,5
311,Myeloid 03,43
312,CD4 T 01,11
313,Myeloid 03,43
314,CD8 T 01,22
315,CD4 T 17,19
316,CD4 T 14,16
317,CD4 T 01,11
318,CD4 T 01,11
319,Myeloid 03,43
320,B Cells 05,3
321,Myeloid 03,43
322,CD4 T 08,13
323,CD4 T 01,11
324,CD4 T 01,11
325,CD8 T 01,22
326,CD4 T 14,16
327,CD4 T 01,11
328,CD4 T 01,11
329,Myeloid 03,43
330,TCRgd 02,55
331,CD4 T 01,11
332,CD8 T 05,24
333,CD8 T 07,26
334,CD4 T 06,12
335,CD4 T 01,11
336,ILCs 10,37
337,CD4 T 01,11
338,CD4 T 15,17
339,B Cells 19,8
340,CD8 T 01,22
341,CD4 T 14,16
342,Myeloid 03,43
343,CD8 T 01,22
344,CD4 T 01,11
345,B Cells 05,3
346,CD4 T 01,11
347,CD4 T 01,11
348,CD4 T 15,17
349,CD8 T 01,22
350,CD4 T 16,18
351,B Cells 05,3
352,CD8 T 01,22
353,CD8 T 01,22
354,B Cells 05,3
355,CD4 T 01,11
356,CD4 T 06,12
357,CD4 T 06,12
358,B Cells 19,8
359,CD8 T 06,25
360,Myeloid 17,45
361,Others 11,53
362,CD4 T 01,11
363,CD4 T 06,12
364,CD4 T 01,11
365,Myeloid 03,43
366,CD4 T 06,12
367,CD4 T 18,20
368,CD4 T 16,18
369,CD8 T 01,22
370,CD8 T 07,26
371,Myeloid 03,43
372,CD4 T 01,11
373,CD4 T 12,15
374,Myeloid 03,43
375,B Cells 12,5
376,Myeloid 03,43
377,CD4 T 01,11
378,CD4 T 12,15
379,CD4 T 06,12
380,B Cells 12,5
381,CD4 T 17,19
382,CD8 T 01,22
383,CD8 T 01,22
384,CD4 T 06,12
385,CD4 T 01,11
386,CD4 T 01,11
387,CD4 T 01,11
388,CD4 T 01,11
389,CD4 T 01,11
390,CD4 T 01,11
391,CD4 T 15,17
392,Myeloid 17,45
393,CD4 T 01,11
394,TCRgd 02,55
395,CD4 T 01,11
396,CD4 T 06,12
397,Myeloid 03,43
398,CD8 T 06,25
399,CD4 T 06,12
400,CD4 T 01,11
401,CD4 T 01,11
402,CD4 T 06,12
403,CD4 T 08,13
404,CD4 T 14,16
405,CD8 T 06,25
406,Others 11,53
407,TCRgd 02,55
408,CD8 T 01,22
409,CD4 T 15,17
410,CD4 T 01,11
411,CD4 T 06,12
412,Myeloid 03,43
413,CD8 T 01,22
414,CD4 T 01,11
415,Myeloid 17,45
416,CD4 T 06,12
417,CD4 T 17,19
418,CD4 T 06,12
419,ILCs 18,40
420,CD4 T 01,11
421,CD4 T 15,17
422,CD8 T 05,24
423,CD4 T 06,12
424,CD4 T 06,12
425,B Cells 05,3
426,CD4 T 16,18
427,CD4 T 06,12
428,CD8 T 01,22
429,CD4 T 01,11
430,CD8 T 01,22
431,CD4 T 01,11
432,CD4 T 17,19
433,Myeloid 17,45
434,CD4 T 06,12
435,CD4 T 18,20
436,TCRgd 02,55
437,CD4 T 01,11
438,CD4 T 01,11
439,CD8 T 01,22
440,CD4 T 06,12
441,CD4 T 12,15
442,CD4 T 15,17
443,CD8 T 01,22
444,CD4 T 14,16
445,CD8 T 08,27
446,CD4 T 18,20
447,Others 01,49
448,Myeloid 03,43
449,CD8 T 05,24
450,CD4 T 01,11
451,CD8 T 01,22
452,CD8 T 01,22
453,Myeloid 03,43
454,CD4 T 06,12
455,CD4 T 06,12
456,CD4 T 06,12
457,CD8 T 05,24
458,CD4 T 01,11
459,CD4 T 06,12
460,CD4 T 06,12
461,CD8 T 05,24
462,CD4 T 01,11
463,CD4 T 06,12
464,CD4 T 01,11
465,CD8 T 07,26
466,CD4 T 15,17
467,Myeloid 03,43
468,CD4 T 01,11
469,CD4 T 01,11
470,CD4 T 01,11
471,CD4 T 01,11
472,CD4 T 12,15
473,CD4 T 01,11
474,CD8 T 07,26
475,CD4 T 01,11
476,B Cells 05,3
477,Myeloid 03,43
478,CD4 T 06,12
479,CD4 T 01,11
480,B Cells 05,3
481,CD4 T 01,11
482,TCRgd 02,55
483,CD4 T 12,15
484,CD4 T 12,15
485,CD4 T 01,11
486,CD4 T 06,12
487,CD4 T 06,12
488,CD4 T 14,16
489,CD4 T 01,11
490,B Cells 16,7
491,Myeloid 03,43
492,CD4 T 14,16
493,CD4 T 11,14
494,CD4 T 06,12
495,CD4 T 17,19
496,CD4 T 14,16
497,Myeloid 17,45
498,CD4 T 01,11
499,CD8 T 07,26
500,CD4 T 18,20
501,CD4 T 06,12
502,CD4 T 01,11
503,CD8 T 01,22
504,CD4 T 16,18
505,CD4 T 14,16
506,Myeloid 03,43
507,CD4 T 01,11
508,CD4 T 01,11
509,CD4 T 17,19
510,CD4 T 01,11
511,CD8 T 05,24
512,CD4 T 01,11
513,CD4 T 01,11
514,B Cells 01,0
515,CD4 T 15,17
516,CD4 T 01,11
517,CD4 T 01,11
518,CD4 T 01,11
519,CD4 T 12,15
520,CD4 T 14,16
521,CD4 T 01,11
522,CD4 T 01,11
523,Myeloid 17,45
524,B Cells 05,3
525,CD8 T 07,26
526,CD8 T 01,22
527,CD4 T 16,18
528,CD4 T 01,11
529,B Cells 16,7
530,CD4 T 14,16
531,CD4 T 01,11
532,CD4 T 14,16
533,Myeloid 03,43
534,B Cells 05,3
535,CD8 T 01,22
536,Myeloid 03,43
537,CD4 T 01,11
538,CD4 T 06,12
539,CD4 T 08,13
540,CD4 T 01,11
541,Myeloid 03,43
542,CD4 T 01,11
543,CD8 T 01,22
544,CD4 T 01,11
545,CD4 T 06,12
546,CD4 T 06,12
547,CD4 T 17,19
548,CD4 T 15,17
549,B Cells 05,3
550,CD4 T 06,12
551,CD4 T 01,11
552,Myeloid 03,43
553,CD4 T 11,14
554,CD4 T 01,11
555,CD4 T 01,11
556,CD4 T 01,11
557,Myeloid 03,43
558,CD4 T 01,11
559,CD4 T 06,12
560,CD4 T 06,12
561,CD4 T 01,11
562,CD4 T 06,12
563,CD4 T 01,11
564,CD4 T 01,11
565,CD4 T 12,15
566,CD4 T 06,12
567,CD4 T 01,11
568,B Cells 05,3
569,CD4 T 01,11
570,CD4 T 06,12
571,Myeloid 03,43
572,CD4 T 06,12
573,CD4 T 14,16
574,CD4 T 01,11
575,CD4 T 01,11
576,CD4 T 08,13
577,Myeloid 17,45
578,CD4 T 01,11
579,Myeloid 03,43
580,CD4 T 01,11
581,B Cells 19,8
582,CD4 T 01,11
583,CD4 T 14,16
584,CD4 T 01,11
585,CD4 T 01,11
586,CD8 T 01,22
587,CD4 T 01,11
588,CD4 T 18,20
589,CD4 T 01,11
590,CD4 T 01,11
591,CD4 T 14,16
592,CD4 T 01,11
593,Myeloid 03,43
594,CD8 T 04,23
595,CD8 T 01,22
596,Myeloid 03,43
597,CD4 T 01,11
598,B Cells 05,3
599,CD4 T 01,11
600,Discard,31
601,CD4 T 16,18
602,CD4 T 01,11
603,CD4 T 01,11
604,Myeloid 03,43
605,B Cells 19,8
606,CD4 T 14,16
607,CD4 T 01,11
608,CD4 T 06,12
609,CD4 T 06,12
610,CD4 T 01,11
611,B Cells 19,8
612,CD4 T 01,11
613,CD8 T 01,22
614,CD4 T 01,11
615,CD4 T 01,11
616,CD8 T 01,22
617,CD8 T 01,22
618,CD4 T 06,12
619,CD4 T 12,15
620,CD4 T 06,12
621,CD4 T 01,11
622,CD4 T 14,16
623,CD4 T 16,18
624,CD4 T 15,17
625,CD4 T 06,12
626,CD4 T 06,12
627,CD4 T 06,12
628,B Cells 19,8
629,CD4 T 06,12
630,CD4 T 01,11
631,CD4 T 06,12
632,CD4 T 12,15
633,CD4 T 06,12
634,CD4 T 01,11
635,Myeloid 17,45
636,CD8 T 01,22
637,CD8 T 17,30
638,CD4 T 01,11
639,CD4 T 01,11
640,CD4 T 01,11
641,CD4 T 01,11
642,CD4 T 01,11
643,CD4 T 01,11
644,Others 11,53
645,Myeloid 03,43
646,CD4 T 01,11
647,CD8 T 01,22
648,CD8 T 01,22
649,CD4 T 12,15
650,CD4 T 06,12
651,CD4 T 08,13
652,B Cells 21,9
653,CD4 T 01,11
654,CD8 T 05,24
655,CD4 T 01,11
656,Myeloid 03,43
657,B Cells 05,3
658,CD4 T 01,11
659,CD8 T 01,22
660,CD4 T 01,11
661,CD4 T 01,11
662,CD4 T 01,11
663,CD4 T 01,11
664,B Cells 05,3
665,CD4 T 01,11
666,CD8 T 05,24
667,Myeloid 03,43
668,Others 11,53
669,B Cells 05,3
670,CD8 T 06,25
671,CD4 T 01,11
672,CD8 T 01,22
673,TCRgd 02,55
674,CD4 T 14,16
675,CD8 T 01,22
676,CD8 T 01,22
677,ILCs 09,36
678,CD4 T 06,12
679,CD4 T 01,11
680,B Cells 05,3
681,CD4 T 06,12
682,CD4 T 08,13
683,CD4 T 01,11
684,Myeloid 17,45
685,CD8 T 01,22
686,CD4 T 16,18
687,CD4 T 15,17
688,CD4 T 01,11
689,CD4 T 15,17
690,CD4 T 14,16
691,B Cells 16,7
692,CD8 T 01,22
693,CD4 T 06,12
694,CD4 T 01,11
695,CD4 T 15,17
696,CD4 T 01,11
697,CD4 T 11,14
698,CD4 T 06,12
699,B Cells 21,9
700,CD8 T 05,24
701,CD8 T 01,22
702,CD4 T 01,11
703,CD4 T 01,11
704,CD4 T 17,19
705,Myeloid 03,43
706,CD8 T 01,22
707,CD4 T 06,12
708,B Cells 05,3
709,CD4 T 17,19
710,CD8 T 01,22
711,B Cells 05,3
712,CD8 T 05,24
713,CD4 T 01,11
714,CD4 T 01,11
715,CD4 T 18,20
716,CD4 T 14,16
717,CD4 T 17,19
718,CD4 T 01,11
719,CD8 T 07,26
720,Others 11,53
721,CD4 T 01,11
722,CD4 T 06,12
723,CD4 T 06,12
724,CD4 T 06,12
725,B Cells 05,3
726,CD4 T 15,17
727,ILCs 18,40
728,CD4 T 01,11
729,CD4 T 12,15
730,CD4 T 06,12
731,CD4 T 01,11
732,B Cells 19,8
733,CD4 T 17,19
734,B Cells 05,3
735,CD8 T 01,22
736,CD4 T 06,12
737,CD4 T 01,11
738,CD4 T 14,16
739,CD8 T 04,23
740,CD4 T 06,12
741,B Cells 12,5
742,CD4 T 15,17
743,CD4 T 01,11
744,CD8 T 05,24
745,Myeloid 03,43
746,TCRgd 02,55
747,CD4 T 12,15
748,CD4 T 12,15
749,CD4 T 01,11
750,CD4 T 01,11
751,CD8 T 08,27
752,CD4 T 01,11
753,CD8 T 05,24
754,CD4 T 01,11
755,Others 11,53
756,CD8 T 01,22
757,CD4 T 01,11
758,CD4 T 01,11
759,CD4 T 01,11
760,B Cells 05,3
761,CD4 T 01,11
762,CD4 T 01,11
763,CD8 T 01,22
764,Myeloid 03,43
765,CD4 T 01,11
766,CD8 T 01,22
767,CD4 T 12,15
768,CD4 T 12,15
769,CD4 T 11,14
770,CD4 T 01,11
771,CD4 T 01,11
772,CD4 T 01,11
773,CD4 T 01,11
774,B Cells 21,9
775,CD4 T 14,16
776,CD8 T 05,24
777,CD4 T 01,11
778,Myeloid 03,43
779,CD4 T 01,11
780,CD4 T 01,11
781,CD4 T 06,12
782,CD4 T 01,11
783,CD8 T 05,24
784,CD8 T 06,25
785,CD8 T 01,22
786,CD4 T 06,12
787,CD4 T 08,13
788,CD4 T 16,18
789,CD4 T 01,11
790,CD4 T 01,11
791,B Cells 05,3
792,Others 11,53
793,CD4 T 01,11
794,CD4 T 14,16
795,Myeloid 21,48
796,CD4 T 14,16
797,CD4 T 14,16
798,CD8 T 01,22
799,CD4 T 06,12
800,CD8 T 01,22
801,CD4 T 06,12
802,CD8 T 01,22
803,TCRgd 02,55
804,CD8 T 01,22
805,CD4 T 06,12
806,Others 11,53
807,CD4 T 01,11
808,CD4 T 14,16
809,CD4 T 01,11
810,CD8 T 01,22
811,CD4 T 01,11
812,CD8 T 01,22
813,CD4 T 14,16
814,CD4 T 06,12
815,CD4 T 01,11
816,Myeloid 03,43
817,CD4 T 06,12
818,CD4 T 15,17
819,CD4 T 01,11
820,CD4 T 06,12
821,CD4 T 01,11
822,CD4 T 17,19
823,CD4 T 06,12
824,CD4 T 01,11
825,CD4 T 14,16
826,CD4 T 01,11
827,CD4 T 06,12
828,CD4 T 14,16
829,CD4 T 01,11
830,CD4 T 01,11
831,CD4 T 01,11
832,CD8 T 01,22
833,CD4 T 06,12
834,CD4 T 01,11
835,CD4 T 01,11
836,CD4 T 01,11
837,CD8 T 01,22
838,CD4 T 06,12
839,CD4 T 12,15
840,CD8 T 01,22
841,CD4 T 01,11
842,CD4 T 01,11
843,B Cells 01,0
844,CD4 T 16,18
845,CD4 T 01,11
846,CD4 T 15,17
847,CD8 T 01,22
848,B Cells 05,3
849,CD4 T 17,19
850,CD8 T 01,22
851,CD4 T 01,11
852,CD8 T 05,24
853,CD8 T 01,22
854,CD8 T 01,22
855,CD4 T 06,12
856,CD4 T 12,15
857,CD4 T 01,11
858,CD4 T 06,12
859,CD4 T 01,11
860,CD4 T 06,12
861,CD4 T 01,11
862,CD4 T 06,12
863,Myeloid 03,43
864,CD4 T 14,16
865,CD8 T 01,22
866,CD4 T 06,12
867,CD4 T 01,11
868,CD4 T 01,11
869,CD4 T 01,11
870,CD4 T 14,16
871,B Cells 05,3
872,CD4 T 01,11
873,B Cells 05,3
874,CD4 T 01,11
875,CD4 T 16,18
876,CD4 T 01,11
877,CD4 T 01,11
878,CD4 T 06,12
879,CD8 T 05,24
880,CD4 T 06,12
881,CD4 T 01,11
882,CD4 T 15,17
883,CD4 T 06,12
884,CD4 T 15,17
885,CD8 T 01,22
886,CD4 T 06,12
887,CD4 T 16,18
888,CD8 T 01,22
889,CD4 T 17,19
890,CD4 T 15,17
891,CD4 T 01,11
892,TCRgd 02,55
893,CD4 T 08,13
894,CD4 T 06,12
895,CD4 T 01,11
896,Myeloid 03,43
897,CD4 T 06,12
898,Myeloid 10,44
899,CD4 T 06,12
900,CD8 T 01,22
901,CD4 T 06,12
902,CD8 T 06,25
903,CD8 T 01,22
904,CD4 T 06,12
905,CD4 T 06,12
906,CD8 T 01,22
907,CD4 T 01,11
908,CD4 T 06,12
909,CD4 T 14,16
910,CD4 T 14,16
911,CD4 T 14,16
912,CD8 T 05,24
913,CD8 T 04,23
914,CD4 T 17,19
915,CD8 T 06,25
916,CD4 T 14,16
917,CD4 T 01,11
918,CD8 T 01,22
919,CD4 T 01,11
920,CD4 T 12,15
921,B Cells 01,0
922,CD8 T 05,24
923,CD4 T 01,11
924,CD4 T 12,15
925,CD4 T 01,11
926,CD4 T 06,12
927,CD8 T 01,22
928,B Cells 12,5
929,B Cells 05,3
930,Myeloid 03,43
931,CD8 T 01,22
932,CD4 T 01,11
933,CD4 T 06,12
934,CD4 T 01,11
935,CD4 T 01,11
936,Myeloid 17,45
937,B Cells 05,3
938,CD4 T 12,15
939,CD4 T 01,11
940,CD4 T 01,11
941,CD4 T 08,13
942,CD4 T 01,11
943,CD4 T 01,11
944,Myeloid 03,43
945,CD4 T 01,11
946,Discard,31
947,CD8 T 01,22
948,CD8 T 05,24
949,CD8 T 01,22
950,CD4 T 01,11
951,CD4 T 01,11
952,Myeloid 03,43
953,CD4 T 16,18
954,Others 11,53
955,Myeloid 10,44
956,CD4 T 06,12
957,CD4 T 01,11
958,Myeloid 03,43
959,CD4 T 06,12
960,CD4 T 15,17
961,CD4 T 14,16
962,CD4 T 01,11
963,B Cells 05,3
964,CD4 T 17,19
965,CD4 T 01,11
966,CD4 T 12,15
967,CD4 T 01,11
968,Myeloid 03,43
969,Myeloid 03,43
970,CD4 T 17,19
971,CD4 T 12,15
972,CD4 T 11,14
973,CD4 T 08,13
974,TCRgd 02,55
975,CD8 T 05,24
976,CD4 T 16,18
977,CD4 T 06,12
978,Others 01,49
979,CD4 T 01,11
980,CD4 T 01,11
981,CD4 T 01,11
982,CD4 T 01,11
983,CD4 T 01,11
984,CD4 T 01,11
985,CD4 T 01,11
986,CD4 T 12,15
987,Myeloid 17,45
988,CD8 T 17,30
989,CD8 T 01,22
990,CD8 T 05,24
991,B Cells 05,3
992,CD4 T 16,18
993,CD4 T 06,12
994,CD4 T 06,12
995,Myeloid 03,43
996,CD4 T 01,11
997,CD8 T 01,22
998,CD4 T 01,11
999,B Cells 03,2
1000,TCRgd 02,55
1001,CD4 T 06,12
1002,CD4 T 01,11
1003,TCRgd 01,54
1004,CD4 T 14,16
1005,CD4 T 12,15
1006,CD4 T 06,12
1007,CD4 T 14,16
1008,B Cells 12,5
1009,CD8 T 05,24
1010,CD4 T 01,11
1011,CD4 T 01,11
1012,CD4 T 08,13
1013,CD8 T 01,22
1014,Myeloid 03,43
1015,CD4 T 01,11
1016,CD4 T 15,17
1017,Myeloid 17,45
1018,CD4 T 17,19
1019,CD4 T 01,11
1020,CD4 T 01,11
1021,CD8 T 01,22
1022,CD8 T 01,22
1023,CD4 T 16,18
1024,CD4 T 14,16
1025,CD4 T 01,11
1026,CD4 T 06,12
1027,CD8 T 01,22
1028,TCRgd 02,55
1029,CD4 T 06,12
1030,CD4 T 06,12
1031,ILCs 02,33
1032,CD4 T 01,11
1033,CD4 T 12,15
1034,CD4 T 14,16
1035,CD8 T 05,24
1036,CD8 T 07,26
1037,Myeloid 03,43
1038,CD4 T 01,11
1039,CD4 T 06,12
1040,CD4 T 15,17
1041,TCRgd 04,57
1042,CD4 T 01,11
1043,CD4 T 14,16
1044,CD4 T 08,13
1045,CD8 T 06,25
1046,Myeloid 17,45
1047,CD4 T 01,11
1048,CD4 T 12,15
1049,CD4 T 01,11
1050,CD4 T 14,16
1051,CD4 T 01,11
1052,CD4 T 01,11
1053,CD8 T 06,25
1054,CD4 T 06,12
1055,CD4 T 01,11
1056,CD4 T 06,12
1057,CD4 T 16,18
1058,CD4 T 12,15
1059,CD8 T 04,23
1060,CD8 T 05,24
1061,B Cells 05,3
1062,CD4 T 01,11
1063,CD8 T 07,26
1064,CD4 T 01,11
1065,B Cells 12,5
1066,CD4 T 06,12
1067,CD8 T 01,22
1068,CD4 T 06,12
1069,CD4 T 01,11
1070,CD4 T 06,12
1071,CD4 T 01,11
1072,Others 11,53
1073,CD4 T 06,12
1074,CD4 T 01,11
1075,CD4 T 01,11
1076,CD8 T 01,22
1077,B Cells 19,8
1078,B Cells 05,3
1079,CD4 T 01,11
1080,CD8 T 01,22
1081,B Cells 05,3
1082,CD4 T 17,19
1083,B Cells 05,3
1084,CD4 T 01,11
1085,CD4 T 01,11
1086,CD4 T 01,11
1087,Myeloid 03,43
1088,CD4 T 06,12
1089,CD8 T 08,27
1090,CD8 T 07,26
1091,CD4 T 01,11
1092,ILCs 01,32
1093,CD4 T 14,16
1094,CD4 T 01,11
1095,CD8 T 01,22
1096,CD8 T 05,24
1097,CD4 T 14,16
1098,CD4 T 14,16
1099,CD8 T 07,26
1100,CD4 T 18,20
1101,CD4 T 01,11
1102,Myeloid 03,43
1103,Myeloid 03,43
1104,CD4 T 01,11
1105,CD8 T 05,24
1106,Myeloid 03,43
1107,ILCs 01,32
1108,CD8 T 05,24
1109,Myeloid 03,43
1110,CD4 T 01,11
1111,CD8 T 01,22
1112,CD4 T 06,12
1113,Discard,31
1114,CD4 T 18,20
1115,CD8 T 01,22
1116,CD4 T 01,11
1117,CD4 T 06,12
1118,CD4 T 06,12
1119,CD4 T 06,12
1120,CD4 T 01,11
1121,CD4 T 16,18
1122,Myeloid 03,43
1123,CD4 T 01,11
1124,CD8 T 06,25
1125,CD8 T 04,23
1126,CD4 T 06,12
1127,CD4 T 01,11
1128,CD4 T 12,15
1129,CD4 T 01,11
1130,CD8 T 01,22
1131,TCRgd 02,55
1132,CD4 T 14,16
1133,CD4 T 11,14
1134,B Cells 05,3
1135,CD4 T 15,17
1136,B Cells 12,5
1137,CD8 T 01,22
1138,CD4 T 14,16
1139,CD4 T 01,11
1140,CD4 T 01,11
1141,CD8 T 05,24
1142,CD8 T 05,24
1143,CD8 T 01,22
1144,B Cells 05,3
1145,CD8 T 01,22
1146,CD4 T 01,11
1147,CD8 T 01,22
1148,CD4 T 06,12
1149,CD4 T 15,17
1150,CD4 T 01,11
1151,CD4 T 01,11
1152,Myeloid 03,43
1153,CD4 T 06,12
1154,CD4 T 01,11
1155,Others 11,53
1156,B Cells 19,8
1157,CD8 T 01,22
1158,CD4 T 01,11
1159,Myeloid 03,43
1160,ILCs 04,35
1161,B Cells 05,3
1162,CD4 T 01,11
1163,CD4 T 01,11
1164,CD4 T 01,11
1165,CD4 T 01,11
