-3.2926,-0.20734,0.15325,-1.234,-3.4469,-4.4623,3.8927,7.1109,18
0.83029,1.002,0.13391,-2.5195,-1.7141,-2.9291,0.85065,6.3467,12
2.4562,2.8996,-3.6184,3.6711,-2.528,4.5608,-2.6712,0.6529,3
-2.1721,0.25173,-1.0957,-1.7185,-1.6445,-2.0421,-0.069756,-5.2103,17
-3.6115,-1.6473,3.8888,2.9491,-8.2369,4.1673,2.0609,-0.13309,10
1.9611,0.68539,-2.9606,-1.481,-0.41133,-1.8949,-0.60173,-3.0651,11
-0.06833,-5.394,3.7609,0.37366,-5.3457,4.7259,-0.41169,0.3217,9
-2.9707,-0.84048,-2.4982,-2.2517,-0.3129,-4.9098,-0.27882,6.2563,18
-2.7575,1.1926,-3.5255,-1.1782,-1.5243,-2.4308,1.8924,-6.5878,17
2.6095,3.3086,-1.2401,1.7532,-3.2825,1.408,-1.8678,0.60282,3
1.3787,2.9993,4.0426,3.4881,6.3672,5.4738,-1.8566,1.0962,13
-1.2268,-0.5712,4.8367,3.0241,-4.0411,4.8164,3.868,1.1724,10
1.3695,-0.12563,1.4858,-3.4719,0.30409,-1.9926,-0.41953,-3.6888,11
1.3313,1.6029,0.021648,-3.1338,-1.0241,-4.1516,-2.3052,5.0173,12
1.1435,1.2555,3.205,3.3511,5.5338,4.7609,-2.3974,-0.091954,13
1.3377,1.0584,3.1685,1.2435,7.4268,1.5892,-2.4146,-0.17094,5
1.1994,2.4917,2.1212,4.3116,5.7521,0.78918,-1.7174,-0.66369,5
-2.6372,0.64412,-0.66845,-4.0337,-0.64671,-2.9053,0.27198,-4.8684,17
-3.7945,0.71517,-0.11452,-3.1764,-0.52733,-4.8208,-2.5528,4.7016,18
-2.8547,-1.8394,-2.7809,-2.6769,0.046914,-4.3674,-2.8138,5.7279,18
-1.3611,-8.5579,4.401,0.91161,-3.9141,3.6315,4.6008,3.6648,9
1.8632,-0.67039,2.1958,-1.8012,-1.5839,-3.9116,2.1284,4.9764,12
2.0085,5.909,2.1609,1.0974,-0.14975,2.6168,-0.48381,-1.1111,4
-3.8897,-10.67,1.2697,-1.0702,-4.5525,3.4481,5.9008,2.0256,9
1.6265,1.7451,2.1966,4.3079,6.4814,-2.1317,-1.7446,1.742,5
-3.2542,0.34487,-1.1711,-2.0697,-1.9938,-5.4624,-2.2241,3.9203,18
-5.9078,1.2773,-4.671,4.2444,-6.5762,4.0312,-2.0486,-0.6727,19
-2.0531,1.6535,-0.87098,-2.7714,-2.2475,3.9741,-2.0247,0.34625,19
-4.7613,2.0129,-2.72,2.693,-2.5023,-5.3616,-2.1777,2.8312,18
-3.2499,0.53524,-0.066052,-3.6945,-0.5121,-3.4246,-2.8029,3.2511,18
-1.8276,2.2019,0.15989,-2.7763,-0.93378,-2.1552,-1.0224,-6.3408,17
-2.3124,1.0156,0.053136,-3.0885,-0.24652,-3.4003,2.4692,-2.4066,17
1.1745,-1.2992,0.87425,-3.6606,1.6865,-2.1952,-0.76833,-2.9373,11
-2.0013,2.4388,4.7437,2.1858,5.7402,4.2141,-1.8181,-0.094712,13
0.57386,1.4974,-0.33531,-2.8469,-0.092008,-2.4286,-0.17809,-5.4207,11
0.82985,2.3577,3.2998,3.5082,5.9979,5.8149,2.7238,2.3961,13
1.6022,1.4275,2.9415,0.95992,6.0409,1.9828,-2.121,0.20055,5
3.0613,0.80471,-1.5192,-0.14744,-2.4729,-3.0093,-1.0434,5.341,12
2.2417,1.1367,-1.2148,-2.4473,-0.21027,-2.584,1.9079,-3.9426,11
-4.3642,0.40483,2.8305,1.6063,7.1451,2.2132,-1.3082,0.62345,19
-4.4817,1.1383,1.682,-1.3726,-2.2941,-1.8356,1.1563,-4.9486,17
-2.336,-4.1922,0.98821,-3.4789,1.1496,-4.4584,-2.8393,4.8007,18
1.8382,1.7822,-0.29138,-2.1949,-1.2211,-1.1736,0.48035,-5.6794,11
-0.094244,0.93031,4.0553,1.7999,8.9678,1.9792,-2.0086,-0.40297,5
1.2236,0.058807,0.40715,-2.9183,-1.6431,-1.71,-2.9427,4.8839,12
-4.1328,-2.2123,-1.4782,-4.5002,0.21113,-3.5904,-0.56633,7.1698,18
0.61302,0.18228,3.4952,6.7627,6.2045,2.0846,-2.8307,-0.99267,5
-0.7099,1.5353,-6.5213,4.1289,-4.3308,2.4748,3.0444,-2.6314,2
-3.1038,-3.4017,-0.44889,-2.9128,-1.1149,-2.9986,-0.21934,5.884,18
0.58004,1.2319,1.4219,-0.18673,2.8997,0.086547,-1.4649,-0.31342,16
-3.4422,-0.051531,-2.5622,-2.1469,-1.0435,-4.3586,0.83358,5.9926,18
-0.41942,0.75259,3.0762,1.9208,7.8328,4.8815,-3.1542,1.131,13
-0.9657,1.8389,1.9461,0.44851,2.7576,0.59407,-0.99206,0.52763,15
-3.0831,-10.8,2.5538,-0.43748,-3.4997,4.6913,3.1094,2.0008,9
2.4975,1.1704,3.7482,2.2213,6.7542,1.0336,7.3677,3.6746,5
-4.0693,1.413,-0.35184,-3.9819,-0.16077,-4.5825,-2.4884,4.7917,18
-1.9689,0.38841,4.5744,5.4085,-4.9552,0.14961,-0.47345,-0.20063,23
-3.8789,0.87527,0.75791,-4.1646,-1.2532,-3.7572,1.4835,5.9216,18
4.7373,-2.6304,-0.016209,-4.5381,0.29758,-1.5766,1.6721,-3.8879,11
-2.9872,-3.8519,-1.3679,-3.9406,-0.3014,-5.2808,0.70533,5.966,18
-1.4686,-1.1514,-5.9553,2.2451,-3.062,0.86401,5.6403,-1.7971,2
1.7485,0.38321,3.1424,0.40711,7.7975,0.78475,-1.9683,-0.15706,5
2.2413,-0.17182,2.2205,0.95446,7.8375,-0.65089,-2.4131,1.2503,5
-3.3225,-0.032099,-0.70593,-4.1623,0.21829,-3.2635,-1.689,6.6924,18
0.5469,-0.07915,2.7839,0.63036,8.5358,4.8941,-2.1695,-1.2297,13
1.9534,1.8941,0.43972,-1.6396,0.61441,2.6344,-2.1845,0.084287,16
-3.6482,1.6565,0.38342,-2.7985,-2.5023,-3.3666,1.9494,-4.8704,17
3.7106,1.9475,0.20812,-2.5799,-1.9974,-2.337,2.072,6.6935,12
-1.7708,0.40538,5.0489,3.8115,2.5355,2.1043,-1.2204,-2.1442,5
-2.2152,0.77285,-1.4376,-1.8099,-0.67439,-1.7879,1.3297,-5.7763,17
-3.5364,-1.4008,-0.51481,-2.932,-1.8452,-3.2643,0.72454,5.2325,18
3.1585,1.5312,-6.1582,4.8483,-3.5349,0.83008,-0.23947,-0.38018,2
-3.747,1.3147,-0.8198,0.047967,-4.0143,5.3523,0.65406,0.11311,19
-0.21788,0.97748,-7.8018,3.7986,-3.3674,2.8894,-1.2517,-3.6882,2
1.5125,2.5373,0.85418,0.046611,-0.83468,6.8224,3.3039,1.9342,1
0.43828,-0.83992,-4.2518,0.32808,0.66179,-2.2749,-0.18247,-3.415,11
3.0123,2.6961,-0.25229,-3.3429,-1.2474,-0.96983,3.6034,-4.4512,11
-1.896,0.024677,-1.0074,-2.0939,-1.0546,-4.6676,-3.4675,3.5727,18
-2.6549,-0.91754,-2.4604,-3.2605,-0.45833,-3.5327,-1.6934,4.5131,18
2.1843,0.18825,-0.49895,-4.2532,0.26859,-1.6407,-0.080468,-4.2518,11
-3.2579,-5.9021,2.8099,0.6751,-5.9487,4.5746,7.558,2.3716,9
3.4958,-0.46571,-7.3418,5.5981,-3.4619,4.3157,-3.2688,-0.19848,2
0.32281,0.93074,3.6487,2.3524,8.1399,2.923,-1.9123,0.52818,5
-0.57004,1.0557,-2.4564,-0.73541,0.068258,-2.2385,-0.12582,-4.5395,11
-0.57387,6.3504,4.6316,3.449,0.83907,-1.0149,-0.24476,0.2598,4
-3.3383,4.7701,-1.8454,1.6964,-5.5825,3.8456,-1.085,-1.9156,19
-1.0832,1.582,1.4347,3.4514,6.2472,4.4733,-3.5611,-1.1459,13
-1.6328,0.48015,-0.69138,-3.621,0.58338,-1.7519,0.00060098,-4.9567,17
4.3831,1.2638,-0.76834,-4.4728,0.40257,-2.5695,0.24232,-5.7942,11
-3.7178,1.4849,-1.4863,-5.1717,-0.10624,-4.8695,-0.56901,6.4748,18
1.7422,2.2709,0.58225,-2.7455,-0.92815,-1.9444,1.8845,-4.7768,11
-2.5086,-1.144,-4.1443,-0.98218,-1.2901,-4.8012,-3.366,5.4645,18
-4.6405,-0.96593,-2.8265,-2.3807,-1.5525,-5.6842,-0.39788,4.9577,18
-1.8996,0.3277,5.3568,8.7354,-7.4788,4.451,-1.2339,-2.419,20
0.55838,-0.1423,-2.8124,-1.7885,0.09604,-5.3369,-1.8022,4.5845,12
0.55728,2.6039,2.9437,2.3583,6.6386,5.5781,-2.2886,1.0696,13
-1.9429,-0.90725,-0.50574,-2.5677,0.27993,-2.5264,2.2118,-6.8081,17
-4.5488,-1.5453,-3.8452,-2.7772,-0.30473,1.795,-2.516,0.744,19
2.9732,2.3608,0.72704,-2.7969,-0.034396,-2.7313,0.33732,-4.2338,11
-4.7134,-1.125,-1.8531,-3.7713,-1.2719,-4.627,-3.1253,5.8613,18
-2.3806,0.42879,6.0551,4.4808,-1.891,0.82028,-0.65904,-0.088256,23
-0.91919,1.1147,-0.012527,5.8604,6.0675,1.7054,-2.3737,-0.45073,5
-4.2025,-8.1234,2.6648,-0.92873,-1.8493,3.2456,5.4752,1.4867,9
2.6287,-0.63571,-1.5673,-3.5188,0.19418,-1.9776,-0.23796,-5.3209,11
0.56538,0.83365,-3.499,-0.69338,-1.3262,-4.806,-3.7148,5.5849,12
-4.5158,4.2044,-0.284,-0.65394,-5.0277,4.398,-1.1078,0.5006,19
-0.44986,-2.7289,3.1204,0.43737,5.7315,3.1918,-0.17662,0.18192,16
3.3241,2.8839,-3.173,2.2207,-3.2925,3.5862,-2.0585,-0.17681,3
0.10987,0.68543,2.8472,1.8593,7.6949,3.7011,1.1977,0.73416,13
-4.2034,-0.45118,-2.006,-1.7604,-2.123,-5.3013,-1.106,4.4663,18
-2.2845,-0.85898,-5.4623,0.58234,-2.3722,-4.6047,-0.031267,6.5978,18
-2.2185,-0.15863,0.20298,-3.668,-0.063914,-3.3779,-1.1318,-2.8472,17
1.3422,-1.3589,-0.065503,-4.6761,-0.53798,-2.0396,-0.40926,-4.3437,11
-1.2144,2.2438,3.5847,2.4744,6.2196,2.7632,-1.2809,-0.729,5
0.80443,0.88789,-0.81694,-1.0178,-0.26635,-4.2969,0.60533,-6.0401,11
-1.4128,2.0811,1.2828,-0.88271,-0.72908,1.987,-0.37069,5.1886,16
-5.1093,-9.7592,2.997,2.1388,-6.6606,4.9649,5.9373,2.5869,9
-0.95998,3.1848,-1.9329,2.1114,-2.3793,3.2752,-1.2953,0.73694,3
-1.3593,-7.9998,2.5307,0.16297,-2.7343,5.1958,6.7485,3.2156,9
-1.6114,1.0394,1.6679,4.2835,6.3116,4.483,0.13511,2.2592,13
0.63286,3.0409,0.19561,-2.6751,-2.6468,-4.0162,-1.0006,5.3817,12
0.19252,0.14631,2.1529,0.85861,7.2585,5.8649,-2.6037,1.1462,13
3.5645,-0.92802,-0.83957,-2.9847,-2.2316,-5.1408,0.43147,6.0415,12
2.1411,2.6393,2.8331,4.0138,5.5078,0.37908,-2.1992,0.72423,5
-2.7508,1.9331,1.0913,-3.3483,-1.8042,-4.8598,0.49623,-4.313,17
-1.8301,-2.5645,-3.3636,-1.7628,0.83998,-0.90428,0.69633,5.2985,18
-2.758,-11.657,-0.22656,1.4922,-1.4645,4.3347,2.9495,1.4142,9
0.60062,2.6202,4.1807,3.9814,6.9513,1.6223,-2.0603,-0.49966,5
-3.7891,-7.0963,3.3261,-0.5381,-4.8456,3.1708,3.8909,1.4923,9
-3.7219,-4.5921,1.6135,2.5173,-5.3124,4.8023,7.647,3.6337,9
-3.3287,-1.2871,-2.7227,-2.733,-0.29988,-3.1117,0.92354,6.0833,18
3.9093,0.52054,-1.6642,-2.556,0.56892,-0.47364,-0.38354,-4.1972,11
-4.4722,-6.7539,1.2968,-0.16715,-5.6308,6.4375,1.571,1.411,9
4.2189,-1.3545,-3.9856,1.6546,1.9718,-1.7945,-1.8046,5.7952,12
0.62901,-0.25431,-1.3576,-2.9948,-1.6752,-4.2215,-1.2502,5.2617,12
3.1455,1.3132,-1.2368,-2.8345,-1.2496,-3.4795,2.2289,-3.5862,11
3.2358,2.2674,0.14841,-3.3573,-1.7219,-1.3587,1.1121,-5.9947,11
