,0,label
194,CD4 T 17,19
195,TCRgd 02,55
196,CD4 T 01,11
197,Others 04,51
198,CD4 T 15,17
199,CD4 T 06,12
200,CD4 T 06,12
201,CD4 T 01,11
202,CD4 T 06,12
203,CD8 T 05,24
204,CD4 T 06,12
205,B Cells 12,5
206,CD8 T 08,27
207,CD4 T 12,15
208,CD4 T 01,11
209,CD4 T 01,11
210,CD4 T 17,19
211,CD8 T 05,24
212,CD8 T 10,28
213,CD4 T 12,15
214,CD4 T 14,16
215,CD4 T 14,16
216,CD8 T 06,25
217,CD4 T 06,12
218,CD4 T 14,16
219,CD4 T 16,18
220,CD8 T 05,24
221,CD4 T 06,12
222,Myeloid 03,43
223,Myeloid 03,43
224,CD8 T 08,27
225,CD4 T 17,19
226,CD4 T 17,19
227,CD8 T 05,24
228,B Cells 16,7
229,CD4 T 01,11
230,CD4 T 11,14
231,CD8 T 14,29
232,B Cells 21,9
233,CD4 T 12,15
234,B Cells 05,3
235,CD4 T 12,15
236,TCRgd 02,55
237,CD4 T 01,11
238,ILCs 02,33
239,TCRgd 04,57
240,B Cells 19,8
241,B Cells 12,5
242,CD8 T 07,26
243,CD8 T 01,22
244,CD4 T 06,12
245,CD4 T 15,17
246,B Cells 05,3
247,CD4 T 12,15
248,CD4 T 16,18
249,CD8 T 05,24
250,CD4 T 12,15
251,ILCs 09,36
252,CD4 T 12,15
253,CD4 T 12,15
254,CD8 T 05,24
255,CD8 T 05,24
256,CD8 T 08,27
257,CD8 T 05,24
258,CD4 T 12,15
259,CD4 T 01,11
260,CD4 T 01,11
261,CD4 T 15,17
262,B Cells 05,3
263,CD4 T 01,11
264,ILCs 02,33
265,Myeloid 03,43
266,CD8 T 08,27
267,B Cells 05,3
268,CD4 T 12,15
269,CD4 T 06,12
270,CD4 T 15,17
271,CD4 T 12,15
272,CD4 T 01,11
273,CD4 T 14,16
274,Myeloid 17,45
275,CD8 T 01,22
276,CD4 T 01,11
277,CD8 T 01,22
278,CD4 T 01,11
279,B Cells 12,5
280,CD4 T 06,12
281,CD4 T 01,11
282,CD4 T 12,15
283,CD8 T 01,22
284,CD4 T 12,15
285,B Cells 05,3
286,CD4 T 14,16
287,ILCs 04,35
288,CD4 T 14,16
289,CD4 T 06,12
290,CD4 T 06,12
291,Myeloid 03,43
292,CD4 T 06,12
293,CD4 T 06,12
294,CD4 T 15,17
295,CD4 T 01,11
296,CD8 T 06,25
297,CD8 T 05,24
298,CD4 T 01,11
299,CD4 T 17,19
300,CD4 T 06,12
301,CD8 T 01,22
302,CD4 T 01,11
303,CD4 T 06,12
304,CD4 T 06,12
305,Myeloid 03,43
306,CD4 T 06,12
307,ILCs 19,41
308,CD4 T 06,12
309,CD4 T 14,16
310,CD4 T 01,11
311,ILCs 02,33
312,CD8 T 04,23
313,B Cells 05,3
314,ILCs 09,36
315,CD4 T 14,16
316,CD4 T 14,16
317,CD8 T 04,23
318,B Cells 21,9
319,B Cells 21,9
320,CD4 T 06,12
321,TCRgd 02,55
322,CD4 T 01,11
323,CD8 T 01,22
324,B Cells 19,8
325,CD4 T 12,15
326,Myeloid 03,43
327,CD4 T 16,18
328,CD4 T 06,12
329,CD4 T 19,21
330,CD4 T 01,11
331,ILCs 09,36
332,CD4 T 01,11
333,B Cells 05,3
334,CD4 T 01,11
335,B Cells 12,5
336,CD8 T 06,25
337,CD8 T 01,22
338,CD4 T 14,16
339,ILCs 19,41
340,CD4 T 06,12
341,ILCs 09,36
342,B Cells 05,3
343,TCRgd 01,54
344,CD4 T 06,12
345,CD8 T 01,22
346,CD4 T 01,11
347,CD8 T 05,24
348,Myeloid 03,43
349,Myeloid 03,43
350,B Cells 05,3
351,CD4 T 12,15
352,CD4 T 14,16
353,CD4 T 12,15
354,B Cells 05,3
355,B Cells 05,3
356,B Cells 05,3
357,CD4 T 16,18
358,CD4 T 12,15
359,B Cells 05,3
360,CD4 T 01,11
361,B Cells 19,8
362,CD4 T 17,19
363,B Cells 16,7
364,B Cells 12,5
365,Myeloid 03,43
366,ILCs 02,33
367,CD8 T 14,29
368,CD4 T 06,12
369,CD8 T 05,24
370,CD4 T 01,11
371,CD4 T 14,16
372,CD4 T 15,17
373,CD4 T 01,11
374,B Cells 12,5
375,CD4 T 01,11
376,CD4 T 14,16
377,CD8 T 01,22
378,CD4 T 16,18
379,CD4 T 01,11
380,CD8 T 01,22
381,CD4 T 06,12
382,CD4 T 12,15
383,CD8 T 01,22
384,CD8 T 05,24
385,CD8 T 04,23
386,B Cells 19,8
387,B Cells 05,3
388,CD4 T 06,12
389,TCRgd 02,55
390,CD4 T 06,12
391,CD4 T 16,18
392,CD4 T 19,21
393,CD4 T 01,11
394,B Cells 12,5
395,CD8 T 05,24
396,CD4 T 01,11
397,CD4 T 16,18
398,CD4 T 06,12
399,CD4 T 14,16
400,CD4 T 15,17
401,CD4 T 06,12
402,CD4 T 01,11
403,CD4 T 15,17
404,CD4 T 06,12
405,CD4 T 12,15
406,B Cells 21,9
407,Myeloid 03,43
408,CD4 T 14,16
409,CD4 T 12,15
410,CD8 T 06,25
411,TCRgd 03,56
412,Others 02,50
413,CD4 T 01,11
414,CD4 T 01,11
415,CD4 T 17,19
416,CD4 T 12,15
417,CD4 T 01,11
418,CD4 T 16,18
419,CD4 T 06,12
420,CD4 T 01,11
421,CD4 T 14,16
422,CD4 T 12,15
423,ILCs 03,34
424,CD4 T 17,19
425,CD4 T 06,12
426,CD4 T 01,11
427,CD4 T 12,15
428,CD4 T 14,16
429,ILCs 16,39
430,CD4 T 14,16
431,CD8 T 05,24
432,B Cells 19,8
433,CD8 T 05,24
434,CD4 T 14,16
435,CD4 T 17,19
436,CD4 T 01,11
437,CD4 T 01,11
438,B Cells 05,3
439,TCRgd 03,56
440,CD4 T 12,15
441,CD4 T 16,18
442,B Cells 12,5
443,CD4 T 12,15
444,CD4 T 14,16
445,CD4 T 01,11
446,CD8 T 05,24
447,CD8 T 05,24
448,CD4 T 12,15
449,CD8 T 01,22
450,CD4 T 14,16
451,CD8 T 08,27
452,CD4 T 16,18
453,CD4 T 06,12
454,CD4 T 06,12
455,Myeloid 03,43
456,B Cells 19,8
457,CD4 T 01,11
458,CD8 T 04,23
459,CD8 T 04,23
460,B Cells 19,8
461,CD4 T 01,11
462,Myeloid 03,43
463,CD4 T 12,15
464,CD4 T 12,15
465,CD4 T 01,11
466,CD4 T 17,19
467,CD4 T 12,15
468,CD8 T 05,24
469,CD4 T 15,17
470,CD4 T 06,12
471,CD8 T 01,22
472,B Cells 21,9
473,CD4 T 01,11
474,B Cells 01,0
475,CD4 T 17,19
476,CD8 T 05,24
477,CD4 T 12,15
478,CD4 T 14,16
479,CD4 T 06,12
480,CD4 T 17,19
481,CD4 T 06,12
482,CD4 T 06,12
483,CD8 T 04,23
484,CD4 T 15,17
485,CD4 T 06,12
486,CD4 T 01,11
487,CD4 T 01,11
488,CD4 T 06,12
489,CD8 T 07,26
490,CD4 T 14,16
491,CD4 T 06,12
492,CD8 T 07,26
493,B Cells 05,3
494,ILCs 09,36
495,CD8 T 05,24
496,ILCs 10,37
497,B Cells 16,7
498,CD4 T 06,12
499,CD4 T 14,16
500,CD4 T 01,11
501,ILCs 02,33
502,CD4 T 16,18
503,CD8 T 05,24
504,CD4 T 12,15
505,CD8 T 05,24
506,CD4 T 01,11
507,CD4 T 14,16
508,CD4 T 12,15
509,CD4 T 18,20
510,Others 11,53
511,B Cells 12,5
512,CD8 T 07,26
513,CD4 T 12,15
514,CD4 T 17,19
515,CD8 T 05,24
516,ILCs 02,33
517,CD4 T 14,16
518,CD8 T 01,22
519,CD8 T 05,24
520,CD4 T 06,12
521,CD4 T 06,12
522,ILCs 10,37
523,ILCs 09,36
524,CD4 T 01,11
525,CD4 T 06,12
526,CD4 T 12,15
527,ILCs 09,36
528,CD8 T 04,23
529,TCRgd 01,54
530,CD4 T 06,12
531,ILCs 09,36
532,CD8 T 04,23
533,TCRgd 01,54
534,CD4 T 14,16
535,ILCs 09,36
536,CD4 T 14,16
537,B Cells 12,5
538,CD4 T 15,17
539,CD8 T 01,22
540,Myeloid 03,43
541,CD4 T 06,12
542,B Cells 05,3
543,CD4 T 14,16
544,CD8 T 05,24
545,ILCs 11,38
546,TCRgd 03,56
547,CD4 T 17,19
548,CD8 T 01,22
549,CD4 T 12,15
550,B Cells 05,3
551,CD4 T 12,15
552,CD4 T 12,15
553,B Cells 19,8
554,CD4 T 08,13
555,B Cells 05,3
556,B Cells 19,8
557,B Cells 05,3
558,ILCs 09,36
559,CD4 T 06,12
560,CD4 T 08,13
561,CD4 T 14,16
562,TCRgd 02,55
563,CD4 T 14,16
564,CD4 T 14,16
565,CD4 T 06,12
566,CD8 T 05,24
567,CD4 T 06,12
568,B Cells 19,8
569,ILCs 19,41
570,CD8 T 04,23
571,CD4 T 14,16
572,CD8 T 05,24
573,CD4 T 08,13
574,CD4 T 01,11
575,TCRgd 01,54
576,ILCs 02,33
577,CD4 T 18,20
578,ILCs 09,36
579,CD4 T 12,15
580,B Cells 05,3
581,CD4 T 06,12
582,CD8 T 01,22
583,CD8 T 01,22
584,CD4 T 17,19
585,CD4 T 17,19
586,CD4 T 17,19
587,Myeloid 03,43
588,CD4 T 06,12
589,CD4 T 12,15
590,CD4 T 14,16
591,CD4 T 15,17
592,ILCs 09,36
593,B Cells 19,8
594,CD4 T 15,17
595,CD4 T 15,17
596,CD8 T 05,24
597,CD4 T 08,13
598,CD8 T 01,22
599,CD4 T 01,11
600,CD4 T 06,12
601,CD4 T 14,16
602,B Cells 05,3
603,CD4 T 08,13
604,B Cells 05,3
605,ILCs 09,36
606,CD8 T 01,22
607,CD4 T 01,11
608,CD8 T 07,26
609,CD4 T 15,17
610,CD4 T 12,15
611,CD4 T 01,11
612,B Cells 05,3
613,ILCs 18,40
614,CD8 T 05,24
615,CD4 T 14,16
616,CD4 T 06,12
617,CD4 T 18,20
618,CD8 T 05,24
619,CD4 T 06,12
620,CD4 T 06,12
621,CD8 T 01,22
622,B Cells 05,3
623,CD4 T 01,11
624,CD4 T 01,11
625,CD8 T 05,24
626,CD4 T 14,16
627,ILCs 11,38
628,CD4 T 06,12
629,ILCs 19,41
630,B Cells 05,3
631,CD8 T 05,24
632,CD4 T 06,12
633,CD4 T 06,12
634,CD8 T 10,28
635,CD8 T 14,29
636,Myeloid 03,43
637,CD4 T 17,19
638,CD4 T 12,15
639,CD4 T 17,19
640,CD4 T 01,11
641,CD4 T 15,17
642,CD8 T 05,24
643,CD4 T 06,12
644,CD4 T 12,15
645,B Cells 19,8
646,CD4 T 01,11
647,CD4 T 18,20
648,CD4 T 06,12
649,CD4 T 16,18
650,CD4 T 17,19
651,CD4 T 06,12
652,Others 11,53
653,CD4 T 01,11
654,CD4 T 14,16
655,B Cells 19,8
656,CD4 T 14,16
657,CD4 T 12,15
658,B Cells 05,3
659,CD8 T 05,24
660,B Cells 19,8
661,CD4 T 06,12
662,B Cells 12,5
663,CD4 T 01,11
664,CD4 T 06,12
665,B Cells 19,8
666,CD8 T 05,24
667,CD8 T 06,25
668,B Cells 19,8
669,CD4 T 06,12
670,CD8 T 10,28
671,CD8 T 05,24
672,CD4 T 06,12
673,CD4 T 01,11
674,CD8 T 01,22
675,CD4 T 18,20
676,CD4 T 06,12
677,B Cells 19,8
678,Myeloid 19,46
679,ILCs 18,40
680,Others 11,53
681,CD4 T 14,16
682,Others 11,53
683,CD4 T 14,16
684,CD8 T 07,26
685,CD8 T 05,24
686,ILCs 16,39
687,CD4 T 19,21
688,CD4 T 12,15
689,Myeloid 17,45
690,CD8 T 10,28
691,CD4 T 14,16
692,ILCs 02,33
693,CD4 T 06,12
694,CD8 T 14,29
695,CD4 T 06,12
696,CD8 T 01,22
697,CD8 T 05,24
698,CD4 T 14,16
699,CD4 T 14,16
700,CD4 T 17,19
701,CD4 T 01,11
702,CD4 T 17,19
703,CD4 T 15,17
704,ILCs 09,36
705,CD8 T 06,25
706,CD4 T 06,12
707,CD4 T 12,15
708,CD4 T 06,12
709,CD4 T 06,12
710,B Cells 12,5
711,CD4 T 12,15
712,CD4 T 14,16
713,CD4 T 17,19
714,CD8 T 05,24
715,Others 11,53
716,ILCs 09,36
717,CD4 T 01,11
718,CD4 T 14,16
719,CD4 T 12,15
720,CD4 T 14,16
721,CD4 T 14,16
722,TCRgd 04,57
723,CD4 T 01,11
724,ILCs 09,36
725,CD4 T 17,19
726,CD4 T 15,17
727,ILCs 04,35
728,CD8 T 10,28
729,B Cells 05,3
730,CD4 T 12,15
731,CD8 T 05,24
732,CD4 T 06,12
733,CD8 T 01,22
734,CD8 T 05,24
735,CD4 T 06,12
736,TCRgd 01,54
737,B Cells 05,3
738,ILCs 09,36
739,CD4 T 06,12
740,CD4 T 06,12
741,CD4 T 17,19
742,CD4 T 06,12
743,CD4 T 12,15
744,CD4 T 06,12
745,ILCs 19,41
746,B Cells 12,5
747,CD8 T 06,25
748,CD4 T 14,16
749,CD4 T 17,19
750,CD4 T 12,15
751,CD4 T 01,11
752,CD4 T 15,17
753,B Cells 05,3
754,B Cells 05,3
755,CD8 T 10,28
756,ILCs 11,38
757,ILCs 02,33
758,CD8 T 05,24
759,CD4 T 06,12
760,CD4 T 14,16
761,B Cells 02,1
762,CD4 T 12,15
763,CD4 T 06,12
764,CD8 T 06,25
765,B Cells 05,3
766,B Cells 05,3
767,CD8 T 05,24
768,ILCs 09,36
769,CD4 T 01,11
770,CD8 T 01,22
771,CD4 T 14,16
772,CD4 T 08,13
773,CD4 T 12,15
774,B Cells 05,3
775,ILCs 02,33
776,ILCs 16,39
777,CD4 T 17,19
778,CD4 T 01,11
779,CD4 T 06,12
780,CD4 T 01,11
781,CD8 T 05,24
782,B Cells 16,7
783,CD4 T 01,11
784,CD8 T 01,22
785,CD4 T 01,11
786,CD4 T 06,12
787,Myeloid 03,43
788,Myeloid 03,43
789,B Cells 05,3
790,B Cells 12,5
791,CD4 T 12,15
792,CD4 T 14,16
793,TCRgd 02,55
794,CD4 T 01,11
795,B Cells 03,2
796,CD4 T 18,20
797,CD8 T 05,24
798,CD4 T 14,16
799,CD4 T 18,20
800,CD8 T 05,24
801,ILCs 19,41
802,CD8 T 06,25
803,CD4 T 15,17
804,CD4 T 06,12
805,CD4 T 06,12
806,CD8 T 07,26
807,CD4 T 12,15
808,CD4 T 01,11
809,CD4 T 12,15
810,B Cells 19,8
811,CD8 T 01,22
812,CD4 T 06,12
813,CD4 T 14,16
814,CD8 T 07,26
815,CD8 T 06,25
816,CD8 T 05,24
817,CD8 T 10,28
818,B Cells 12,5
819,B Cells 21,9
820,CD8 T 05,24
821,CD4 T 14,16
822,CD4 T 01,11
823,ILCs 09,36
824,B Cells 21,9
825,CD4 T 17,19
826,CD4 T 06,12
827,CD4 T 01,11
828,CD4 T 01,11
829,CD4 T 12,15
830,TCRgd 03,56
831,CD4 T 12,15
832,TCRgd 01,54
833,CD4 T 06,12
834,CD4 T 06,12
835,CD8 T 06,25
836,CD8 T 05,24
837,CD4 T 12,15
838,CD4 T 06,12
839,CD8 T 10,28
840,CD4 T 12,15
841,CD4 T 14,16
842,B Cells 05,3
843,CD4 T 18,20
844,ILCs 18,40
845,B Cells 21,9
846,CD4 T 01,11
847,B Cells 05,3
848,CD4 T 17,19
849,CD4 T 06,12
850,CD4 T 01,11
851,CD4 T 17,19
852,CD4 T 14,16
853,Myeloid 10,44
854,CD8 T 06,25
855,CD8 T 06,25
856,CD4 T 12,15
857,B Cells 05,3
858,CD4 T 14,16
859,CD8 T 01,22
860,CD4 T 12,15
861,CD4 T 14,16
862,CD4 T 12,15
863,CD8 T 05,24
864,CD4 T 06,12
865,CD4 T 17,19
866,B Cells 05,3
867,CD8 T 05,24
868,CD4 T 06,12
869,CD4 T 06,12
870,CD4 T 01,11
871,CD4 T 01,11
872,CD4 T 12,15
873,B Cells 21,9
874,B Cells 05,3
875,CD4 T 12,15
876,CD8 T 01,22
877,B Cells 02,1
878,CD8 T 05,24
879,B Cells 16,7
880,Discard,31
881,CD8 T 08,27
882,CD4 T 15,17
883,B Cells 05,3
884,CD8 T 05,24
885,CD4 T 06,12
886,ILCs 19,41
887,CD4 T 14,16
888,CD4 T 14,16
889,CD8 T 05,24
890,CD4 T 01,11
891,TCRgd 03,56
892,CD4 T 12,15
893,CD8 T 05,24
894,CD4 T 14,16
895,CD4 T 12,15
896,CD8 T 05,24
897,CD4 T 06,12
898,CD4 T 17,19
899,ILCs 09,36
900,CD4 T 01,11
901,CD4 T 12,15
902,CD4 T 18,20
903,CD4 T 06,12
904,CD4 T 16,18
905,B Cells 21,9
906,CD4 T 01,11
907,CD4 T 06,12
908,CD4 T 17,19
909,B Cells 12,5
910,CD8 T 05,24
911,ILCs 09,36
912,CD8 T 05,24
913,CD4 T 14,16
914,B Cells 05,3
915,CD4 T 01,11
916,CD8 T 04,23
917,B Cells 12,5
918,CD4 T 01,11
919,CD8 T 07,26
920,ILCs 09,36
921,CD4 T 12,15
922,ILCs 18,40
923,CD4 T 12,15
924,CD4 T 01,11
925,CD4 T 12,15
926,CD4 T 06,12
927,B Cells 05,3
928,CD8 T 05,24
929,CD8 T 01,22
930,CD8 T 05,24
931,CD4 T 06,12
932,CD4 T 01,11
933,CD4 T 06,12
934,CD4 T 01,11
935,CD4 T 01,11
936,B Cells 19,8
937,CD8 T 05,24
938,CD4 T 12,15
939,TCRgd 02,55
940,ILCs 18,40
941,CD4 T 06,12
942,CD8 T 08,27
943,CD8 T 06,25
944,CD4 T 06,12
945,CD4 T 01,11
946,B Cells 19,8
947,CD4 T 01,11
948,CD4 T 12,15
949,CD4 T 06,12
950,CD8 T 05,24
951,CD4 T 06,12
952,B Cells 02,1
953,CD4 T 16,18
954,CD4 T 12,15
955,CD4 T 14,16
956,CD8 T 04,23
957,Others 11,53
958,TCRgd 02,55
959,CD4 T 19,21
960,CD4 T 01,11
961,CD8 T 05,24
962,CD4 T 14,16
963,Myeloid 17,45
964,CD8 T 07,26
965,CD4 T 12,15
966,B Cells 19,8
967,CD4 T 14,16
968,CD4 T 06,12
969,CD4 T 12,15
970,CD8 T 06,25
971,CD4 T 14,16
972,CD8 T 05,24
973,CD4 T 15,17
974,CD4 T 16,18
975,CD8 T 05,24
976,CD4 T 06,12
977,CD4 T 15,17
978,CD4 T 06,12
979,CD8 T 05,24
980,CD4 T 14,16
981,CD4 T 12,15
982,CD4 T 06,12
983,CD8 T 05,24
984,ILCs 16,39
985,CD4 T 01,11
986,CD8 T 05,24
987,CD4 T 01,11
988,CD8 T 05,24
989,B Cells 19,8
990,CD8 T 01,22
991,CD4 T 17,19
992,CD4 T 14,16
993,CD8 T 05,24
994,ILCs 09,36
995,CD8 T 01,22
996,B Cells 02,1
997,CD8 T 05,24
998,CD8 T 01,22
999,B Cells 02,1
1000,CD4 T 14,16
1001,CD8 T 05,24
1002,CD8 T 05,24
1003,B Cells 19,8
1004,CD8 T 05,24
1005,Myeloid 03,43
1006,CD8 T 01,22
1007,CD8 T 06,25
1008,CD4 T 06,12
1009,TCRgd 02,55
1010,CD4 T 12,15
1011,B Cells 02,1
1012,CD4 T 06,12
1013,B Cells 05,3
1014,CD4 T 01,11
1015,CD8 T 05,24
1016,CD8 T 05,24
1017,CD4 T 06,12
1018,CD4 T 01,11
1019,CD4 T 06,12
1020,CD4 T 01,11
1021,CD4 T 17,19
1022,CD8 T 01,22
1023,CD8 T 01,22
1024,CD4 T 14,16
1025,CD4 T 12,15
1026,CD8 T 05,24
1027,CD4 T 12,15
1028,CD4 T 17,19
1029,CD8 T 05,24
1030,CD4 T 06,12
1031,ILCs 09,36
1032,CD4 T 17,19
1033,CD4 T 18,20
1034,ILCs 02,33
1035,CD4 T 12,15
1036,CD8 T 06,25
1037,CD4 T 01,11
1038,CD4 T 06,12
1039,CD4 T 12,15
1040,CD8 T 01,22
1041,CD4 T 12,15
1042,B Cells 05,3
1043,ILCs 10,37
1044,CD8 T 06,25
1045,CD4 T 06,12
1046,CD4 T 06,12
1047,CD8 T 05,24
1048,CD4 T 18,20
1049,CD8 T 05,24
1050,CD4 T 06,12
1051,CD4 T 06,12
1052,CD4 T 06,12
1053,CD4 T 06,12
1054,CD4 T 06,12
1055,CD4 T 12,15
1056,CD4 T 06,12
1057,CD4 T 06,12
1058,CD8 T 01,22
1059,CD4 T 18,20
1060,B Cells 05,3
1061,CD4 T 06,12
1062,CD4 T 12,15
1063,B Cells 19,8
1064,CD4 T 01,11
1065,TCRgd 02,55
1066,CD4 T 01,11
1067,CD4 T 12,15
1068,CD8 T 05,24
1069,CD4 T 12,15
1070,CD8 T 05,24
1071,B Cells 05,3
1072,CD4 T 01,11
1073,CD4 T 12,15
1074,Myeloid 03,43
1075,CD4 T 12,15
1076,CD4 T 12,15
1077,CD4 T 12,15
1078,CD8 T 06,25
1079,CD8 T 06,25
1080,TCRgd 02,55
1081,ILCs 09,36
1082,CD4 T 06,12
1083,CD4 T 12,15
1084,ILCs 09,36
1085,B Cells 05,3
1086,CD4 T 01,11
1087,CD4 T 06,12
1088,CD4 T 06,12
1089,CD8 T 05,24
1090,CD8 T 05,24
1091,CD8 T 06,25
1092,ILCs 02,33
1093,CD4 T 06,12
1094,B Cells 19,8
1095,CD4 T 06,12
1096,B Cells 19,8
1097,CD4 T 01,11
1098,CD8 T 06,25
1099,B Cells 05,3
1100,TCRgd 02,55
1101,CD8 T 05,24
1102,CD4 T 14,16
1103,CD4 T 01,11
1104,Others 11,53
1105,Myeloid 03,43
1106,CD8 T 05,24
1107,B Cells 05,3
1108,CD8 T 01,22
1109,CD4 T 01,11
1110,B Cells 05,3
1111,CD4 T 01,11
1112,CD8 T 01,22
1113,CD8 T 05,24
1114,Myeloid 03,43
1115,B Cells 05,3
1116,CD4 T 15,17
1117,CD8 T 05,24
1118,CD4 T 01,11
1119,CD4 T 06,12
1120,B Cells 19,8
1121,CD4 T 01,11
1122,CD4 T 12,15
1123,ILCs 09,36
1124,CD4 T 12,15
1125,ILCs 18,40
1126,Myeloid 17,45
1127,CD8 T 07,26
1128,TCRgd 02,55
1129,CD4 T 14,16
1130,B Cells 05,3
1131,CD4 T 14,16
1132,CD4 T 01,11
1133,CD4 T 06,12
1134,CD8 T 01,22
1135,ILCs 09,36
1136,B Cells 05,3
1137,B Cells 12,5
1138,CD4 T 14,16
1139,CD8 T 05,24
1140,CD4 T 12,15
1141,CD4 T 14,16
1142,CD4 T 14,16
1143,CD8 T 06,25
1144,CD4 T 01,11
1145,CD4 T 14,16
1146,CD4 T 01,11
1147,CD4 T 06,12
1148,CD4 T 01,11
1149,ILCs 19,41
1150,B Cells 19,8
1151,CD4 T 01,11
1152,ILCs 09,36
1153,CD4 T 06,12
1154,CD8 T 06,25
1155,CD4 T 14,16
1156,CD4 T 01,11
1157,CD4 T 15,17
1158,CD4 T 14,16
1159,CD4 T 17,19
1160,CD4 T 06,12
1161,B Cells 05,3
1162,CD4 T 06,12
1163,ILCs 16,39
1164,CD4 T 06,12
1165,CD4 T 01,11
1166,B Cells 05,3
1167,CD8 T 05,24
1168,B Cells 12,5
1169,CD4 T 18,20
1170,CD4 T 12,15
1171,B Cells 05,3
1172,CD8 T 01,22
1173,CD8 T 08,27
