,0,label
642,CD8 T 08,27
643,ILCs 09,36
644,CD4 T 06,12
645,CD8 T 01,22
646,CD4 T 18,20
647,CD4 T 01,11
648,CD8 T 14,29
649,CD4 T 15,17
650,B Cells 05,3
651,CD8 T 01,22
652,ILCs 16,39
653,CD4 T 18,20
654,CD4 T 01,11
655,CD4 T 18,20
656,CD4 T 18,20
657,CD4 T 01,11
658,Discard,31
659,Myeloid 03,43
660,CD4 T 01,11
661,CD4 T 12,15
662,CD4 T 06,12
663,CD4 T 01,11
664,TCRgd 04,57
665,TCRgd 02,55
666,CD4 T 17,19
667,CD4 T 01,11
668,TCRgd 02,55
669,CD8 T 05,24
670,CD4 T 06,12
671,CD8 T 01,22
672,CD4 T 01,11
673,B Cells 05,3
674,CD4 T 14,16
675,CD4 T 01,11
676,CD4 T 06,12
677,CD4 T 14,16
678,TCRgd 02,55
679,CD4 T 06,12
680,Others 11,53
681,TCRgd 02,55
682,Others 01,49
683,CD4 T 01,11
684,B Cells 02,1
685,CD4 T 01,11
686,CD4 T 01,11
687,CD4 T 06,12
688,CD4 T 01,11
689,CD4 T 17,19
690,CD4 T 18,20
691,CD4 T 01,11
692,TCRgd 02,55
693,CD4 T 01,11
694,CD4 T 06,12
695,B Cells 05,3
696,CD4 T 01,11
697,ILCs 04,35
698,CD4 T 14,16
699,TCRgd 02,55
700,Myeloid 03,43
701,CD4 T 12,15
702,ILCs 16,39
703,CD8 T 05,24
704,CD8 T 04,23
705,CD4 T 06,12
706,CD4 T 12,15
707,CD4 T 14,16
708,B Cells 05,3
709,CD8 T 05,24
710,TCRgd 02,55
711,CD4 T 06,12
712,CD4 T 12,15
713,CD8 T 01,22
714,Myeloid 03,43
715,CD4 T 01,11
716,ILCs 09,36
717,CD4 T 01,11
718,ILCs 11,38
719,CD4 T 01,11
720,CD4 T 06,12
721,ILCs 10,37
722,TCRgd 02,55
723,CD4 T 16,18
724,CD4 T 06,12
725,CD4 T 14,16
726,CD4 T 18,20
727,CD4 T 06,12
728,CD4 T 18,20
729,CD4 T 14,16
730,CD8 T 05,24
731,CD4 T 12,15
732,CD4 T 16,18
733,ILCs 16,39
734,CD4 T 14,16
735,CD4 T 01,11
736,CD4 T 01,11
737,CD4 T 15,17
738,TCRgd 02,55
739,CD4 T 14,16
740,CD4 T 01,11
741,CD4 T 01,11
742,CD4 T 06,12
743,TCRgd 02,55
744,Myeloid 03,43
745,CD8 T 01,22
746,CD4 T 01,11
747,CD4 T 12,15
748,ILCs 09,36
749,Myeloid 03,43
750,CD4 T 01,11
751,CD4 T 06,12
752,CD4 T 01,11
753,CD4 T 01,11
754,ILCs 11,38
755,CD4 T 16,18
756,CD8 T 05,24
757,CD4 T 12,15
758,CD4 T 06,12
759,CD8 T 05,24
760,CD4 T 01,11
761,CD8 T 05,24
762,CD4 T 01,11
763,CD4 T 01,11
764,CD8 T 05,24
765,CD4 T 06,12
766,CD4 T 14,16
767,CD4 T 14,16
768,CD4 T 16,18
769,CD4 T 06,12
770,CD4 T 18,20
771,TCRgd 02,55
772,CD4 T 14,16
773,ILCs 09,36
774,CD4 T 12,15
775,CD8 T 01,22
776,CD4 T 06,12
777,CD8 T 04,23
778,CD4 T 06,12
779,CD4 T 06,12
780,Myeloid 17,45
781,CD4 T 01,11
782,CD4 T 18,20
783,CD8 T 10,28
784,CD4 T 18,20
785,CD8 T 05,24
786,CD4 T 06,12
787,CD4 T 01,11
788,CD8 T 05,24
789,Others 11,53
790,B Cells 05,3
791,TCRgd 02,55
792,TCRgd 02,55
793,CD4 T 18,20
794,CD8 T 01,22
795,Myeloid 03,43
796,TCRgd 02,55
797,CD8 T 06,25
798,CD4 T 08,13
799,ILCs 09,36
800,ILCs 16,39
801,ILCs 09,36
802,ILCs 09,36
803,CD4 T 01,11
804,CD4 T 14,16
805,CD4 T 01,11
806,CD4 T 15,17
807,B Cells 05,3
808,B Cells 05,3
809,CD4 T 01,11
810,CD4 T 01,11
811,CD4 T 06,12
812,CD4 T 12,15
813,CD4 T 14,16
814,B Cells 02,1
815,CD4 T 06,12
816,CD8 T 05,24
817,CD4 T 06,12
818,CD4 T 06,12
819,TCRgd 02,55
820,CD4 T 12,15
821,CD4 T 16,18
822,B Cells 05,3
823,CD4 T 14,16
824,CD4 T 14,16
825,B Cells 02,1
826,CD8 T 08,27
827,CD4 T 01,11
828,CD4 T 06,12
829,CD4 T 06,12
830,CD8 T 06,25
831,CD8 T 05,24
832,CD8 T 04,23
833,CD8 T 04,23
834,CD4 T 14,16
835,CD8 T 08,27
836,ILCs 16,39
837,Discard,31
838,CD4 T 18,20
839,CD4 T 01,11
840,CD4 T 14,16
841,CD4 T 18,20
842,CD4 T 12,15
843,CD4 T 14,16
844,CD4 T 14,16
845,CD4 T 01,11
846,B Cells 05,3
847,CD4 T 01,11
848,Others 11,53
849,CD4 T 12,15
850,CD4 T 12,15
851,CD4 T 06,12
852,CD4 T 06,12
853,CD4 T 01,11
854,ILCs 16,39
855,CD8 T 04,23
856,CD4 T 01,11
857,CD4 T 01,11
858,B Cells 21,9
859,CD4 T 12,15
860,ILCs 01,32
861,CD4 T 06,12
862,ILCs 16,39
863,CD4 T 01,11
864,TCRgd 02,55
865,Others 11,53
866,CD8 T 08,27
867,CD4 T 12,15
868,Others 11,53
869,Myeloid 03,43
870,CD8 T 05,24
871,CD4 T 18,20
872,TCRgd 02,55
873,CD4 T 01,11
874,CD4 T 01,11
875,B Cells 05,3
876,CD8 T 01,22
877,CD4 T 01,11
878,CD4 T 16,18
879,CD4 T 12,15
880,CD4 T 15,17
881,B Cells 19,8
882,CD4 T 12,15
883,CD8 T 06,25
884,CD4 T 14,16
885,CD4 T 14,16
886,Others 11,53
887,CD4 T 01,11
888,CD4 T 08,13
889,CD8 T 08,27
890,Myeloid 03,43
891,CD4 T 01,11
892,CD4 T 12,15
893,CD4 T 01,11
894,CD4 T 06,12
895,CD4 T 06,12
896,Myeloid 03,43
897,CD4 T 01,11
898,CD4 T 06,12
899,TCRgd 02,55
900,CD8 T 05,24
901,CD4 T 06,12
902,CD4 T 14,16
903,CD4 T 08,13
904,CD4 T 12,15
905,CD4 T 12,15
906,CD4 T 12,15
907,CD4 T 17,19
908,CD4 T 01,11
909,CD4 T 01,11
910,CD4 T 01,11
911,ILCs 16,39
912,TCRgd 02,55
913,TCRgd 02,55
914,CD8 T 05,24
915,Myeloid 20,47
916,CD4 T 01,11
917,CD4 T 06,12
918,CD4 T 17,19
919,CD4 T 08,13
920,CD4 T 01,11
921,CD8 T 01,22
922,CD4 T 06,12
923,CD4 T 06,12
924,CD4 T 18,20
925,ILCs 16,39
926,CD4 T 06,12
927,TCRgd 02,55
928,ILCs 09,36
929,CD8 T 01,22
930,TCRgd 02,55
931,CD4 T 16,18
932,CD4 T 01,11
933,Myeloid 03,43
934,CD4 T 01,11
935,ILCs 16,39
936,CD4 T 01,11
937,CD4 T 11,14
938,CD4 T 14,16
939,CD4 T 14,16
940,CD8 T 04,23
941,CD4 T 01,11
942,CD4 T 17,19
943,CD4 T 15,17
944,CD4 T 12,15
945,B Cells 12,5
946,Others 11,53
947,TCRgd 02,55
948,CD4 T 14,16
949,CD8 T 07,26
950,CD4 T 12,15
951,CD4 T 12,15
952,CD4 T 06,12
953,CD8 T 01,22
954,CD4 T 06,12
955,CD4 T 01,11
956,Others 11,53
957,CD4 T 06,12
958,CD4 T 16,18
959,TCRgd 02,55
960,CD4 T 01,11
961,CD4 T 01,11
962,CD4 T 12,15
963,CD4 T 14,16
964,B Cells 21,9
965,CD4 T 18,20
966,CD4 T 01,11
967,CD4 T 14,16
968,CD4 T 01,11
969,CD4 T 18,20
970,CD4 T 01,11
971,B Cells 19,8
972,CD4 T 14,16
973,CD4 T 06,12
974,CD4 T 14,16
975,CD4 T 16,18
976,TCRgd 02,55
977,CD4 T 12,15
978,TCRgd 02,55
979,CD4 T 18,20
980,CD4 T 14,16
981,CD4 T 12,15
982,CD4 T 06,12
983,ILCs 09,36
984,TCRgd 03,56
985,CD8 T 08,27
986,CD8 T 08,27
987,CD4 T 12,15
988,ILCs 16,39
989,CD4 T 01,11
990,CD8 T 05,24
991,CD4 T 06,12
992,CD4 T 08,13
993,CD8 T 05,24
994,CD4 T 17,19
995,CD4 T 12,15
996,CD4 T 18,20
997,CD4 T 08,13
998,CD4 T 06,12
999,CD4 T 14,16
1000,CD4 T 01,11
1001,CD4 T 14,16
1002,CD4 T 01,11
1003,CD4 T 14,16
1004,CD8 T 01,22
1005,CD4 T 06,12
1006,CD4 T 06,12
1007,CD4 T 12,15
1008,ILCs 16,39
1009,CD4 T 12,15
1010,CD8 T 01,22
1011,TCRgd 02,55
1012,CD8 T 06,25
1013,CD4 T 06,12
1014,CD8 T 05,24
1015,ILCs 11,38
1016,CD4 T 01,11
1017,CD4 T 01,11
1018,CD4 T 18,20
1019,CD4 T 17,19
1020,CD4 T 01,11
1021,ILCs 16,39
1022,CD8 T 01,22
1023,B Cells 19,8
1024,CD4 T 14,16
1025,ILCs 19,41
1026,TCRgd 02,55
1027,CD4 T 16,18
1028,TCRgd 03,56
1029,CD4 T 12,15
1030,CD4 T 14,16
1031,ILCs 16,39
1032,CD4 T 16,18
1033,CD8 T 01,22
1034,CD4 T 12,15
1035,CD4 T 12,15
1036,CD4 T 18,20
1037,TCRgd 02,55
1038,CD4 T 06,12
1039,CD4 T 01,11
1040,B Cells 05,3
1041,B Cells 12,5
1042,CD8 T 07,26
1043,CD8 T 01,22
1044,CD4 T 12,15
1045,CD4 T 01,11
1046,CD4 T 14,16
1047,CD4 T 06,12
1048,CD4 T 15,17
1049,CD8 T 05,24
1050,Others 11,53
1051,CD4 T 01,11
1052,CD4 T 12,15
1053,CD8 T 05,24
1054,CD4 T 06,12
1055,CD4 T 12,15
1056,CD4 T 18,20
1057,TCRgd 02,55
1058,CD8 T 05,24
1059,ILCs 16,39
1060,CD4 T 18,20
1061,B Cells 02,1
1062,CD4 T 06,12
1063,ILCs 16,39
1064,TCRgd 02,55
1065,ILCs 16,39
1066,CD4 T 01,11
1067,CD8 T 04,23
1068,ILCs 16,39
1069,TCRgd 02,55
1070,CD4 T 01,11
1071,ILCs 11,38
1072,CD4 T 12,15
1073,B Cells 05,3
1074,CD4 T 14,16
1075,CD4 T 12,15
1076,ILCs 03,34
1077,CD4 T 01,11
1078,CD4 T 01,11
1079,CD4 T 12,15
1080,CD4 T 06,12
1081,CD4 T 12,15
1082,CD4 T 17,19
1083,CD4 T 12,15
1084,ILCs 04,35
1085,CD4 T 01,11
1086,ILCs 16,39
1087,CD8 T 06,25
1088,CD4 T 18,20
1089,CD4 T 01,11
1090,ILCs 16,39
1091,Myeloid 20,47
1092,ILCs 09,36
1093,CD4 T 12,15
1094,CD4 T 18,20
1095,CD8 T 06,25
1096,CD8 T 05,24
1097,CD4 T 18,20
1098,ILCs 16,39
1099,B Cells 05,3
1100,CD4 T 12,15
1101,CD4 T 01,11
1102,CD4 T 14,16
1103,CD4 T 12,15
1104,CD4 T 01,11
1105,Myeloid 03,43
1106,CD4 T 12,15
1107,CD8 T 04,23
1108,TCRgd 02,55
1109,CD4 T 16,18
1110,CD4 T 01,11
1111,CD4 T 14,16
1112,CD4 T 15,17
1113,CD8 T 05,24
1114,CD4 T 06,12
1115,CD8 T 08,27
1116,ILCs 09,36
1117,CD4 T 06,12
1118,CD4 T 14,16
1119,CD4 T 17,19
1120,CD8 T 05,24
1121,CD4 T 01,11
1122,CD8 T 05,24
1123,B Cells 16,7
1124,CD4 T 06,12
1125,ILCs 11,38
1126,TCRgd 02,55
1127,ILCs 10,37
1128,ILCs 16,39
1129,CD4 T 15,17
1130,CD4 T 06,12
1131,CD4 T 18,20
1132,ILCs 16,39
1133,CD4 T 01,11
1134,CD4 T 14,16
1135,TCRgd 01,54
1136,CD4 T 16,18
1137,CD4 T 18,20
1138,ILCs 09,36
1139,CD4 T 12,15
1140,CD4 T 18,20
1141,CD8 T 05,24
1142,CD8 T 01,22
1143,CD4 T 14,16
1144,TCRgd 04,57
1145,CD4 T 16,18
1146,CD8 T 01,22
1147,CD4 T 08,13
1148,CD4 T 14,16
1149,B Cells 19,8
1150,CD4 T 06,12
1151,CD8 T 01,22
1152,CD4 T 01,11
1153,CD4 T 14,16
1154,CD4 T 01,11
1155,B Cells 05,3
1156,CD4 T 18,20
1157,CD4 T 01,11
1158,ILCs 09,36
1159,TCRgd 02,55
1160,ILCs 09,36
1161,CD4 T 12,15
1162,CD4 T 16,18
1163,CD8 T 05,24
1164,CD4 T 18,20
1165,CD8 T 05,24
1166,ILCs 09,36
1167,CD4 T 06,12
1168,TCRgd 02,55
1169,B Cells 19,8
1170,CD4 T 17,19
1171,CD4 T 16,18
