,0,label
154,Myeloid 17,45
155,CD4 T 01,11
156,CD4 T 08,13
157,TCRgd 02,55
158,CD4 T 14,16
159,CD4 T 06,12
160,CD4 T 01,11
161,CD4 T 01,11
162,CD4 T 16,18
163,CD4 T 06,12
164,CD4 T 01,11
165,TCRgd 02,55
166,CD4 T 18,20
167,CD4 T 17,19
168,CD4 T 01,11
169,CD4 T 06,12
170,ILCs 19,41
171,CD4 T 01,11
172,B Cells 05,3
173,CD4 T 01,11
174,CD4 T 06,12
175,CD4 T 15,17
176,CD4 T 01,11
177,CD4 T 12,15
178,CD4 T 12,15
179,CD4 T 01,11
180,CD4 T 01,11
181,TCRgd 02,55
182,CD4 T 14,16
183,CD4 T 06,12
184,ILCs 16,39
185,CD4 T 06,12
186,CD4 T 01,11
187,CD4 T 12,15
188,CD4 T 08,13
189,CD4 T 01,11
190,CD4 T 12,15
191,CD4 T 16,18
192,Others 11,53
193,CD4 T 14,16
194,TCRgd 02,55
195,TCRgd 02,55
196,CD4 T 06,12
197,CD4 T 01,11
198,CD4 T 14,16
199,CD4 T 16,18
200,CD4 T 06,12
201,CD8 T 07,26
202,TCRgd 02,55
203,CD4 T 18,20
204,CD4 T 08,13
205,TCRgd 02,55
206,CD4 T 16,18
207,TCRgd 02,55
208,TCRgd 02,55
209,ILCs 16,39
210,CD4 T 17,19
211,Discard,31
212,CD8 T 05,24
213,Myeloid 03,43
214,CD8 T 01,22
215,CD4 T 18,20
216,CD4 T 01,11
217,CD8 T 05,24
218,CD4 T 01,11
219,CD4 T 06,12
220,CD4 T 01,11
221,CD4 T 14,16
222,CD8 T 06,25
223,CD4 T 19,21
224,CD4 T 12,15
225,CD4 T 16,18
226,CD4 T 14,16
227,ILCs 09,36
228,CD4 T 06,12
229,CD4 T 17,19
230,CD8 T 01,22
231,CD4 T 06,12
232,CD4 T 12,15
233,CD4 T 06,12
234,CD4 T 19,21
235,CD4 T 15,17
236,CD4 T 19,21
237,TCRgd 02,55
238,CD4 T 14,16
239,CD8 T 08,27
240,CD4 T 01,11
241,CD4 T 06,12
242,B Cells 19,8
243,ILCs 16,39
244,CD4 T 06,12
245,ILCs 16,39
246,CD8 T 08,27
247,ILCs 16,39
248,CD4 T 01,11
249,CD4 T 01,11
250,CD8 T 05,24
251,CD4 T 01,11
252,CD4 T 12,15
253,CD4 T 12,15
254,CD8 T 06,25
255,CD4 T 01,11
256,CD4 T 06,12
257,CD4 T 17,19
258,CD8 T 01,22
259,CD4 T 14,16
260,CD8 T 01,22
261,CD8 T 07,26
262,B Cells 05,3
263,ILCs 16,39
264,CD4 T 01,11
265,ILCs 16,39
266,CD4 T 12,15
267,ILCs 02,33
268,CD4 T 17,19
269,CD4 T 17,19
270,CD4 T 01,11
271,CD4 T 06,12
272,CD8 T 04,23
273,CD4 T 08,13
274,CD4 T 01,11
275,CD4 T 15,17
276,CD4 T 14,16
277,CD8 T 07,26
278,TCRgd 02,55
279,Myeloid 03,43
280,CD8 T 05,24
281,CD4 T 06,12
282,CD4 T 06,12
283,CD8 T 05,24
284,CD8 T 01,22
285,CD4 T 16,18
286,CD4 T 06,12
287,CD4 T 15,17
288,CD4 T 12,15
289,ILCs 16,39
290,CD4 T 06,12
291,CD4 T 01,11
292,CD4 T 12,15
293,CD4 T 01,11
294,CD4 T 06,12
295,CD4 T 14,16
296,CD8 T 01,22
297,CD4 T 06,12
298,CD4 T 01,11
299,CD4 T 01,11
300,CD4 T 06,12
301,CD8 T 07,26
302,TCRgd 02,55
303,CD4 T 06,12
304,CD4 T 01,11
305,CD4 T 06,12
306,CD4 T 14,16
307,CD4 T 12,15
308,CD8 T 05,24
309,CD4 T 15,17
310,CD4 T 01,11
311,CD4 T 01,11
312,CD4 T 17,19
313,CD4 T 16,18
314,ILCs 09,36
315,CD4 T 01,11
316,CD4 T 01,11
317,B Cells 05,3
318,TCRgd 02,55
319,ILCs 16,39
320,CD4 T 18,20
321,CD4 T 06,12
322,CD4 T 12,15
323,CD4 T 12,15
324,Myeloid 17,45
325,CD8 T 05,24
326,CD4 T 06,12
327,ILCs 16,39
328,CD4 T 01,11
329,CD4 T 14,16
330,CD4 T 06,12
331,TCRgd 02,55
332,CD4 T 06,12
333,ILCs 16,39
334,B Cells 16,7
335,CD4 T 06,12
336,CD4 T 06,12
337,TCRgd 02,55
338,CD4 T 01,11
339,CD4 T 01,11
340,CD4 T 17,19
341,CD8 T 05,24
342,Myeloid 03,43
343,CD4 T 12,15
344,CD4 T 06,12
345,CD4 T 11,14
346,TCRgd 02,55
347,CD4 T 17,19
348,CD4 T 15,17
349,CD4 T 06,12
350,CD4 T 06,12
351,CD4 T 06,12
352,CD4 T 16,18
353,CD4 T 01,11
354,CD4 T 14,16
355,CD4 T 14,16
356,ILCs 09,36
357,CD4 T 06,12
358,CD4 T 16,18
359,CD4 T 12,15
360,CD4 T 01,11
361,CD4 T 01,11
362,B Cells 05,3
363,CD4 T 18,20
364,CD4 T 01,11
365,CD4 T 17,19
366,CD4 T 12,15
367,CD8 T 01,22
368,CD4 T 16,18
369,CD4 T 06,12
370,CD8 T 07,26
371,B Cells 05,3
372,CD4 T 12,15
373,CD4 T 01,11
374,CD4 T 01,11
375,CD4 T 12,15
376,CD4 T 12,15
377,CD4 T 01,11
378,CD4 T 06,12
379,CD4 T 01,11
380,ILCs 09,36
381,CD4 T 01,11
382,CD8 T 04,23
383,CD4 T 01,11
384,CD8 T 05,24
385,CD4 T 06,12
386,CD4 T 14,16
387,CD4 T 06,12
388,CD4 T 06,12
389,CD4 T 01,11
390,TCRgd 02,55
391,CD4 T 06,12
392,CD4 T 01,11
393,CD4 T 14,16
394,CD4 T 06,12
395,CD4 T 14,16
396,CD4 T 06,12
397,CD4 T 14,16
398,TCRgd 02,55
399,CD4 T 08,13
400,CD4 T 18,20
401,CD4 T 18,20
402,CD4 T 06,12
403,Myeloid 03,43
404,CD4 T 19,21
405,B Cells 19,8
406,CD8 T 01,22
407,Myeloid 03,43
408,ILCs 16,39
409,CD4 T 16,18
410,ILCs 19,41
411,CD4 T 16,18
412,CD4 T 12,15
413,CD4 T 14,16
414,CD4 T 06,12
415,Others 01,49
416,CD8 T 14,29
417,B Cells 05,3
418,CD4 T 08,13
419,B Cells 05,3
420,CD4 T 01,11
421,CD4 T 18,20
422,CD8 T 04,23
423,CD4 T 14,16
424,CD4 T 01,11
425,CD4 T 18,20
426,CD4 T 06,12
427,CD8 T 05,24
428,Myeloid 03,43
429,CD4 T 15,17
430,Discard,31
431,CD4 T 14,16
432,CD4 T 01,11
433,CD4 T 06,12
434,B Cells 05,3
435,CD4 T 12,15
436,CD4 T 17,19
437,ILCs 19,41
438,CD4 T 15,17
439,CD4 T 01,11
440,CD4 T 01,11
441,CD4 T 06,12
442,CD4 T 18,20
443,CD4 T 11,14
444,CD4 T 14,16
445,ILCs 16,39
446,CD8 T 01,22
447,CD4 T 01,11
448,CD4 T 01,11
449,ILCs 04,35
450,Myeloid 20,47
451,CD4 T 06,12
452,CD4 T 14,16
453,TCRgd 02,55
454,CD4 T 14,16
455,ILCs 16,39
456,CD4 T 17,19
457,ILCs 03,34
458,CD8 T 01,22
459,CD4 T 06,12
460,CD4 T 06,12
461,ILCs 16,39
462,CD4 T 06,12
463,CD4 T 01,11
464,CD4 T 14,16
465,CD4 T 12,15
466,CD4 T 14,16
467,CD4 T 01,11
468,ILCs 18,40
469,CD4 T 01,11
470,CD4 T 18,20
471,CD4 T 14,16
472,CD4 T 18,20
473,CD4 T 01,11
474,CD8 T 08,27
475,ILCs 16,39
476,CD4 T 01,11
477,CD8 T 01,22
478,CD4 T 16,18
479,CD4 T 06,12
480,CD4 T 12,15
481,TCRgd 02,55
482,CD8 T 01,22
483,CD8 T 01,22
484,CD4 T 14,16
485,ILCs 09,36
486,CD4 T 01,11
487,CD4 T 01,11
488,Myeloid 20,47
489,CD4 T 17,19
490,CD4 T 01,11
491,B Cells 12,5
492,CD4 T 12,15
493,CD4 T 01,11
494,CD4 T 06,12
495,CD4 T 01,11
496,CD4 T 14,16
497,CD4 T 06,12
498,CD4 T 06,12
499,CD4 T 06,12
500,Myeloid 03,43
501,CD4 T 14,16
502,CD4 T 06,12
503,CD8 T 05,24
504,CD4 T 06,12
505,CD4 T 14,16
506,CD4 T 12,15
507,B Cells 05,3
508,CD4 T 14,16
509,CD8 T 05,24
510,B Cells 02,1
511,Myeloid 03,43
512,TCRgd 02,55
513,Myeloid 03,43
514,TCRgd 02,55
515,CD4 T 01,11
516,CD4 T 01,11
517,B Cells 19,8
518,ILCs 16,39
519,CD8 T 01,22
520,CD4 T 01,11
521,B Cells 21,9
522,CD4 T 06,12
523,CD4 T 16,18
524,ILCs 16,39
525,ILCs 09,36
526,CD4 T 06,12
527,CD4 T 06,12
528,CD4 T 12,15
529,ILCs 19,41
530,CD4 T 01,11
531,CD4 T 01,11
532,CD4 T 14,16
533,CD4 T 18,20
534,CD4 T 06,12
535,CD4 T 06,12
536,CD4 T 17,19
537,CD4 T 01,11
538,CD4 T 01,11
539,Myeloid 10,44
540,CD4 T 01,11
541,B Cells 19,8
542,CD8 T 05,24
543,CD4 T 14,16
544,CD4 T 01,11
545,CD4 T 06,12
546,CD4 T 06,12
547,CD4 T 01,11
548,CD4 T 16,18
549,ILCs 09,36
550,CD4 T 01,11
551,ILCs 11,38
552,CD4 T 01,11
553,CD8 T 01,22
554,CD8 T 08,27
555,CD4 T 15,17
556,B Cells 16,7
557,ILCs 09,36
558,ILCs 04,35
559,CD8 T 04,23
560,CD4 T 06,12
561,CD4 T 01,11
562,CD8 T 05,24
563,CD8 T 05,24
564,CD4 T 08,13
565,CD4 T 12,15
566,ILCs 16,39
567,CD4 T 06,12
568,ILCs 09,36
569,CD4 T 17,19
570,CD4 T 06,12
571,ILCs 04,35
572,CD8 T 05,24
573,CD4 T 15,17
574,CD4 T 14,16
575,CD4 T 01,11
576,CD4 T 12,15
577,CD4 T 08,13
578,CD4 T 18,20
579,TCRgd 02,55
580,CD4 T 17,19
581,CD4 T 06,12
582,CD4 T 06,12
583,CD4 T 17,19
584,CD4 T 01,11
585,CD4 T 17,19
586,CD4 T 14,16
587,CD4 T 06,12
588,ILCs 02,33
589,CD4 T 14,16
590,ILCs 16,39
591,CD4 T 12,15
592,CD4 T 17,19
593,CD4 T 12,15
594,CD4 T 06,12
595,TCRgd 02,55
596,ILCs 16,39
597,Others 11,53
598,CD4 T 01,11
599,CD4 T 16,18
600,ILCs 16,39
601,ILCs 19,41
602,CD4 T 01,11
603,CD4 T 01,11
604,CD8 T 05,24
605,CD4 T 06,12
606,ILCs 09,36
607,CD4 T 01,11
608,CD4 T 01,11
609,TCRgd 02,55
610,CD4 T 01,11
611,ILCs 16,39
612,CD4 T 16,18
613,B Cells 05,3
614,CD4 T 01,11
615,CD4 T 17,19
616,CD4 T 14,16
617,CD4 T 06,12
618,TCRgd 02,55
619,Myeloid 03,43
620,CD4 T 06,12
621,CD4 T 12,15
622,CD4 T 17,19
623,CD4 T 06,12
624,CD4 T 08,13
625,CD4 T 18,20
626,CD4 T 01,11
627,B Cells 02,1
628,CD4 T 16,18
629,CD8 T 07,26
630,CD4 T 17,19
631,CD4 T 14,16
632,CD8 T 08,27
633,CD4 T 06,12
634,ILCs 16,39
635,CD4 T 01,11
636,CD4 T 14,16
637,CD8 T 01,22
638,CD4 T 18,20
639,CD4 T 14,16
640,CD4 T 12,15
641,CD4 T 01,11
642,CD4 T 06,12
643,B Cells 05,3
644,CD4 T 01,11
645,CD4 T 06,12
646,TCRgd 02,55
647,CD4 T 18,20
648,CD4 T 01,11
649,Myeloid 03,43
650,ILCs 16,39
651,ILCs 16,39
652,CD4 T 12,15
653,CD4 T 06,12
654,CD8 T 04,23
655,B Cells 05,3
656,ILCs 09,36
657,CD4 T 14,16
658,CD4 T 16,18
659,CD8 T 05,24
660,Others 11,53
661,B Cells 16,7
662,CD4 T 06,12
663,CD4 T 15,17
664,CD4 T 16,18
665,TCRgd 02,55
666,CD8 T 05,24
667,CD8 T 10,28
668,TCRgd 02,55
669,CD4 T 08,13
670,CD4 T 01,11
671,CD4 T 16,18
672,CD8 T 01,22
673,CD4 T 14,16
674,Myeloid 03,43
675,CD4 T 01,11
676,CD4 T 16,18
677,CD4 T 12,15
678,CD4 T 01,11
679,B Cells 19,8
680,CD4 T 12,15
681,TCRgd 02,55
682,Myeloid 03,43
683,CD4 T 18,20
684,Myeloid 03,43
685,CD4 T 15,17
686,CD8 T 05,24
687,ILCs 09,36
688,CD8 T 05,24
689,ILCs 16,39
690,CD8 T 05,24
691,B Cells 05,3
692,ILCs 09,36
693,CD4 T 18,20
694,CD8 T 01,22
695,CD4 T 06,12
696,CD4 T 18,20
697,B Cells 05,3
698,CD4 T 01,11
699,CD4 T 14,16
700,CD8 T 07,26
701,CD4 T 06,12
702,CD8 T 01,22
703,ILCs 10,37
704,CD4 T 12,15
705,ILCs 09,36
706,CD4 T 12,15
707,B Cells 01,0
708,ILCs 09,36
709,CD4 T 14,16
710,CD4 T 14,16
711,CD4 T 12,15
712,CD4 T 06,12
713,CD4 T 01,11
714,CD4 T 01,11
715,B Cells 05,3
716,CD4 T 06,12
717,CD4 T 14,16
718,CD8 T 17,30
719,CD4 T 06,12
720,ILCs 19,41
721,CD8 T 05,24
722,Others 11,53
723,B Cells 02,1
724,CD4 T 06,12
725,ILCs 09,36
726,CD4 T 01,11
727,CD4 T 01,11
728,CD4 T 12,15
729,CD4 T 01,11
730,CD4 T 01,11
731,CD4 T 06,12
732,B Cells 19,8
733,CD4 T 06,12
734,CD4 T 01,11
735,TCRgd 02,55
736,CD4 T 01,11
737,CD4 T 06,12
738,CD4 T 17,19
739,CD4 T 08,13
740,CD8 T 01,22
741,CD4 T 15,17
742,CD4 T 01,11
743,CD4 T 17,19
744,CD4 T 01,11
745,ILCs 11,38
746,TCRgd 02,55
747,CD4 T 14,16
748,CD4 T 18,20
749,CD8 T 01,22
750,ILCs 09,36
751,Others 11,53
752,CD4 T 12,15
753,ILCs 09,36
754,CD4 T 18,20
755,TCRgd 02,55
756,B Cells 05,3
757,CD8 T 01,22
758,CD4 T 01,11
759,CD4 T 06,12
760,ILCs 16,39
761,CD4 T 06,12
762,CD4 T 17,19
763,B Cells 05,3
764,CD4 T 06,12
765,CD4 T 16,18
766,CD4 T 01,11
767,CD4 T 18,20
768,CD4 T 14,16
769,CD4 T 01,11
770,CD4 T 12,15
771,ILCs 19,41
772,CD4 T 12,15
773,CD4 T 06,12
774,CD4 T 06,12
775,CD4 T 08,13
776,CD4 T 08,13
777,Myeloid 03,43
778,CD4 T 17,19
779,Myeloid 17,45
780,CD4 T 08,13
781,CD4 T 01,11
782,CD4 T 06,12
783,TCRgd 02,55
784,CD4 T 18,20
785,CD4 T 06,12
786,CD4 T 12,15
787,ILCs 03,34
788,CD4 T 14,16
789,TCRgd 02,55
790,CD4 T 06,12
791,CD4 T 08,13
792,ILCs 19,41
793,TCRgd 02,55
794,CD4 T 06,12
795,TCRgd 03,56
796,CD4 T 15,17
797,CD4 T 17,19
798,CD4 T 17,19
799,ILCs 16,39
800,CD4 T 15,17
801,CD4 T 01,11
802,CD4 T 14,16
803,CD4 T 06,12
804,CD4 T 08,13
805,CD4 T 17,19
806,B Cells 19,8
807,TCRgd 02,55
808,CD4 T 01,11
809,CD4 T 01,11
810,CD4 T 15,17
811,CD4 T 14,16
812,Others 11,53
813,B Cells 05,3
814,CD4 T 12,15
815,CD4 T 01,11
816,ILCs 16,39
817,CD4 T 01,11
818,CD4 T 01,11
819,ILCs 09,36
820,CD4 T 06,12
821,CD4 T 14,16
822,CD8 T 05,24
823,ILCs 09,36
824,CD4 T 06,12
825,Myeloid 03,43
826,CD4 T 17,19
827,CD4 T 01,11
828,CD4 T 01,11
829,CD8 T 05,24
830,Myeloid 03,43
831,ILCs 16,39
832,CD8 T 01,22
833,Others 11,53
834,CD4 T 15,17
835,CD8 T 01,22
836,CD8 T 01,22
837,CD4 T 06,12
838,ILCs 16,39
839,CD4 T 01,11
840,TCRgd 04,57
841,CD4 T 17,19
842,CD4 T 12,15
843,CD4 T 12,15
844,CD4 T 18,20
845,CD4 T 12,15
846,CD4 T 17,19
847,CD4 T 06,12
848,CD8 T 01,22
849,CD8 T 05,24
850,CD4 T 01,11
851,CD4 T 06,12
852,CD4 T 06,12
853,CD8 T 05,24
854,CD4 T 06,12
855,CD8 T 06,25
856,CD4 T 06,12
857,CD4 T 08,13
858,CD4 T 18,20
859,CD4 T 01,11
860,B Cells 12,5
861,CD4 T 12,15
862,CD8 T 05,24
863,CD4 T 06,12
864,CD4 T 01,11
865,CD4 T 08,13
866,CD4 T 06,12
867,ILCs 18,40
868,CD4 T 14,16
869,CD4 T 06,12
870,CD4 T 08,13
871,CD4 T 14,16
872,CD4 T 12,15
873,CD4 T 06,12
874,CD8 T 05,24
875,CD4 T 12,15
876,TCRgd 02,55
877,CD4 T 15,17
878,ILCs 09,36
879,CD4 T 16,18
880,CD4 T 14,16
881,CD4 T 14,16
882,CD4 T 14,16
883,ILCs 09,36
884,CD4 T 06,12
885,CD8 T 07,26
886,CD4 T 06,12
887,CD4 T 14,16
888,CD4 T 01,11
889,CD4 T 15,17
890,CD4 T 17,19
891,B Cells 21,9
892,CD4 T 15,17
893,CD4 T 01,11
894,Myeloid 03,43
895,CD4 T 15,17
896,CD4 T 12,15
897,CD4 T 01,11
898,Myeloid 10,44
899,CD4 T 06,12
900,CD8 T 05,24
901,CD4 T 15,17
902,CD4 T 01,11
903,CD4 T 01,11
904,CD4 T 06,12
905,CD8 T 01,22
906,CD4 T 15,17
907,CD4 T 01,11
908,CD4 T 06,12
909,CD8 T 05,24
910,CD4 T 01,11
911,ILCs 16,39
912,CD8 T 06,25
913,CD8 T 06,25
914,CD4 T 18,20
915,CD8 T 06,25
916,CD4 T 06,12
917,CD4 T 17,19
918,CD4 T 01,11
919,Others 11,53
920,CD4 T 01,11
921,CD4 T 16,18
922,ILCs 09,36
923,CD4 T 06,12
924,CD4 T 06,12
925,CD4 T 06,12
926,CD4 T 06,12
927,CD4 T 01,11
928,ILCs 16,39
929,CD4 T 19,21
930,Myeloid 03,43
931,CD4 T 01,11
932,CD4 T 06,12
933,CD4 T 18,20
934,CD8 T 05,24
935,CD4 T 01,11
936,TCRgd 04,57
937,CD4 T 06,12
938,CD4 T 01,11
939,CD4 T 01,11
940,CD4 T 16,18
941,CD4 T 14,16
942,CD4 T 17,19
943,CD4 T 01,11
944,TCRgd 01,54
945,CD4 T 15,17
946,CD8 T 01,22
947,CD4 T 08,13
948,CD4 T 12,15
949,CD4 T 17,19
950,TCRgd 02,55
951,ILCs 28,42
952,CD4 T 06,12
953,TCRgd 02,55
954,CD4 T 06,12
955,CD4 T 12,15
956,CD4 T 06,12
957,CD4 T 06,12
958,CD4 T 06,12
959,TCRgd 02,55
960,ILCs 09,36
961,Myeloid 03,43
962,CD4 T 17,19
963,CD8 T 05,24
964,CD4 T 01,11
965,Myeloid 03,43
966,TCRgd 02,55
967,B Cells 05,3
968,CD4 T 06,12
969,B Cells 05,3
970,CD4 T 01,11
971,CD4 T 06,12
972,CD4 T 14,16
973,CD8 T 01,22
974,CD4 T 01,11
975,CD4 T 16,18
976,CD4 T 18,20
977,ILCs 09,36
978,CD4 T 12,15
979,ILCs 04,35
980,CD4 T 01,11
981,CD4 T 18,20
982,CD8 T 05,24
983,CD8 T 05,24
984,ILCs 16,39
985,ILCs 18,40
986,CD4 T 11,14
987,ILCs 16,39
988,TCRgd 02,55
989,CD4 T 06,12
990,CD4 T 06,12
991,TCRgd 02,55
992,CD4 T 14,16
993,CD8 T 05,24
994,Myeloid 21,48
995,CD4 T 14,16
996,CD4 T 17,19
997,B Cells 21,9
998,ILCs 16,39
999,CD4 T 17,19
1000,CD4 T 06,12
1001,ILCs 04,35
1002,TCRgd 02,55
1003,CD4 T 01,11
1004,TCRgd 02,55
1005,CD4 T 06,12
1006,Myeloid 03,43
1007,CD4 T 14,16
1008,CD4 T 16,18
1009,CD4 T 06,12
1010,CD4 T 14,16
1011,ILCs 16,39
1012,CD4 T 06,12
1013,CD8 T 08,27
1014,ILCs 02,33
1015,CD8 T 01,22
1016,ILCs 02,33
1017,CD4 T 01,11
1018,CD4 T 18,20
1019,CD4 T 01,11
1020,CD4 T 06,12
1021,CD8 T 01,22
1022,CD4 T 01,11
1023,CD4 T 01,11
1024,CD4 T 12,15
1025,CD4 T 14,16
1026,CD4 T 17,19
1027,CD4 T 12,15
1028,CD4 T 12,15
1029,CD4 T 17,19
1030,CD4 T 12,15
1031,CD4 T 01,11
1032,CD4 T 17,19
1033,B Cells 05,3
1034,CD4 T 06,12
1035,CD4 T 01,11
1036,CD8 T 05,24
1037,CD4 T 14,16
1038,CD4 T 14,16
1039,TCRgd 02,55
1040,TCRgd 02,55
1041,CD4 T 06,12
1042,B Cells 12,5
1043,CD4 T 06,12
1044,Others 01,49
1045,CD4 T 01,11
1046,CD4 T 14,16
1047,ILCs 16,39
1048,ILCs 16,39
1049,CD4 T 01,11
1050,CD4 T 14,16
1051,ILCs 02,33
1052,CD4 T 17,19
1053,CD4 T 06,12
1054,CD4 T 14,16
1055,ILCs 09,36
1056,CD8 T 05,24
1057,TCRgd 02,55
1058,CD4 T 06,12
1059,CD8 T 05,24
1060,ILCs 02,33
1061,TCRgd 02,55
1062,B Cells 02,1
1063,CD4 T 01,11
1064,CD4 T 17,19
1065,CD4 T 15,17
1066,ILCs 09,36
1067,CD4 T 14,16
1068,CD4 T 06,12
1069,CD4 T 15,17
1070,ILCs 16,39
1071,CD4 T 17,19
1072,CD4 T 06,12
1073,CD8 T 08,27
1074,TCRgd 02,55
1075,CD8 T 06,25
1076,CD4 T 01,11
1077,CD4 T 01,11
1078,CD4 T 12,15
1079,CD4 T 14,16
1080,CD4 T 01,11
1081,B Cells 05,3
1082,CD4 T 18,20
1083,CD4 T 18,20
1084,CD4 T 06,12
1085,ILCs 11,38
1086,TCRgd 02,55
1087,Myeloid 03,43
1088,CD4 T 12,15
1089,CD4 T 01,11
1090,TCRgd 02,55
1091,B Cells 19,8
1092,B Cells 05,3
1093,CD4 T 16,18
1094,CD4 T 06,12
1095,ILCs 11,38
1096,CD8 T 01,22
1097,ILCs 11,38
1098,CD8 T 01,22
1099,CD4 T 06,12
1100,CD4 T 18,20
1101,CD4 T 12,15
1102,CD4 T 01,11
1103,CD4 T 01,11
1104,CD8 T 01,22
1105,B Cells 05,3
1106,ILCs 18,40
1107,B Cells 05,3
1108,CD4 T 06,12
1109,CD4 T 14,16
1110,ILCs 19,41
1111,CD4 T 06,12
1112,CD4 T 01,11
1113,CD4 T 01,11
1114,B Cells 05,3
1115,CD4 T 12,15
1116,B Cells 02,1
1117,TCRgd 02,55
1118,CD8 T 01,22
1119,CD4 T 06,12
1120,TCRgd 02,55
1121,CD4 T 06,12
1122,CD4 T 18,20
1123,B Cells 05,3
1124,Discard,31
1125,CD4 T 17,19
1126,CD4 T 12,15
1127,CD4 T 01,11
1128,CD4 T 17,19
1129,ILCs 09,36
1130,CD4 T 14,16
1131,Others 11,53
1132,CD4 T 17,19
1133,CD4 T 17,19
1134,CD4 T 16,18
1135,CD4 T 12,15
1136,CD4 T 16,18
1137,CD4 T 12,15
1138,CD4 T 06,12
1139,CD4 T 12,15
1140,CD4 T 01,11
1141,Myeloid 03,43
1142,CD4 T 12,15
1143,CD4 T 18,20
1144,CD4 T 06,12
1145,ILCs 16,39
1146,CD4 T 06,12
1147,Myeloid 03,43
1148,CD8 T 06,25
1149,CD4 T 16,18
1150,TCRgd 02,55
1151,CD4 T 12,15
1152,ILCs 16,39
1153,B Cells 21,9
1154,CD4 T 06,12
1155,TCRgd 03,56
1156,CD4 T 06,12
1157,CD4 T 14,16
1158,B Cells 02,1
1159,CD4 T 01,11
1160,CD4 T 06,12
1161,B Cells 05,3
1162,ILCs 09,36
1163,TCRgd 02,55
1164,CD4 T 06,12
1165,TCRgd 02,55
1166,CD8 T 05,24
1167,CD4 T 06,12
1168,CD4 T 12,15
1169,CD8 T 04,23
